feature,importance
ib_range_bps,8564.436913609505
oi_diff,6769.7852128744125
dist_ib_low_bps,3564.9209040403366
dist_ib_high_bps,3303.335911154747
minute,3027.4370386600494
iv_diff,2484.5077689886093
nearest_level_abs_bps,2134.4686760902405
ret_30m_bps,1648.7380368709564
iv_diff_chg_25m,1582.4214046001434
spread_pct_diff,1522.2116049528122
ret_15m_bps,1373.3430188894272
iv_diff_chg_15m,1309.0168694257736
volume_diff_chg_5m,1220.6950639486313
ret_5m_bps,1185.0476001501083
vega_diff,1151.4324699640274
abs_delta_diff,1142.4070558547974
ret_1m_bps,1122.2017395496368
iv_diff_chg_5m,1097.4001432657242
volume_diff_chg_25m,1052.6476509571075
volume_diff,1043.8657495975494
spread_pct_diff_chg_15m,994.3048309087753
volume_diff_chg_15m,935.7684693336487
spread_pct_diff_chg_25m,862.239089012146
abs_delta_diff_chg_15m,838.4162400960922
vega_diff_chg_25m,819.1915596723557
abs_delta_diff_chg_25m,795.5132704973221
vega_diff_chg_15m,740.1875112056732
spread_pct_diff_chg_5m,671.7596201896667
vega_diff_chg_5m,670.6251900196075
abs_delta_diff_chg_5m,663.7441492080688
