ticker,year,feature,rows,finite,missing_rate,zero_rate_finite,distinct_finite,minimum,maximum
QQQ,2024,qsize_put_relative_qimb_change_15m,1142,1129,0.011383537653239961,0.043401240035429584,1061,-1.1054269289724503,1.3177017457014617
QQQ,2024,qsize_call_local_signable_fraction,1142,1130,0.010507880910682998,0.0,38,0.38461538461538464,1.0
QQQ,2024,qsize_call_local_signable_fraction_change_1m,1142,1130,0.010507880910682998,0.9929203539823008,6,-0.23076923076923084,0.06666666666666665
QQQ,2024,qsize_call_local_signable_fraction_change_5m,1142,1130,0.010507880910682998,0.9610619469026549,14,-0.46153846153846156,0.07692307692307687
QQQ,2024,qsize_call_local_signable_fraction_change_15m,1142,1130,0.010507880910682998,0.9070796460176991,28,-0.46153846153846156,0.13333333333333341
QQQ,2024,qsize_put_local_signable_fraction,1142,1129,0.011383537653239961,0.0,11,0.6666666666666666,1.0
QQQ,2024,qsize_put_local_signable_fraction_change_1m,1142,1129,0.011383537653239961,0.9991142604074402,2,-0.07692307692307698,0.0
QQQ,2024,qsize_put_local_signable_fraction_change_5m,1142,1129,0.011383537653239961,0.9920283436669619,7,-0.15384615384615385,0.07692307692307687
QQQ,2024,qsize_put_local_signable_fraction_change_15m,1142,1129,0.011383537653239961,0.9875996457041629,11,-0.20000000000000007,0.15384615384615385
QQQ,2024,qsize_call_valid,1142,1142,0.0,0.010507880910683012,2,0.0,1.0
QQQ,2024,qsize_put_valid,1142,1142,0.0,0.01138353765323993,2,0.0,1.0
QQQ,2024,qsize_both_valid,1142,1142,0.0,0.01138353765323993,2,0.0,1.0
QQQ,2024,qsize_call_shared_local_contracts,1142,1142,0.0,0.010507880910683012,15,0.0,26.0
QQQ,2024,qsize_put_shared_local_contracts,1142,1142,0.0,0.010507880910683012,15,0.0,26.0
QQQ,2025,qsize_call_local_qimb,870,860,0.011494252873563204,0.17790697674418604,640,-0.7290132547864506,0.9354838709677419
QQQ,2025,qsize_call_local_log_bid_depth,870,860,0.011494252873563204,0.0,828,4.962844630259907,9.793449447327191
QQQ,2025,qsize_call_local_log_ask_depth,870,860,0.011494252873563204,0.0,840,5.288267030694535,10.32094710549266
QQQ,2025,qsize_call_relative_qimb,870,860,0.011494252873563204,0.14186046511627906,697,-1.297924297924298,1.3035714285714286
QQQ,2025,qsize_call_local_qimb_change_1m,870,860,0.011494252873563204,0.03953488372093023,810,-1.072044647387113,0.8237715461795729
QQQ,2025,qsize_call_local_log_bid_depth_change_1m,870,860,0.011494252873563204,0.0,860,-1.7066534595979723,1.8165746383477792
QQQ,2025,qsize_call_local_log_ask_depth_change_1m,870,860,0.011494252873563204,0.0,860,-1.3780975939157125,2.1050541175365627
QQQ,2025,qsize_call_relative_qimb_change_1m,870,860,0.011494252873563204,0.029069767441860465,827,-1.4108019639934535,1.0400108873162766
QQQ,2025,qsize_call_local_qimb_change_5m,870,860,0.011494252873563204,0.044186046511627906,814,-0.8623465881197839,1.1959880726484142
QQQ,2025,qsize_call_local_log_bid_depth_change_5m,870,860,0.011494252873563204,0.0,860,-2.2187473143519583,1.7106110283943519
QQQ,2025,qsize_call_local_log_ask_depth_change_5m,870,860,0.011494252873563204,0.0,860,-2.8891585001506916,1.7635071888667921
QQQ,2025,qsize_call_relative_qimb_change_5m,870,860,0.011494252873563204,0.031395348837209305,828,-1.1560615929983389,1.4088345864661656
QQQ,2025,qsize_call_local_qimb_change_15m,870,860,0.011494252873563204,0.04302325581395349,811,-0.8969277829498603,0.9144736842105263
QQQ,2025,qsize_call_local_log_bid_depth_change_15m,870,860,0.011494252873563204,0.0011627906976744186,860,-2.6866590111208914,2.6932845124950893
QQQ,2025,qsize_call_local_log_ask_depth_change_15m,870,860,0.011494252873563204,0.0,860,-2.7276539636560218,3.150291033370589
