feature,importance
ib_range_bps,3393.2776238918304
oi_diff,2995.347233235836
dist_ib_low_bps,2068.547081410885
dist_ib_high_bps,1929.2195665240288
ret_30m_bps,1634.7545860409737
iv_diff,1628.4096630215645
minute,1556.0545096993446
nearest_level_abs_bps,1310.159722685814
abs_delta_diff,1226.2128984332085
iv_diff_chg_25m,1142.0640699267387
ret_15m_bps,1127.4215914011002
spread_pct_diff,1092.4611433148384
vega_diff,1036.659344792366
iv_diff_chg_5m,946.3601775169373
spread_pct_diff_chg_15m,885.2753276228905
iv_diff_chg_15m,847.6373271942139
volume_diff_chg_15m,826.660747051239
spread_pct_diff_chg_5m,826.6178107857704
volume_diff,823.8078337311745
ret_1m_bps,807.5486043691635
ret_5m_bps,799.5508926510811
volume_diff_chg_5m,783.2084502577782
volume_diff_chg_25m,721.0789186358452
abs_delta_diff_chg_15m,716.4400963187218
spread_pct_diff_chg_25m,695.8097729682922
vega_diff_chg_5m,674.340510904789
vega_diff_chg_25m,665.8567998409271
abs_delta_diff_chg_5m,532.0937937498093
vega_diff_chg_15m,498.6843310594559
abs_delta_diff_chg_25m,469.2881214618683
