feature,importance
ib_range_bps,12077.855900645256
oi_diff,6212.540510177612
iv_diff,4043.6534279584885
dist_ib_low_bps,3741.17640376091
dist_ib_high_bps,3461.585145831108
minute,3000.45448243618
nearest_level_abs_bps,2057.5275189876556
ret_30m_bps,1980.8454611301422
ret_15m_bps,1373.474709033966
iv_diff_chg_25m,1294.6254889965057
iv_diff_chg_15m,1090.8324581384659
volume_diff,964.2677206993103
spread_pct_diff,914.3925702571869
spread_pct_diff_chg_25m,858.0042213201523
ret_5m_bps,848.397981762886
iv_diff_chg_5m,841.1690999269485
volume_diff_chg_5m,827.5732876062393
volume_diff_chg_15m,814.8375885486603
abs_delta_diff,806.9451003074646
volume_diff_chg_25m,781.0248914957047
spread_pct_diff_chg_15m,780.9537110328674
ret_1m_bps,766.7942997217178
vega_diff,760.0747013092041
spread_pct_diff_chg_5m,721.54756295681
abs_delta_diff_chg_15m,618.1424498558044
abs_delta_diff_chg_5m,595.3535293340683
vega_diff_chg_25m,574.9939107894897
abs_delta_diff_chg_25m,570.0053683519363
vega_diff_chg_15m,557.2570997476578
vega_diff_chg_5m,557.1107592582703
