ticker,date,trade_date,month,time,minute,expiry_mode,action,score,edge_abs,pred_call_return,pred_put_return,call_return,put_return,realized_return,nearest_level_abs_bps,ret_5m_bps,ret_15m_bps,ret_30m_bps,ctx_spx_ret_5m_bps,ctx_qqq_ret_5m_bps,exit_status,exit_minutes,event_delta_bucket,source_component,deploy_config,policy_profile,policy_ticker,selected_threshold_override,selected_edge_abs_min,selected_time_min,selected_time_max,selected_momentum_filter,selected_max_day,selected_cooldown,candidate_universe_near_level_abs_bps_max,skip_reason
SPY,20260129,20260129,202601,12:00,720,zero_dte,PUT,0.3495770752245737,0.3299656673748049,0.0196114078497688,0.3495770752245737,0.7866972115854365,-0.6,-0.6,3.338337444179836,7.843135169183224,13.07813846277428,12.932499747904114,7.96137995650481,8.997534430401632,-1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
SPY,20260129,20260129,202601,13:00,780,zero_dte,PUT,0.449708375412447,0.4982744976177587,-0.0485661222053117,0.449708375412447,0.6442308662205793,-0.6,-0.6,5.51338993959535,1.5960029425965416,-14.0541531910654,-27.34673122400388,2.0536195255993483,,-1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
SPY,20260227,20260227,202602,13:00,780,zero_dte,PUT,0.2605691254452215,0.15201925672197159,0.1085498687232499,0.2605691254452215,-0.6,0.5138887923072923,0.5138887923072923,15.19480499792174,2.9231722189981824,10.23813825673292,2.1915498405000733,2.7562294809180266,,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
SPY,20260414,20260414,202604,12:05,725,zero_dte,PUT,0.3948177132961602,0.9716271624534156,-0.5768094491572554,0.3948177132961602,-0.6,-0.6,-0.6,0.4037616976194749,2.1643172182583825,0.0,6.9305254482210366,2.372802778658478,3.35745084300676,-1,75,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
SPY,20260414,20260414,202604,12:40,760,zero_dte,PUT,0.4290650948987291,1.0010161374948514,-0.5719510425961222,0.4290650948987291,-0.6,0.6547619948671886,0.6547619948671886,6.374088798314451,4.0394862421511135,0.4330232698968039,6.493120489083903,4.197364574454188,5.908011232043098,1,101,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
SPY,20260414,20260414,202604,13:15,795,zero_dte,PUT,0.4048821023643634,0.974921493382118,-0.5700393910177546,0.4048821023643634,0.3152174251066033,0.8611110007321439,0.8611110007321439,3.058922235819804,1.2987327450142416,3.7518362860700094,-2.738999729973157,1.3224317413951248,3.831078287772627,1,66,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
SPY,20260518,20260518,202605,12:10,730,zero_dte,PUT,0.423683318758536,0.7165579752165541,-0.2928746564580181,0.423683318758536,0.5036232497506323,1.4357143246397688,1.4357143246397688,1.0116428249872491,9.37630681498769,-5.02055886555608,-7.189714907062106,9.053679983386242,14.943467082415562,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
SPY,20260518,20260518,202605,12:55,775,zero_dte,PUT,0.3207965722945817,0.3605539804930269,-0.0397574081984452,0.3207965722945817,-0.6,0.4760273390984904,0.4760273390984904,4.340612669654788,19.57056897657017,22.158547535668927,15.622591489505844,20.19791641431734,30.191189134232133,1,30,35,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_causal1030_frozen2025_select2026_d35_return_deploy202607_SPY_v1,thr-0.1_edge0.1_PUT_t720-870_near20_SPX_COUNTER_5M_cap4_cd30,intersection_guarded_v1,SPY,-0.1,0.1,720,870,SPX_COUNTER_5M,4,30,20,daily_loss_streak_pause_t3_p1
