date,daily_pnl,cum_pnl
20260102,19730.32841816648,19730.32841816648
20260105,2432.276561218246,22162.604979384723
20260106,-6000.0,16162.604979384723
20260107,-1646.9073178525125,14515.697661532211
20260108,3063.0978329406394,17578.79549447285
20260109,6365.384968074835,23944.180462547687
20260112,2959.5955063124125,26903.7759688601
20260113,2947.88653754367,29851.66250640377
20260114,4930.442264222912,34782.10477062668
20260115,-1545.0821674437093,33237.02260318297
20260116,3172.1694233000817,36409.192026483055
20260119,0.0,36409.192026483055
20260120,4055.383246731843,40464.5752732149
20260121,-1376.4367973588705,39088.13847585603
20260122,3828.8966744107497,42917.03515026678
20260123,-1197.5654159841529,41719.46973428263
20260126,3865.438333987189,45584.90806826982
20260127,8248.00617991878,53832.9142481886
20260128,-3571.1357532823417,50261.77849490626
20260129,7172.683682212008,57434.46217711827
20260130,5895.978461903119,63330.44063902139
20260202,-3000.0,60330.44063902139
20260203,1864.753986231523,62195.194625252916
20260204,-3000.0,59195.194625252916
20260205,-3000.0,56195.194625252916
20260206,-3000.0,53195.194625252916
20260209,-3000.0,50195.194625252916
20260210,-3000.0,47195.194625252916
20260211,-3000.0,44195.194625252916
20260212,1801.9483133278468,45997.142938580764
20260213,-3000.0,42997.142938580764
20260216,0.0,42997.142938580764
20260217,-3000.0,39997.142938580764
20260218,-3000.0,36997.142938580764
20260219,1237.113414731564,38234.256353312325
20260220,4750.000000000001,42984.256353312325
20260223,3500.000238418579,46484.256591730904
20260224,-3000.0,43484.256591730904
20260225,-3000.0,40484.256591730904
20260226,-3000.0,37484.256591730904
20260227,-3000.0,34484.256591730904
20260302,-3074.1763244200815,31410.080267310823
20260303,-260.3212082024306,31149.759059108394
20260304,-258.490226412187,30891.268832696205
20260305,-3930.3281812121863,26960.94065148402
20260306,-1809.74885677169,25151.19179471233
20260309,2196.0255151253136,27347.217309837644
20260310,-9000.0,18347.217309837644
20260311,2423.9130364361245,20771.13034627377
20260312,11378.817897139617,32149.94824341339
20260313,9805.764266354301,41955.71250976769
20260316,160.71410515174557,42116.42661491944
20260317,1490.1958441147713,43606.62245903421
20260318,-4360.085089149795,39246.53736988441
20260319,7347.131808870547,46593.66917875496
20260320,6290.184736393637,52883.8539151486
20260323,1322.0254380450651,54205.87935319366
20260324,2317.7811958096686,56523.66054900333
20260325,-934.782915028592,55588.87763397474
20260326,9998.559648131475,65587.43728210621
20260327,2595.651607106797,68183.08888921302
20260330,-1430.3276926495346,66752.76119656349
20260331,5617.053681515659,72369.81487807914
20260401,0.0,72369.81487807914
20260402,23574.07402808284,95943.88890616197
20260403,0.0,95943.88890616197
20260406,-2185.064995383349,93758.82391077862
20260407,9978.41677975003,103737.24069052865
20260408,4516.666634215267,108253.90732474391
20260409,0.0,108253.90732474391
20260410,-3529.0699125045417,104724.83741223937
20260413,-4669.354916239132,100055.48249600024
20260414,-1821.4281213526738,98234.05437464757
20260415,0.0,98234.05437464757
20260416,-9000.0,89234.05437464757
20260417,-9000.0,80234.05437464757
20260420,11900.81898848093,92134.8733631285
20260421,-9000.0,83134.8733631285
20260422,-8131.147657117352,75003.72570601114
20260423,-9000.0,66003.72570601114
20260424,-9000.0,57003.725706011144
20260427,-1611.7021006769382,55392.02360533421
20260428,1866.2471404072553,57258.270745741465
20260429,2824.486066807104,60082.75681254857
20260430,-9000.0,51082.75681254857
20260501,-9000.0,42082.75681254857
20260504,19933.510400542895,62016.267213091465
20260505,-3860.389163028046,58155.87805006342
20260506,-3565.789019632202,54590.08903043121
20260507,10158.996614855958,64749.08564528717
20260508,-9000.0,55749.08564528717
20260511,-4231.131417677434,51517.954227609735
20260512,8391.385079061214,59909.33930667095
20260513,2216.469013872146,62125.808320543096
20260514,-4029.660409087911,58096.147911455184
20260515,5425.562928031541,63521.710839486725
20260518,1726.8117260094577,65248.52256549618
20260519,-9000.0,56248.52256549618
20260520,-9000.0,47248.52256549618
20260521,-2449.9998092651367,44798.52275623105
20260522,-9000.0,35798.52275623105
20260525,0.0,35798.52275623105
20260526,-4571.428476395657,31227.09427983539
20260527,-95.23830304339845,31131.85597679199
20260528,14776.881766654897,45908.73774344689
20260529,-7490.683275803128,38418.05446764376
20260601,-3000.0,35418.05446764376
20260602,1944.4437545758985,37362.498222219656
20260603,1594.8280380257097,38957.32626024537
20260604,-3000.0,35957.32626024537
20260605,4170.000076293945,40127.326336539314
20260608,-3000.0,37127.326336539314
20260609,-3000.0,34127.326336539314
20260610,4772.727657571314,38900.053994110625
20260611,1535.234625482017,40435.28861959264
20260612,1740.196204469647,42175.48482406229
20260615,-3000.0,39175.48482406229
20260616,-3000.0,36175.48482406229
20260617,6295.454230190316,42470.9390542526
20260618,-3000.0,39470.9390542526
20260619,0.0,39470.9390542526
20260622,16957.548782468228,56428.48783672083
20260623,2015.3059859118948,58443.793822632724
20260624,1250.000177394782,59693.794000027505
20260625,-3000.0,56693.794000027505
20260626,-3000.0,53693.794000027505
20260629,-3000.0,50693.794000027505
20260630,-3000.0,47693.794000027505
