status,ticker,test_month,train_months,inner_months,feature_hash,weight_cap_q95_train,weight_mean,scientific_mask_rows,scientific_mask_sha256,sci_cell_degenerate,sci_cell_degenerate_reason,sci_c0_accuracy,sci_c0_balanced_accuracy,sci_c0_roc_auc,sci_c0_spearman,sci_p1_accuracy,sci_p1_balanced_accuracy,sci_p1_roc_auc,sci_p1_spearman,sci_ba_delta,control_valid_inner,control_trade_threshold,control_side_margin,control_selection_details_reason,control_test_metrics_trades,control_test_metrics_win_rate,control_test_metrics_profit_factor,control_test_metrics_pnl_return,control_test_metrics_avg_return,control_test_metrics_max_drawdown,control_test_metrics_call_rate,control_test_metrics_days_with_trades,control_test_metrics_daily_win_rate,control_test_metrics_median_daily_return,control_test_metrics_daily_max_drawdown,control_test_metrics_top5_day_return,control_test_metrics_top5_share_of_pnl,control_test_metrics_min_month_trades,control_test_metrics_positive_month_rate,control_diagnostics_pnl,control_diagnostics_min_hold_minutes,control_diagnostics_gross_profit,control_diagnostics_gross_loss,control_diagnostics_outer_trade_records,weighted_valid_inner,weighted_trade_threshold,weighted_side_margin,weighted_selection_details_reason,weighted_test_metrics_trades,weighted_test_metrics_win_rate,weighted_test_metrics_profit_factor,weighted_test_metrics_pnl_return,weighted_test_metrics_avg_return,weighted_test_metrics_max_drawdown,weighted_test_metrics_call_rate,weighted_test_metrics_days_with_trades,weighted_test_metrics_daily_win_rate,weighted_test_metrics_median_daily_return,weighted_test_metrics_daily_max_drawdown,weighted_test_metrics_top5_day_return,weighted_test_metrics_top5_share_of_pnl,weighted_test_metrics_min_month_trades,weighted_test_metrics_positive_month_rate,weighted_diagnostics_pnl,weighted_diagnostics_min_hold_minutes,weighted_diagnostics_gross_profit,weighted_diagnostics_gross_loss,weighted_diagnostics_outer_trade_records,control_selection_details_trade_threshold,control_selection_details_side_margin,control_selection_details_rank_key,control_selection_details_total_trades,control_selection_details_total_pnl,control_selection_details_gate_details_months_202407_trades,control_selection_details_gate_details_months_202407_pf,control_selection_details_gate_details_months_202407_wr,control_selection_details_gate_details_months_202407_pnl,control_selection_details_gate_details_months_202407_min_hold_minutes,control_selection_details_gate_details_months_202407_pass,control_selection_details_gate_details_months_202408_trades,control_selection_details_gate_details_months_202408_pf,control_selection_details_gate_details_months_202408_wr,control_selection_details_gate_details_months_202408_pnl,control_selection_details_gate_details_months_202408_min_hold_minutes,control_selection_details_gate_details_months_202408_pass,control_selection_details_gate_details_months_202409_trades,control_selection_details_gate_details_months_202409_pf,control_selection_details_gate_details_months_202409_wr,control_selection_details_gate_details_months_202409_pnl,control_selection_details_gate_details_months_202409_min_hold_minutes,control_selection_details_gate_details_months_202409_pass,weighted_selection_details_trade_threshold,weighted_selection_details_side_margin,weighted_selection_details_rank_key,weighted_selection_details_total_trades,weighted_selection_details_total_pnl,weighted_selection_details_gate_details_months_202407_trades,weighted_selection_details_gate_details_months_202407_pf,weighted_selection_details_gate_details_months_202407_wr,weighted_selection_details_gate_details_months_202407_pnl,weighted_selection_details_gate_details_months_202407_min_hold_minutes,weighted_selection_details_gate_details_months_202407_pass,weighted_selection_details_gate_details_months_202408_trades,weighted_selection_details_gate_details_months_202408_pf,weighted_selection_details_gate_details_months_202408_wr,weighted_selection_details_gate_details_months_202408_pnl,weighted_selection_details_gate_details_months_202408_min_hold_minutes,weighted_selection_details_gate_details_months_202408_pass,weighted_selection_details_gate_details_months_202409_trades,weighted_selection_details_gate_details_months_202409_pf,weighted_selection_details_gate_details_months_202409_wr,weighted_selection_details_gate_details_months_202409_pnl,weighted_selection_details_gate_details_months_202409_min_hold_minutes,weighted_selection_details_gate_details_months_202409_pass
completed,SPXW,202503,"202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411","202412,202501,202502",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.840803617842899,1.0,544,fcb220216cce604619f10667d4b8902e0b6fc9af1e0964c0de6cc89a31187e2b,False,,0.5073529411764706,0.502883506343714,0.5105366714159713,0.03280360712663218,0.5110294117647058,0.5065743944636678,0.4884727593459529,-0.003054998223259695,0.0036908881199537724,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202504,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412","202501,202502,202503",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.7838446426495316,1.0000000000000002,476,081c18d8e67c846292cc3182f1e6f4be0f14bd0a7a48c318477594ca3077f853,False,,0.5819327731092437,0.570141592920354,0.5656106194690266,0.1384837231814275,0.5735294117647058,0.5608672566371682,0.5690619469026549,0.10549837412621454,-0.009274336283185858,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202505,"202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501","202502,202503,202504",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.817559416479388,0.9999999999999999,564,ed8e5576fb1db7609513d2ee80b0f73779101e6436839fec733d82250a52cce4,False,,0.45390070921985815,0.4762305537656326,0.4706942124850414,-0.04301077210714005,0.43439716312056736,0.4569980142813934,0.46050261036518814,-0.07234026315169899,-0.019232539484239197,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202506,"202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502","202503,202504,202505",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.8013478480301344,0.9999999999999998,574,ed21b269a01f94920e1267f545aa3246a15fc98aeaaf5cb469b3333fed3902d1,False,,0.48606271777003485,0.49256524063506274,0.4615269851926448,-0.04845713831758886,0.48257839721254353,0.4911852100506011,0.4704661022217249,-0.05772233829222068,-0.0013800305844616223,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202507,"202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503","202504,202505,202506",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.781960974810798,0.9999999999999999,605,c4974092e250b23ce35c6c0245579f875f060c26b2b941e81822897c802fc2bc,False,,0.5685950413223141,0.5860507246376812,0.5863603008622271,0.21410663298093652,0.5735537190082645,0.5983879104751422,0.6048202164740415,0.23553221739868155,0.012337185837461018,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202508,"202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504","202505,202506,202507",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.6975953464596434,1.0,580,96150104516887831664d369c4875d4b11af7a06136e8fd68ccef7b8f7a7e8d7,False,,0.49137931034482757,0.4849054783950617,0.457007137345679,-0.008650934311576486,0.49137931034482757,0.4865451388888889,0.47063078703703703,0.005351188813861847,0.0016396604938271886,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202509,"202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505","202506,202507,202508",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.662171121645224,1.0,625,e58b39f1f1940fa198a358ab8ceacce556dfe2d37cc878863e2e9ceb80d3b8f4,False,,0.5008,0.49770924297398683,0.5260541582108521,0.04257535177839835,0.5376,0.5360525182953078,0.5353606789250354,0.06937382905039925,0.038343275321320924,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202510,"202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506","202507,202508,202509",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.6698058004010776,1.0,622,48e2f4bac13bed1174394147f57ca98c35262d2d23e9f8efa69bc9f98acf6c6c,False,,0.5,0.48878367003367007,0.4674558080808081,-0.017272453402151205,0.5016077170418006,0.4940867003367003,0.47728324915824916,-0.02348221286541522,0.005303030303030254,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202511,"202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507","202508,202509,202510",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.743110301216598,1.0,466,48b78e31c2bcf1c0e58a868d1dd505409991a8e73ce794715728a26b434378a4,False,,0.5686695278969958,0.5411947038114189,0.5505510485228837,0.054377863243783756,0.5450643776824035,0.5145224246135007,0.5305564059390785,0.025357315333097548,-0.026672279197918147,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,SPXW,202512,"202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507,202508","202509,202510,202511",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.723039324563552,1.0,554,bec7a79ad5e490c6f5e457e46db7bf9ffaa074f8191fc98c9cf9f9e95ff6a300,False,,0.4620938628158845,0.44710032955462264,0.4673385387465985,-0.1030217551713839,0.4602888086642599,0.46448741265435056,0.47369716528326655,-0.09601845095399643,0.017387083099727918,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202304,"202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212","202301,202302,202303",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.352870554664638,0.9999999999999998,582,194feb75be594eae34eaff84193404948c408a95aca6c8d4892b24921a667958,False,,0.45532646048109965,0.45826023391812865,0.45889376218323585,-0.08821703044584352,0.4381443298969072,0.4411549707602339,0.45449561403508776,-0.08636748198642752,-0.017105263157894735,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202305,"202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301","202302,202303,202304",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.341045354053727,0.9999999999999999,656,dc1e0e6471292493b8c058148ea581ded3e543ae0286f8fca7698d38bb4319bc,False,,0.4192073170731707,0.40886532822016697,0.36882472366343333,-0.2487828362170151,0.4268292682926829,0.41359762257377963,0.3929913004246805,-0.18444798054425454,0.004732294353612665,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202306,"202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302","202303,202304,202305",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.337409599073528,1.0,547,e16e8e8157e62265de682df8d98f9dc5e9086ac413fc24a53a8729bdae2a9072,False,,0.4936014625228519,0.4924187725631769,0.5190934616927396,-0.03331486776183655,0.44972577696526506,0.44839550742077816,0.49217809867629364,-0.05964082648774702,-0.04402326514239874,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202307,"202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303","202304,202305,202306",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3587883790354067,1.0,450,b38fa269bb49a902fec17f8bb433092a6ebba674fa4bff84e41c7ac112b494f4,False,,0.5422222222222223,0.4814186002641011,0.5663501645391855,0.057879338713355634,0.5533333333333333,0.4960384833050368,0.594541910331384,0.09963994549964227,0.0146198830409357,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202308,"202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304","202305,202306,202307",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3931087209050954,1.0,639,cfb8966e28a3884c00b199b44e245cac80dac2f0cd6251554a56892614052876,False,,0.5070422535211268,0.4883873527436977,0.5130826669922074,0.007275017828119203,0.5039123630672926,0.48826527498016237,0.5034486968198744,-0.008334069392644024,-0.00012207776353534427,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202309,"202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305","202306,202307,202308",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.414768937844857,1.0,583,e01e585ac771a5e950228b67466ff58d3654990939559411389f851076a8572a,False,,0.5094339622641509,0.5218185290396505,0.5451051538516627,0.0987291716129291,0.5008576329331046,0.5153851662648301,0.5427538134682868,0.10646443153002237,-0.006433362774820428,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202310,"202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306","202307,202308,202309",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.401873590870558,1.0,655,a73e8e4d722a987a5eefbc8a00f2d205ace3a294f05edf297e5224bf2a346b5f,False,,0.4488549618320611,0.451537801168281,0.42982849037941134,-0.199795965079197,0.4488549618320611,0.4506513259802549,0.4142545210234589,-0.21977921696368025,-0.0008864751880260924,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202311,"202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307","202308,202309,202310",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.386956278971402,1.0,556,e0da3ce3dcecbfd05c5d28c46943bcc721d299438a9f8389b44d4fecbe48fa18,False,,0.4172661870503597,0.39596437108556015,0.3709653726479975,-0.1765122266121893,0.4028776978417266,0.38373195518341946,0.34289491606906775,-0.2215081813548066,-0.012232415902140692,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202312,"202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308","202309,202310,202311",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3801180439897465,1.0,464,d0c7d24394d0d65b1237cfc62f801dae24b28b610ca2f50c4418ef44a3ecd026,False,,0.6077586206896551,0.5917815930199831,0.6414297776526878,0.24808370112515818,0.5926724137931034,0.5793507833755511,0.6169246646026831,0.19063475115060127,-0.012430809644431995,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202401,"202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309","202310,202311,202312",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4204155378109853,1.0,604,13bbccc2d1fabfc8e20021c5f7f0f3be11e51b6de6587d0a5dbacd6ea9cdd357,False,,0.5099337748344371,0.485096224226659,0.4975845410628019,0.03032291081754472,0.5049668874172185,0.47696023782980307,0.4649279866671171,-0.025388385336721594,-0.008135986396855921,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202402,"202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310","202311,202312,202401",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4750701480969313,1.0000000000000002,583,22f97b65fb41a966e8fb3571da115e76e8705098f8caf6b14cf2c4b1cee42c43,False,,0.5317324185248714,0.5242896314090898,0.5068670985901822,0.03577068915778154,0.5334476843910806,0.5220754167576618,0.5089660527529057,0.04117876692247948,-0.0022142146514280148,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202403,"202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311","202312,202401,202402",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4299681843478425,1.0,505,a2802256538641151049abd4bf1871af743e0dc8686fa91db883aa3d95ca6168,False,,0.5524752475247525,0.5408140569395018,0.5320602440264363,0.012068335849346275,0.5366336633663367,0.5243152643619725,0.5055922724961871,-0.032551769042835056,-0.016498792577529287,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202404,"202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312","202401,202402,202403",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4203167584529424,1.0,616,9bb3c618d609aaa09a54c64a689ed64d833f8fc5d9cfcfa38c3fc1d2aa5df85c,False,,0.349025974025974,0.3740997110449821,0.39200845301246384,-0.2234967603955082,0.349025974025974,0.3711239056367792,0.40017035407771595,-0.20686771561300368,-0.0029758054082028584,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202405,"202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401","202402,202403,202404",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4204155378109853,1.0,555,89b11ceb659c425ba0d6e6ddf3fdf8c3979e92c1572cd4bda2b062527d25b48d,False,,0.581981981981982,0.5902509652509653,0.5987947406866327,0.1328637501498876,0.5783783783783784,0.5861486486486487,0.5914249191276217,0.11832581587144589,-0.004102316602316636,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202406,"202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402","202403,202404,202405",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4002023263510996,1.0000000000000002,541,545a5170df5520eeae0151be573bda8f9d474c68f763d69d7654734144edf66d,False,,0.5175600739371534,0.5091905681191395,0.5202702702702703,-0.006114518054647155,0.5138632162661737,0.49807639271924986,0.5298262548262549,0.026476489929690587,-0.01111417539988968,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202407,"202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403","202404,202405,202406",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.3998835766134623,1.0,631,731dfebbb75beef6de0f6bbfd6ff472afa02f17d1280f698774953824a0af397,False,,0.5166402535657686,0.5230836060936679,0.5373176546652119,0.050027417324783184,0.5150554675118859,0.5218460823534166,0.5144866044369014,0.01729217516165905,-0.0012375237402513228,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202408,"202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404","202405,202406,202407",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4384567046617964,1.0,567,57be2e115f7e1204ae16d2d3d3fb80b1917e216c6ce65ea6e04805e64b574798,False,,0.4532627865961199,0.45103323789368854,0.47119382546993654,-0.039013231331451605,0.4444444444444444,0.4417652184737956,0.48844765342960283,-0.023459168833179684,-0.00926801941989297,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202409,"202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405","202406,202407,202408",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4323018173079616,1.0,535,84d93bbff72b33e44db086c6ff58008c6704e3c062deefb7053414e543ebb7a8,False,,0.4822429906542056,0.47752100840336137,0.5145238095238095,0.03504837738079361,0.4822429906542056,0.4778711484593837,0.47704481792717085,-0.038168122281179724,0.0003501400560223522,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
completed,QQQ,202410,"202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406","202407,202408,202409",fa2057653ed0327b7f84a165c25f6e6d31e31b3b05c5591593e9c0bd3056d50e,2.4750277087608645,1.0,486,d4b852ca9464591cfc6332cac08c2d726f7260664ff1e58fc6c1034eb7feba94,False,,0.47530864197530864,0.4784915254237288,0.45372881355932204,-0.10813915025064695,0.47530864197530864,0.4783728813559322,0.48615254237288136,-0.0573327818255627,-0.00011864406779660275,False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],False,0.5,0.0,no_valid_config,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,,0.0,,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
