source_index,ticker,date,month,time,ts,action,delta_target,strike,entry,actual_delta_abs,expected_realized_return,source_stream,monthly_backfill_role
186,SPXW,20260324,202603,10:10,2026-03-24 10:10:00,CALL,0.25,6590.0,6.860000133514404,0.2615000009536743,-0.3,SPXW_BEST,
187,SPY,20260324,202603,11:20,2026-03-24 11:20:00,PUT,0.25,652.0,0.6200000047683716,0.22120000422000885,-0.3,SPY_BEST,
188,QQQ,20260324,202603,11:30,2026-03-24 11:30:00,CALL,0.25,590.0,0.47999998927116394,0.21940000355243683,-0.3,QQQ_BEST,
189,QQQ,20260324,202603,12:00,2026-03-24 12:00:00,CALL,0.25,588.0,0.6700000166893005,0.2809999883174896,-0.3,QQQ_BEST,
190,SPY,20260324,202603,12:55,2026-03-24 12:55:00,CALL,0.25,657.0,0.46000000834465027,0.27090001106262207,-0.3,SPY_BEST,
191,QQQ,20260325,202603,10:00,2026-03-25 10:00:00,CALL,0.25,591.0,0.7599999904632568,0.2694000005722046,0.5,QQQ_BEST,
192,SPXW,20260325,202603,10:00,2026-03-25 10:00:00,CALL,0.25,6630.0,7.099999904632568,0.2451000064611435,0.5,SPXW_BEST,
193,QQQ,20260325,202603,10:35,2026-03-25 10:35:00,PUT,0.25,587.0,0.7400000095367432,0.23420000076293945,0.5,QQQ_BEST,
194,SPY,20260325,202603,11:45,2026-03-25 11:45:00,CALL,0.25,659.0,0.5899999737739563,0.2687999904155731,-0.3,SPY_BEST,
195,SPXW,20260326,202603,10:00,2026-03-26 10:00:00,CALL,0.25,6605.0,7.199999809265137,0.24959999322891235,-0.3,SPXW_BEST,
196,SPY,20260326,202603,11:20,2026-03-26 11:20:00,PUT,0.25,649.0,0.5600000023841858,0.2425999939441681,0.5,SPY_BEST,
197,QQQ,20260326,202603,12:00,2026-03-26 12:00:00,CALL,0.25,584.0,0.41999998688697815,0.20659999549388885,-0.3,QQQ_BEST,
198,QQQ,20260326,202603,12:50,2026-03-26 12:50:00,CALL,0.25,581.0,0.46000000834465027,0.2320999950170517,-0.3,QQQ_BEST,
199,SPXW,20260327,202603,10:00,2026-03-27 10:00:00,CALL,0.25,6455.0,10.100000381469727,0.24950000643730164,-0.3,SPXW_BEST,
200,SPY,20260327,202603,10:00,2026-03-27 10:00:00,PUT,0.25,635.0,0.75,0.24089999496936798,-0.3,SPY_BEST,
201,QQQ,20260327,202603,10:30,2026-03-27 10:30:00,CALL,0.25,570.0,0.8199999928474426,0.25290000438690186,-0.3,QQQ_BEST,
202,SPY,20260327,202603,10:30,2026-03-27 10:30:00,PUT,0.25,635.0,0.7200000286102295,0.2282000035047531,-0.3,SPY_BEST,
203,QQQ,20260327,202603,11:15,2026-03-27 11:15:00,CALL,0.25,570.0,0.6499999761581421,0.25440001487731934,0.5,QQQ_BEST,
204,SPXW,20260330,202603,10:00,2026-03-30 10:00:00,PUT,0.25,6335.0,8.399999618530273,0.259799987077713,-0.3,SPXW_BEST,
205,SPY,20260330,202603,10:00,2026-03-30 10:00:00,PUT,0.25,631.0,0.8500000238418579,0.257999986410141,-0.3,SPY_BEST,
206,QQQ,20260330,202603,10:05,2026-03-30 10:05:00,CALL,0.25,567.0,0.7300000190734863,0.24619999527931213,-0.3,QQQ_BEST,
207,QQQ,20260330,202603,10:45,2026-03-30 10:45:00,CALL,0.25,565.0,0.75,0.24300000071525574,0.5,QQQ_BEST,
208,SPY,20260330,202603,10:45,2026-03-30 10:45:00,PUT,0.25,631.0,0.6899999976158142,0.22769999504089355,-0.3,SPY_BEST,
209,SPXW,20260331,202603,10:00,2026-03-31 10:00:00,CALL,0.25,6485.0,8.15999984741211,0.2596000134944916,-0.3,SPXW_BEST,
210,SPY,20260331,202603,10:05,2026-03-31 10:05:00,PUT,0.25,638.0,1.0299999713897705,0.24199999868869781,0.5,SPY_BEST,
211,QQQ,20260331,202603,10:30,2026-03-31 10:30:00,PUT,0.25,565.0,0.8700000047683716,0.24959999322891235,0.5,QQQ_BEST,
212,SPY,20260331,202603,10:50,2026-03-31 10:50:00,PUT,0.25,636.0,0.9599999785423279,0.2660999894142151,-0.3,SPY_BEST,
213,QQQ,20260331,202603,12:20,2026-03-31 12:20:00,PUT,0.25,565.0,0.7200000286102295,0.26350000500679016,-0.3,QQQ_BEST,
214,SPXW,20260401,202604,10:25,2026-04-01 10:25:00,PUT,0.25,6535.0,6.400000095367432,0.23770000040531158,-0.3,SPXW_BEST,
215,SPXW,20260401,202604,11:20,2026-04-01 11:20:00,PUT,0.25,6565.0,6.099999904632568,0.24320000410079956,-0.3,SPXW_BEST,
216,SPXW,20260402,202604,10:10,2026-04-02 10:10:00,CALL,0.25,6560.0,6.760000228881836,0.23569999635219574,0.5,SPXW_BEST,
217,QQQ,20260402,202604,10:15,2026-04-02 10:15:00,CALL,0.25,582.0,0.8399999737739563,0.2328999936580658,0.5,QQQ_BEST,
218,SPY,20260402,202604,10:35,2026-04-02 10:35:00,CALL,0.25,656.0,1.2400000095367432,0.23160000145435333,0.5,SPY_BEST,
219,QQQ,20260402,202604,10:45,2026-04-02 10:45:00,PUT,0.25,580.0,1.2000000476837158,0.2653999924659729,0.5,QQQ_BEST,
220,SPXW,20260402,202604,10:45,2026-04-02 10:45:00,CALL,0.25,6630.0,8.899999618530273,0.24560000002384186,-0.3,SPXW_BEST,
221,SPY,20260402,202604,11:05,2026-04-02 11:05:00,PUT,0.25,651.0,1.0399999618530273,0.2540000081062317,-0.3,SPY_BEST,
222,QQQ,20260402,202604,11:30,2026-04-02 11:30:00,CALL,0.25,587.0,0.6800000071525574,0.2619999945163727,-0.3,QQQ_BEST,
223,QQQ,20260406,202604,10:00,2026-04-06 10:00:00,PUT,0.25,586.0,0.8899999856948853,0.2648000121116638,0.5,QQQ_BEST,
224,SPY,20260406,202604,10:00,2026-04-06 10:00:00,PUT,0.25,655.0,0.7699999809265137,0.25130000710487366,0.5,SPY_BEST,
225,SPXW,20260406,202604,10:05,2026-04-06 10:05:00,CALL,0.25,6620.0,6.400000095367432,0.24799999594688416,0.5,SPXW_BEST,
226,QQQ,20260406,202604,10:50,2026-04-06 10:50:00,CALL,0.25,589.0,0.6800000071525574,0.25529998540878296,-0.3,QQQ_BEST,
227,SPXW,20260406,202604,10:50,2026-04-06 10:50:00,CALL,0.25,6620.0,5.900000095367432,0.23849999904632568,-0.3,SPXW_BEST,
228,SPY,20260406,202604,12:40,2026-04-06 12:40:00,CALL,0.25,660.0,0.3799999952316284,0.2337000072002411,-0.3,SPY_BEST,
229,QQQ,20260407,202604,10:10,2026-04-07 10:10:00,CALL,0.25,584.0,0.949999988079071,0.2590999901294708,0.5,QQQ_BEST,
230,SPXW,20260407,202604,10:10,2026-04-07 10:10:00,CALL,0.25,6580.0,8.399999618530273,0.2614000141620636,0.5,SPXW_BEST,
231,SPY,20260407,202604,10:10,2026-04-07 10:10:00,CALL,0.25,656.0,0.8199999928474426,0.2475000023841858,0.5,SPY_BEST,
232,SPXW,20260407,202604,11:00,2026-04-07 11:00:00,CALL,0.25,6580.0,6.099999904632568,0.2492000013589859,-0.3,SPXW_BEST,
233,QQQ,20260407,202604,11:05,2026-04-07 11:05:00,CALL,0.25,583.0,0.550000011920929,0.22869999706745148,0.5,QQQ_BEST,
234,QQQ,20260408,202604,10:00,2026-04-08 10:00:00,PUT,0.25,602.0,0.9100000262260437,0.2603999972343445,-0.3,QQQ_BEST,
235,SPXW,20260408,202604,10:10,2026-04-08 10:10:00,PUT,0.25,6740.0,7.400000095367432,0.2498999983072281,0.5,SPXW_BEST,
236,SPY,20260408,202604,10:15,2026-04-08 10:15:00,PUT,0.25,672.0,0.75,0.2718000113964081,0.5,SPY_BEST,
237,QQQ,20260408,202604,10:30,2026-04-08 10:30:00,PUT,0.25,602.0,0.7200000286102295,0.2556999921798706,0.5,QQQ_BEST,
238,SPXW,20260408,202604,10:40,2026-04-08 10:40:00,PUT,0.25,6725.0,6.5,0.25029999017715454,0.5,SPXW_BEST,
239,SPXW,20260409,202604,10:00,2026-04-09 10:00:00,CALL,0.25,6800.0,4.099999904632568,0.23589999973773956,-0.3,SPXW_BEST,
240,SPXW,20260409,202604,10:30,2026-04-09 10:30:00,PUT,0.25,6745.0,5.400000095367432,0.26179999113082886,-0.3,SPXW_BEST,
241,SPY,20260410,202604,10:00,2026-04-10 10:00:00,PUT,0.25,678.0,0.5400000214576721,0.22259999811649323,-0.3,SPY_BEST,
242,SPXW,20260410,202604,10:05,2026-04-10 10:05:00,PUT,0.25,6805.0,4.400000095367432,0.23659999668598175,-0.3,SPXW_BEST,
243,SPXW,20260410,202604,10:40,2026-04-10 10:40:00,PUT,0.25,6820.0,4.800000190734863,0.267300009727478,0.5,SPXW_BEST,
244,QQQ,20260410,202604,11:35,2026-04-10 11:35:00,PUT,0.25,610.0,0.5199999809265137,0.23829999566078186,0.5,QQQ_BEST,
245,QQQ,20260410,202604,12:20,2026-04-10 12:20:00,PUT,0.25,609.0,0.5199999809265137,0.23170000314712524,0.5,QQQ_BEST,
246,SPY,20260413,202604,10:00,2026-04-13 10:00:00,PUT,0.25,677.0,0.6200000047683716,0.2572999894618988,0.5,SPY_BEST,
247,QQQ,20260413,202604,10:25,2026-04-13 10:25:00,CALL,0.25,614.0,0.3799999952316284,0.20309999585151672,-0.3,QQQ_BEST,
248,SPXW,20260413,202604,10:30,2026-04-13 10:30:00,PUT,0.25,6795.0,5.5,0.2572999894618988,-0.3,SPXW_BEST,
249,QQQ,20260413,202604,10:55,2026-04-13 10:55:00,PUT,0.25,610.0,0.6600000262260437,0.27219998836517334,-0.3,QQQ_BEST,
250,SPXW,20260413,202604,11:00,2026-04-13 11:00:00,PUT,0.25,6810.0,6.699999809265137,0.2639000117778778,-0.3,SPXW_BEST,
251,SPY,20260413,202604,11:10,2026-04-13 11:10:00,CALL,0.25,682.0,0.3199999928474426,0.22419999539852142,-0.3,SPY_BEST,
252,SPXW,20260414,202604,10:25,2026-04-14 10:25:00,PUT,0.25,6910.0,4.400000095367432,0.23350000381469727,-0.3,SPXW_BEST,
253,QQQ,20260414,202604,10:45,2026-04-14 10:45:00,PUT,0.25,621.0,0.4399999976158142,0.23639999330043793,-0.3,QQQ_BEST,
254,SPXW,20260414,202604,11:10,2026-04-14 11:10:00,PUT,0.25,6915.0,4.0,0.24650000035762787,-0.3,SPXW_BEST,
255,QQQ,20260414,202604,11:15,2026-04-14 11:15:00,PUT,0.25,621.0,0.36000001430511475,0.21699999272823334,-0.3,QQQ_BEST,
256,SPXW,20260415,202604,10:20,2026-04-15 10:20:00,CALL,0.25,7000.0,4.199999809265137,0.2533999979496002,0.5,SPXW_BEST,
257,SPXW,20260415,202604,10:50,2026-04-15 10:50:00,CALL,0.25,7010.0,3.200000047683716,0.24410000443458557,-0.3,SPXW_BEST,
258,SPXW,20260416,202604,10:00,2026-04-16 10:00:00,PUT,0.25,6990.0,7.199999809265137,0.2524000108242035,-0.3,SPXW_BEST,
259,SPY,20260416,202604,10:00,2026-04-16 10:00:00,PUT,0.25,697.0,0.8600000143051147,0.2784000039100647,-0.3,SPY_BEST,
260,QQQ,20260416,202604,10:45,2026-04-16 10:45:00,PUT,0.25,635.0,0.49000000953674316,0.2434999942779541,-0.3,QQQ_BEST,
261,SPXW,20260416,202604,11:00,2026-04-16 11:00:00,PUT,0.25,7000.0,3.9000000953674316,0.23559999465942383,-0.3,SPXW_BEST,
262,SPY,20260416,202604,11:10,2026-04-16 11:10:00,CALL,0.25,703.0,0.4099999964237213,0.22429999709129333,0.5,SPY_BEST,
263,QQQ,20260416,202604,11:15,2026-04-16 11:15:00,PUT,0.25,637.0,0.47999998927116394,0.22669999301433563,-0.3,QQQ_BEST,
264,QQQ,20260417,202604,10:00,2026-04-17 10:00:00,PUT,0.25,643.0,0.6399999856948853,0.24079999327659607,-0.3,QQQ_BEST,
265,QQQ,20260417,202604,10:30,2026-04-17 10:30:00,PUT,0.25,644.0,0.6600000262260437,0.27399998903274536,-0.3,QQQ_BEST,
266,SPXW,20260417,202604,10:45,2026-04-17 10:45:00,PUT,0.25,7110.0,5.460000038146973,0.257099986076355,0.5,SPXW_BEST,
267,SPXW,20260417,202604,11:25,2026-04-17 11:25:00,PUT,0.25,7105.0,5.400000095367432,0.2443999946117401,-0.3,SPXW_BEST,
268,SPY,20260420,202604,10:00,2026-04-20 10:00:00,PUT,0.25,707.0,0.550000011920929,0.24150000512599945,0.5,SPY_BEST,
269,SPXW,20260420,202604,10:05,2026-04-20 10:05:00,PUT,0.25,7090.0,4.900000095367432,0.24150000512599945,0.5,SPXW_BEST,
270,QQQ,20260420,202604,10:20,2026-04-20 10:20:00,CALL,0.25,649.0,0.6499999761581421,0.2676999866962433,-0.3,QQQ_BEST,
271,SPXW,20260420,202604,10:35,2026-04-20 10:35:00,PUT,0.25,7085.0,5.829999923706055,0.24079999327659607,0.5,SPXW_BEST,
272,QQQ,20260420,202604,10:55,2026-04-20 10:55:00,CALL,0.25,648.0,0.3700000047683716,0.2094999998807907,-0.3,QQQ_BEST,
273,SPY,20260420,202604,11:05,2026-04-20 11:05:00,CALL,0.25,709.0,0.44999998807907104,0.24289999902248383,0.5,SPY_BEST,
274,QQQ,20260421,202604,10:00,2026-04-21 10:00:00,PUT,0.25,646.0,0.6000000238418579,0.2425999939441681,-0.3,QQQ_BEST,
275,SPXW,20260421,202604,10:15,2026-04-21 10:15:00,PUT,0.25,7110.0,4.5,0.2363000065088272,0.5,SPXW_BEST,
276,SPY,20260421,202604,10:35,2026-04-21 10:35:00,CALL,0.25,712.0,0.5099999904632568,0.2705000042915344,-0.3,SPY_BEST,
277,SPXW,20260421,202604,10:45,2026-04-21 10:45:00,PUT,0.25,7100.0,5.0,0.22949999570846558,0.5,SPXW_BEST,
278,QQQ,20260421,202604,11:00,2026-04-21 11:00:00,CALL,0.25,649.0,0.5099999904632568,0.2599000036716461,-0.3,QQQ_BEST,
279,SPXW,20260422,202604,10:25,2026-04-22 10:25:00,PUT,0.25,7100.0,4.900000095367432,0.23309999704360962,0.5,SPXW_BEST,
280,SPY,20260422,202604,10:30,2026-04-22 10:30:00,PUT,0.25,708.0,0.6200000047683716,0.25130000710487366,-0.3,SPY_BEST,
281,QQQ,20260422,202604,10:40,2026-04-22 10:40:00,PUT,0.25,650.0,0.6700000166893005,0.25519999861717224,-0.3,QQQ_BEST,
282,SPXW,20260422,202604,10:55,2026-04-22 10:55:00,PUT,0.25,7100.0,6.0,0.257999986410141,-0.3,SPXW_BEST,
283,QQQ,20260422,202604,11:15,2026-04-22 11:15:00,PUT,0.25,650.0,0.6800000071525574,0.2700999975204468,-0.3,QQQ_BEST,
284,QQQ,20260423,202604,10:00,2026-04-23 10:00:00,CALL,0.25,656.0,0.5299999713897705,0.28209999203681946,0.5,QQQ_BEST,
285,SPXW,20260423,202604,10:00,2026-04-23 10:00:00,CALL,0.25,7145.0,4.0,0.2632000148296356,0.5,SPXW_BEST,
286,SPY,20260423,202604,10:00,2026-04-23 10:00:00,CALL,0.25,712.0,0.4699999988079071,0.2838999927043915,0.5,SPY_BEST,
287,QQQ,20260423,202604,10:45,2026-04-23 10:45:00,PUT,0.25,651.0,0.44999998807907104,0.22280000150203705,-0.3,QQQ_BEST,
288,SPXW,20260423,202604,10:50,2026-04-23 10:50:00,PUT,0.25,7115.0,4.5,0.25189998745918274,-0.3,SPXW_BEST,
289,SPXW,20260424,202604,10:10,2026-04-24 10:10:00,PUT,0.25,7095.0,6.349999904632568,0.24289999902248383,-0.3,SPXW_BEST,
290,QQQ,20260424,202604,10:25,2026-04-24 10:25:00,PUT,0.25,656.0,0.7599999904632568,0.2540999948978424,0.5,QQQ_BEST,
291,SPXW,20260424,202604,10:40,2026-04-24 10:40:00,PUT,0.25,7105.0,5.199999809265137,0.25060001015663147,-0.3,SPXW_BEST,
292,SPY,20260424,202604,10:50,2026-04-24 10:50:00,PUT,0.25,709.0,0.5699999928474426,0.26269999146461487,-0.3,SPY_BEST,
293,QQQ,20260424,202604,12:20,2026-04-24 12:20:00,PUT,0.25,660.0,0.41999998688697815,0.22540000081062317,-0.3,QQQ_BEST,
294,SPY,20260427,202604,10:00,2026-04-27 10:00:00,CALL,0.25,716.0,0.4399999976158142,0.25380000472068787,-0.3,SPY_BEST,
295,SPXW,20260427,202604,10:05,2026-04-27 10:05:00,PUT,0.25,7140.0,5.199999809265137,0.2515999972820282,-0.3,SPXW_BEST,
296,QQQ,20260427,202604,10:25,2026-04-27 10:25:00,CALL,0.25,665.0,0.47999998927116394,0.23149999976158142,-0.3,QQQ_BEST,
297,SPXW,20260427,202604,10:35,2026-04-27 10:35:00,PUT,0.25,7135.0,4.0,0.23989999294281006,0.5,SPXW_BEST,
298,QQQ,20260427,202604,11:00,2026-04-27 11:00:00,CALL,0.25,665.0,0.36000001430511475,0.1987999975681305,-0.3,QQQ_BEST,
299,SPXW,20260428,202604,10:00,2026-04-28 10:00:00,PUT,0.25,7115.0,6.050000190734863,0.26109999418258667,-0.3,SPXW_BEST,
300,QQQ,20260428,202604,10:15,2026-04-28 10:15:00,CALL,0.25,661.0,0.6200000047683716,0.2705000042915344,-0.3,QQQ_BEST,
301,SPY,20260428,202604,10:35,2026-04-28 10:35:00,CALL,0.25,713.0,0.4099999964237213,0.25,-0.3,SPY_BEST,
302,SPXW,20260428,202604,10:55,2026-04-28 10:55:00,PUT,0.25,7095.0,4.599999904632568,0.24240000545978546,-0.3,SPXW_BEST,
303,QQQ,20260428,202604,11:10,2026-04-28 11:10:00,PUT,0.25,652.0,0.6000000238418579,0.2558000087738037,-0.3,QQQ_BEST,
304,SPXW,20260429,202604,10:00,2026-04-29 10:00:00,PUT,0.25,7100.0,7.0,0.23770000040531158,-0.3,SPXW_BEST,
305,SPY,20260429,202604,10:00,2026-04-29 10:00:00,PUT,0.25,707.0,1.159999966621399,0.2727999985218048,-0.3,SPY_BEST,
306,QQQ,20260429,202604,10:25,2026-04-29 10:25:00,PUT,0.25,654.0,1.350000023841858,0.26100000739097595,0.1185184917005168,QQQ_BEST,
307,SPXW,20260429,202604,10:35,2026-04-29 10:35:00,PUT,0.25,7115.0,5.400000095367432,0.24199999868869781,0.5,SPXW_BEST,
308,QQQ,20260429,202604,11:10,2026-04-29 11:10:00,PUT,0.25,654.0,1.2899999618530273,0.2506999969482422,0.2093023169850878,QQQ_BEST,
309,SPY,20260430,202604,10:15,2026-04-30 10:15:00,CALL,0.25,715.0,0.550000011920929,0.22310000658035278,0.5,SPY_BEST,
310,QQQ,20260430,202604,10:20,2026-04-30 10:20:00,CALL,0.25,663.0,0.8399999737739563,0.24130000174045563,0.5,QQQ_BEST,
311,SPXW,20260430,202604,10:25,2026-04-30 10:25:00,PUT,0.25,7110.0,6.599999904632568,0.23510000109672546,-0.3,SPXW_BEST,
312,SPXW,20260430,202604,10:55,2026-04-30 10:55:00,CALL,0.25,7180.0,6.199999809265137,0.2718999981880188,-0.3,SPXW_BEST,
313,QQQ,20260430,202604,13:10,2026-04-30 13:10:00,CALL,0.25,666.0,0.5199999809265137,0.2533999979496002,0.5,QQQ_BEST,
314,QQQ,20260501,202605,10:00,2026-05-01 10:00:00,CALL,0.25,677.0,0.5,0.2777000069618225,-0.3,QQQ_BEST,
315,SPXW,20260501,202605,10:20,2026-05-01 10:20:00,CALL,0.25,7285.0,3.5,0.24420000612735748,-0.3,SPXW_BEST,
316,QQQ,20260501,202605,12:00,2026-05-01 12:00:00,PUT,0.25,673.0,0.46000000834465027,0.23000000417232513,0.5,QQQ_BEST,
317,SPY,20260501,202605,12:25,2026-05-01 12:25:00,CALL,0.25,724.0,0.2800000011920929,0.25619998574256897,-0.3,SPY_BEST,
318,SPY,20260501,202605,14:15,2026-05-01 14:15:00,CALL,0.25,723.0,0.20000000298023224,0.21819999814033508,-0.3,SPY_BEST,
319,SPY,20260504,202605,10:00,2026-05-04 10:00:00,PUT,0.25,719.0,0.6299999952316284,0.28189998865127563,-0.3,SPY_BEST,
320,SPXW,20260504,202605,10:05,2026-05-04 10:05:00,PUT,0.25,7205.0,4.550000190734863,0.2502000033855438,-0.3,SPXW_BEST,
321,QQQ,20260504,202605,10:10,2026-05-04 10:10:00,PUT,0.25,672.0,0.5600000023841858,0.25920000672340393,-0.3,QQQ_BEST,
322,SPY,20260504,202605,10:30,2026-05-04 10:30:00,PUT,0.25,719.0,0.3499999940395355,0.23019999265670776,0.5,SPY_BEST,
323,SPXW,20260505,202605,10:00,2026-05-05 10:00:00,PUT,0.25,7225.0,4.699999809265137,0.2387000024318695,-0.3,SPXW_BEST,
324,QQQ,20260505,202605,10:40,2026-05-05 10:40:00,CALL,0.25,683.0,0.47999998927116394,0.24250000715255737,0.5,QQQ_BEST,
325,SPY,20260505,202605,11:00,2026-05-05 11:00:00,PUT,0.25,721.0,0.44999998807907104,0.24130000174045563,-0.3,SPY_BEST,
326,SPY,20260505,202605,11:30,2026-05-05 11:30:00,CALL,0.25,725.0,0.27000001072883606,0.23489999771118164,-0.3,SPY_BEST,
327,SPY,20260506,202605,10:05,2026-05-06 10:05:00,PUT,0.25,727.0,0.5199999809265137,0.25529998540878296,-0.3,SPY_BEST,
328,QQQ,20260506,202605,10:25,2026-05-06 10:25:00,CALL,0.25,691.0,0.8100000023841858,0.2912999987602234,0.5,QQQ_BEST,
329,SPXW,20260506,202605,12:55,2026-05-06 12:55:00,CALL,0.25,7345.0,3.130000114440918,0.2563000023365021,0.5,SPXW_BEST,
330,SPXW,20260507,202605,10:10,2026-05-07 10:10:00,PUT,0.25,7350.0,4.900000095367432,0.25699999928474426,-0.3,SPXW_BEST,
331,SPY,20260507,202605,10:55,2026-05-07 10:55:00,PUT,0.25,734.0,0.4300000071525574,0.26600000262260437,0.5,SPY_BEST,
332,QQQ,20260507,202605,11:05,2026-05-07 11:05:00,CALL,0.25,703.0,0.33000001311302185,0.21439999341964722,-0.3,QQQ_BEST,
333,SPY,20260507,202605,11:35,2026-05-07 11:35:00,PUT,0.25,734.0,0.5600000023841858,0.28850001096725464,0.5,SPY_BEST,
334,SPXW,20260508,202605,10:05,2026-05-08 10:05:00,PUT,0.25,7365.0,5.150000095367432,0.2387000024318695,-0.3,SPXW_BEST,
335,SPY,20260508,202605,10:30,2026-05-08 10:30:00,CALL,0.25,739.0,0.30000001192092896,0.21850000321865082,0.5,SPY_BEST,
336,SPY,20260508,202605,11:20,2026-05-08 11:20:00,PUT,0.25,734.0,0.4399999976158142,0.24089999496936798,-0.3,SPY_BEST,
337,QQQ,20260508,202605,12:10,2026-05-08 12:10:00,CALL,0.25,710.0,0.4099999964237213,0.22519999742507935,0.5,QQQ_BEST,
338,QQQ,20260511,202605,10:10,2026-05-11 10:10:00,PUT,0.25,709.0,0.8199999928474426,0.27469998598098755,0.5,QQQ_BEST,
339,SPY,20260511,202605,10:15,2026-05-11 10:15:00,PUT,0.25,737.0,0.38999998569488525,0.2433999925851822,0.5,SPY_BEST,
340,SPY,20260511,202605,10:45,2026-05-11 10:45:00,PUT,0.25,737.0,0.4000000059604645,0.2433999925851822,-0.3,SPY_BEST,
341,QQQ,20260512,202605,10:00,2026-05-12 10:00:00,CALL,0.25,710.0,0.6899999976158142,0.23800000548362732,0.5,QQQ_BEST,
342,SPY,20260512,202605,10:00,2026-05-12 10:00:00,CALL,0.25,738.0,0.3400000035762787,0.2029999941587448,-0.3,SPY_BEST,
343,SPXW,20260512,202605,10:05,2026-05-12 10:05:00,PUT,0.25,7345.0,5.400000095367432,0.243599995970726,-0.3,SPXW_BEST,
344,SPY,20260512,202605,10:30,2026-05-12 10:30:00,CALL,0.25,737.0,0.36000001430511475,0.25099998712539673,-0.3,SPY_BEST,
345,SPXW,20260513,202605,10:05,2026-05-13 10:05:00,PUT,0.25,7370.0,5.75,0.26159998774528503,-0.3,SPXW_BEST,
346,QQQ,20260513,202605,10:35,2026-05-13 10:35:00,PUT,0.25,706.0,0.7900000214576721,0.24969999492168427,0.5,QQQ_BEST,
347,SPY,20260513,202605,11:25,2026-05-13 11:25:00,CALL,0.25,741.0,0.27000001072883606,0.22669999301433563,0.5,SPY_BEST,
348,SPY,20260513,202605,12:00,2026-05-13 12:00:00,CALL,0.25,741.0,0.4099999964237213,0.28279998898506165,0.5,SPY_BEST,
349,SPXW,20260514,202605,10:05,2026-05-14 10:05:00,PUT,0.25,7450.0,6.0,0.26649999618530273,-0.3,SPXW_BEST,
350,SPY,20260514,202605,10:10,2026-05-14 10:10:00,PUT,0.25,742.0,0.550000011920929,0.2312999963760376,-0.3,SPY_BEST,
351,QQQ,20260514,202605,10:30,2026-05-14 10:30:00,PUT,0.25,714.0,0.8600000143051147,0.24320000410079956,-0.3,QQQ_BEST,
352,SPY,20260514,202605,11:05,2026-05-14 11:05:00,CALL,0.25,749.0,0.5899999737739563,0.3070000112056732,0.5,SPY_BEST,
353,QQQ,20260515,202605,10:00,2026-05-15 10:00:00,CALL,0.25,712.0,1.0700000524520874,0.2433999925851822,0.5,QQQ_BEST,
354,SPXW,20260515,202605,10:20,2026-05-15 10:20:00,PUT,0.25,7410.0,7.0,0.2624000012874603,0.5,SPXW_BEST,
355,SPY,20260515,202605,10:20,2026-05-15 10:20:00,PUT,0.25,739.0,0.7400000095367432,0.26499998569488525,0.5,SPY_BEST,
356,SPY,20260515,202605,10:55,2026-05-15 10:55:00,PUT,0.25,739.0,0.7900000214576721,0.28220000863075256,0.5,SPY_BEST,
357,QQQ,20260518,202605,10:05,2026-05-18 10:05:00,CALL,0.25,711.0,0.9200000166893005,0.27129998803138733,0.5,QQQ_BEST,
358,SPY,20260518,202605,10:05,2026-05-18 10:05:00,CALL,0.25,742.0,0.5099999904632568,0.23479999601840973,0.5,SPY_BEST,
359,SPXW,20260518,202605,10:10,2026-05-18 10:10:00,PUT,0.25,7395.0,5.949999809265137,0.25189998745918274,0.5,SPXW_BEST,
360,SPY,20260518,202605,10:35,2026-05-18 10:35:00,CALL,0.25,740.0,0.6200000047683716,0.2824000120162964,0.5,SPY_BEST,
361,QQQ,20260519,202605,10:20,2026-05-19 10:20:00,CALL,0.25,701.0,0.8799999952316284,0.24500000476837158,-0.3,QQQ_BEST,
362,SPXW,20260519,202605,10:30,2026-05-19 10:30:00,PUT,0.25,7310.0,6.099999904632568,0.24570000171661377,-0.3,SPXW_BEST,
363,SPY,20260519,202605,11:30,2026-05-19 11:30:00,CALL,0.25,735.0,0.6100000143051147,0.24150000512599945,0.5,SPY_BEST,
364,SPY,20260519,202605,12:10,2026-05-19 12:10:00,CALL,0.25,735.0,0.5099999904632568,0.24809999763965607,0.5,SPY_BEST,
365,SPY,20260520,202605,10:05,2026-05-20 10:05:00,PUT,0.25,731.0,0.8799999952316284,0.23070000112056732,-0.3,SPY_BEST,
366,QQQ,20260520,202605,10:20,2026-05-20 10:20:00,PUT,0.25,703.0,1.0499999523162842,0.26919999718666077,-0.3,QQQ_BEST,
367,SPY,20260520,202605,10:40,2026-05-20 10:40:00,PUT,0.25,734.0,0.7400000095367432,0.2305999994277954,-0.3,SPY_BEST,
368,SPY,20260521,202605,10:00,2026-05-21 10:00:00,PUT,0.25,736.0,0.75,0.24009999632835388,0.5,SPY_BEST,
369,QQQ,20260521,202605,10:10,2026-05-21 10:10:00,PUT,0.25,707.0,1.2000000476837158,0.2590000033378601,0.5,QQQ_BEST,
370,SPXW,20260521,202605,10:10,2026-05-21 10:10:00,PUT,0.25,7390.0,8.399999618530273,0.2596000134944916,0.5,SPXW_BEST,
371,SPY,20260521,202605,13:05,2026-05-21 13:05:00,PUT,0.25,737.0,0.38999998569488525,0.23819999396800995,-0.3,SPY_BEST,
372,SPXW,20260522,202605,10:15,2026-05-22 10:15:00,PUT,0.25,7445.0,6.389999866485596,0.2621000111103058,0.5,SPXW_BEST,
