min_hold_minutes,stop_loss_pct,take_profit_pct,horizon_minutes,passes,score,overall_trades,overall_win_rate,overall_profit_factor,overall_avg_return,overall_avg_hold_minutes,overall_median_hold_minutes,overall_min_month_trades,overall_avg_month_trades,QQQ_trades,QQQ_win_rate,QQQ_profit_factor,QQQ_avg_return,QQQ_avg_hold_minutes,QQQ_median_hold_minutes,QQQ_min_month_trades,QQQ_avg_month_trades,SPXW_trades,SPXW_win_rate,SPXW_profit_factor,SPXW_avg_return,SPXW_avg_hold_minutes,SPXW_median_hold_minutes,SPXW_min_month_trades,SPXW_avg_month_trades,SPY_trades,SPY_win_rate,SPY_profit_factor,SPY_avg_return,SPY_avg_hold_minutes,SPY_median_hold_minutes,SPY_min_month_trades,SPY_avg_month_trades
20,0.8,1.0,180,False,-28.874117904223862,469,0.4051172707889126,0.8852662565421008,-0.049699296870984885,97.95095948827291,90.0,46,78.16666666666667,172,0.4011627906976744,0.8969937830968676,-0.0436231385837751,98.31395348837209,91.0,10,28.666666666666668,139,0.4244604316546763,0.9477024924711696,-0.022470293972303653,94.31654676258992,87.0,18,23.166666666666668,158,0.3924050632911392,0.8203417732522164,-0.08026847806286327,100.75316455696202,91.0,18,26.333333333333332
20,0.4,0.75,180,False,-29.20929382340023,469,0.3582089552238806,1.0336157616697133,0.008606485206489276,36.82302771855011,25.0,46,78.16666666666667,172,0.38372093023255816,1.1485877751240505,0.03634859728110023,38.2906976744186,25.0,10,28.666666666666668,139,0.3381294964028777,0.957880434782609,-0.01115107913669065,36.02877697841727,27.0,18,23.166666666666668,158,0.34810126582278483,0.9838466706187923,-0.00421213399054285,35.924050632911396,24.0,18,26.333333333333332
10,0.5,0.75,180,False,-29.87719119825904,469,0.3859275053304904,0.9338685561273462,-0.02021192620841251,41.230277185501066,29.0,46,78.16666666666667,172,0.4069767441860465,1.0126327160916795,0.0037227953316515843,40.68023255813954,25.0,10,28.666666666666668,139,0.3597122302158273,0.8426966292134831,-0.050359712230215826,39.94964028776978,33.0,18,23.166666666666668,158,0.3860759493670886,0.9352140751593261,-0.01974502651132621,42.95569620253165,30.5,18,26.333333333333332
0,0.4,1.0,180,False,-30.19152871097405,469,0.32196162046908317,1.150551690925639,0.040831929820343844,34.11513859275053,24.0,46,78.16666666666667,172,0.3488372093023256,1.2933751212698095,0.07641398507492721,35.55232558139535,24.0,10,28.666666666666668,139,0.2949640287769784,1.0044001740652948,0.0012409123982701632,32.68345323741007,23.0,18,23.166666666666668,158,0.31645569620253167,1.1350574729049592,0.03692710651578626,33.81012658227848,23.5,18,26.333333333333332
20,1.0,1.0,180,False,-30.334496625589622,469,0.4115138592750533,0.85403153316229,-0.0661215910077316,131.30277185501066,180.0,46,78.16666666666667,172,0.4069767441860465,0.8459348304751778,-0.06930721733658568,129.8372093023256,180.0,10,28.666666666666668,139,0.43884892086330934,0.9459604200084528,-0.02386792610162425,131.62589928057554,180.0,18,23.166666666666668,158,0.3924050632911392,0.7859377688050859,-0.09982622197852918,132.6139240506329,180.0,18,26.333333333333332
30,0.8,0.5,180,False,-30.690183518605167,469,0.4925373134328358,0.6301726598958722,-0.14102612033005135,84.49253731343283,67.0,46,78.16666666666667,172,0.4941860465116279,0.6446313248364697,-0.13294749288180333,85.03488372093024,63.5,10,28.666666666666668,139,0.5035971223021583,0.6527082136760002,-0.13293254261702592,80.46043165467626,68.0,18,23.166666666666668,158,0.4810126582278481,0.5954308922127338,-0.15694087490732478,87.4493670886076,70.5,18,26.333333333333332
30,1.0,0.5,180,False,-32.061885276569484,469,0.5031982942430704,0.6183411359958613,-0.15110690411039954,116.70149253731343,179.0,46,78.16666666666667,172,0.5,0.6079327770164976,-0.1559647716768782,115.37209302325581,178.5,10,28.666666666666668,139,0.5251798561151079,0.6735761649696999,-0.12630367645058416,116.0863309352518,155.0,18,23.166666666666668,158,0.4873417721518987,0.5827628789355573,-0.16763915362482998,118.68987341772151,180.0,18,26.333333333333332
0,0.4,0.75,180,False,-32.10604293110205,469,0.3646055437100213,1.0600864399176162,0.015271436328741655,30.26865671641791,21.0,46,78.16666666666667,172,0.38953488372093026,1.1685195430639428,0.04115012098073027,31.953488372093023,21.0,10,28.666666666666668,139,0.31654676258992803,0.8684210526315793,-0.03597122302158273,29.14388489208633,22.0,18,23.166666666666668,158,0.379746835443038,1.129706194629955,0.0321802710727483,29.424050632911392,21.0,18,26.333333333333332
10,0.4,1.0,180,False,-33.579088616127095,469,0.31769722814498935,1.1277357428573538,0.0348617805666125,35.87420042643923,25.0,46,78.16666666666667,172,0.3313953488372093,1.1944175094105973,0.051995380423764406,37.83720930232558,25.0,10,28.666666666666668,139,0.302158273381295,1.0405280109113286,0.011312854844313332,34.15827338129496,23.0,18,23.166666666666668,158,0.31645569620253167,1.1350574729049592,0.03692710651578626,35.24683544303797,24.0,18,26.333333333333332
0,0.5,1.0,180,False,-35.09253382583611,469,0.34328358208955223,1.0219032458588824,0.007145361878782321,45.31982942430704,32.0,46,78.16666666666667,172,0.36046511627906974,1.0961043276823248,0.030556426867708975,44.145348837209305,30.0,10,28.666666666666668,139,0.33093525179856115,0.9613318720470616,-0.01284040655616903,44.827338129496404,34.0,18,23.166666666666668,158,0.33544303797468356,0.9977046106424078,-0.0007576847391743129,47.03164556962025,31.5,18,26.333333333333332
20,0.5,0.75,180,False,-35.813803074884135,469,0.3773987206823028,0.9030120604103212,-0.029968561765632912,45.16204690831557,33.0,46,78.16666666666667,172,0.4069767441860465,1.0211776267342512,0.006188713492486674,44.75581395348837,30.5,10,28.666666666666668,139,0.35251798561151076,0.8166666666666667,-0.05935251798561151,43.805755395683455,36.0,18,23.166666666666668,158,0.3670886075949367,0.8616488715695079,-0.043479203726516084,46.79746835443038,31.0,18,26.333333333333332
20,0.3,0.75,180,False,-35.89657696428884,469,0.31769722814498935,1.154547903944228,0.03156067959989176,31.002132196162048,21.0,46,78.16666666666667,172,0.3372093023255814,1.2458203625145468,0.04855789960668162,33.156976744186046,21.0,10,28.666666666666668,139,0.28776978417266186,1.0101010101010102,0.002158273381294969,30.302158273381295,22.0,18,23.166666666666668,158,0.3227848101265823,1.1915887850467293,0.03892405063291139,29.272151898734176,21.0,18,26.333333333333332
20,0.3,1.0,180,False,-36.24546888744817,469,0.2771855010660981,1.253232368899798,0.05479098707833648,33.769722814498934,23.0,46,78.16666666666667,172,0.28488372093023256,1.2799482486650458,0.05969385672413437,35.91279069767442,23.0,10,28.666666666666668,139,0.26618705035971224,1.1839748229800229,0.04050093225315611,33.07913669064748,23.0,18,23.166666666666668,158,0.27848101265822783,1.2865497076023396,0.06202531645569621,32.04430379746835,22.0,18,26.333333333333332
20,0.6,1.0,180,False,-36.776800328964214,469,0.3624733475479744,0.9374073002297323,-0.023240623662172458,64.0724946695096,50.0,46,78.16666666666667,172,0.3488372093023256,0.8954903318548136,-0.03931602814139933,63.98255813953488,49.0,10,28.666666666666668,139,0.381294964028777,1.007227611559968,0.0026121663698476854,63.54676258992806,51.0,18,23.166666666666668,158,0.36075949367088606,0.92397288423693,-0.028484726472449512,64.63291139240506,50.5,18,26.333333333333332
