direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,H120,POOLED,1358,0.05330403719715672,0.08922065642945709,True
D0_K1,H120,SPXW,661,0.100342840202736,0.10710198224952026,True
D0_K1,H120,QQQ,453,0.12043945085037729,0.12522456363800746,True
D0_K1,H120,SPY,244,0.16758685000056597,0.16758685000056597,True
