ticker,profile_id,positive_months,monthly_net_q25,aggregate_profit_factor,aggregate_win_rate,aggregate_net_bps,min_month_trades,rank,selected
QQQ,SEMANTIC_RESIDUAL,7,-84.75172475649691,1.0625276648842383,0.5384615384615384,346.4301788647814,18,1,True
QQQ,TECH_RESIDUAL,7,-121.0666991120824,0.9422992386507214,0.5303643724696356,-339.5945310681744,18,2,False
SPX,SEMANTIC_RESIDUAL,4,-110.82106099319209,1.0326138248923054,0.5182186234817814,152.29789459611857,18,1,True
SPX,TECH_RESIDUAL,4,-162.12425383107245,0.9794712485546812,0.5182186234817814,-98.4374552399056,18,2,False
SPY,SEMANTIC_RESIDUAL,4,-111.73528354823975,1.0376335190880248,0.5303643724696356,175.68473216523785,18,1,True
SPY,TECH_RESIDUAL,4,-164.6956683221521,0.9761653304794966,0.5182186234817814,-114.8008160907275,18,2,False
