direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,S30,POOLED,1524,0.059217079132495166,0.06131941386973047,True
D0_K1,S30,SPXW,818,0.10419414599774839,0.09528410278368506,True
D0_K1,S30,QQQ,462,0.12310143191901085,0.13246284603881595,True
D0_K1,S30,SPY,244,0.19392172878560232,0.19392172878560232,True
