feature,importance
ib_range_bps,13351.44729745388
oi_diff,7665.36739730835
iv_diff,4248.868415474892
dist_ib_low_bps,4190.550283074379
dist_ib_high_bps,4157.206749558449
minute,3583.5001306533813
ret_30m_bps,2026.6147475242615
nearest_level_abs_bps,1865.0502353906631
ret_15m_bps,1387.6347687244415
ret_5m_bps,1321.3898296356201
ret_1m_bps,1250.8693716526031
volume_diff,1152.4043996334076
iv_diff_chg_25m,1138.3430914878845
spread_pct_diff,1083.6182914972305
vega_diff,1066.9000689983368
iv_diff_chg_15m,1055.2888091802597
spread_pct_diff_chg_15m,986.1638090610504
iv_diff_chg_5m,972.0839521884918
volume_diff_chg_15m,964.6998825073242
abs_delta_diff,959.3413413763046
volume_diff_chg_25m,915.8960243463516
volume_diff_chg_5m,904.1495534181595
spread_pct_diff_chg_25m,897.3815891742706
spread_pct_diff_chg_5m,884.3273898363113
abs_delta_diff_chg_5m,709.741010427475
abs_delta_diff_chg_25m,692.3601999282837
abs_delta_diff_chg_15m,679.2075407505035
vega_diff_chg_5m,644.2955101728439
vega_diff_chg_25m,564.7358665466309
vega_diff_chg_15m,551.6511209011078
