ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,candidate_id
SPY,20231107,202311,10:00,600,zero_dte,PUT,0.4594640696685846,0.2206204717089023,0.4594640696685846,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,220,0,5,4,18,False,primary,272
QQQ,20231107,202311,10:30,630,zero_dte,PUT,0.4130179029347277,0.2777166130574083,0.4130179029347277,0.5,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,225,0,5,9,18,False,primary,244
QQQ,20231108,202311,10:00,600,zero_dte,PUT,0.4769914376269527,0.2353339688977552,0.4769914376269527,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,226,0,5,10,18,False,primary,245
SPXW,20231108,202311,10:00,600,zero_dte,PUT,0.4906880985837835,0.1931251240257922,0.4906880985837835,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,224,0,5,5,18,False,primary,268
SPY,20231108,202311,10:00,600,zero_dte,PUT,0.4602484958261492,0.2112400040131754,0.4602484958261492,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,221,0,5,5,18,False,primary,273
QQQ,20231108,202311,10:45,645,zero_dte,PUT,0.3590733029248324,0.2720008700940957,0.3590733029248324,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,645,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,227,0,5,11,18,False,primary,246
QQQ,20231109,202311,10:00,600,zero_dte,PUT,0.5448148474937995,0.2002046676332869,0.5448148474937995,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,228,0,6,12,18,False,primary,247
SPXW,20231109,202311,10:00,600,zero_dte,PUT,0.5229656855793152,0.2037894469922863,0.5229656855793152,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,225,0,6,6,18,False,primary,269
SPY,20231109,202311,10:00,600,zero_dte,PUT,0.5384136176596197,0.2386632752435771,0.5384136176596197,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,222,0,6,6,18,False,primary,274
QQQ,20231109,202311,10:45,645,zero_dte,PUT,0.4507411059021675,0.2230517459768475,0.4507411059021675,0.5,-0.3,-0.3,thr0.338_maxday2,202311,645,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,229,0,6,13,18,False,primary,248
QQQ,20231110,202311,10:00,600,zero_dte,PUT,0.4057516957383137,0.2621025488615341,0.4057516957383137,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,230,0,7,14,18,False,primary,249
SPXW,20231110,202311,10:00,600,zero_dte,PUT,0.4240619362049876,0.3112217523681727,0.4240619362049876,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,226,0,7,7,18,False,primary,270
SPY,20231110,202311,10:00,600,zero_dte,PUT,0.4066245696665359,0.330070195492408,0.4066245696665359,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,223,0,7,7,18,False,primary,275
QQQ,20231110,202311,10:30,630,zero_dte,PUT,0.3757429108009263,0.3032185615386538,0.3757429108009263,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,231,0,7,15,18,False,primary,250
QQQ,20231113,202311,10:15,615,zero_dte,PUT,0.4316725384225317,0.3121791662428607,0.4316725384225317,0.5,-0.3,-0.3,thr0.338_maxday2,202311,615,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,232,0,8,16,18,False,primary,251
SPXW,20231113,202311,10:15,615,zero_dte,PUT,0.4069079844945262,0.3142759450726173,0.4069079844945262,0.5,-0.3,-0.3,thr0.362_maxday1,202311,615,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,227,0,8,8,18,False,primary,271
SPY,20231113,202311,10:15,615,zero_dte,PUT,0.4128449591379661,0.2751642119417067,0.4128449591379661,0.5,-0.3,-0.3,thr0.362_maxday1,202311,615,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,224,0,8,8,18,False,primary,276
QQQ,20231113,202311,10:45,645,zero_dte,PUT,0.3740050019558448,0.2955623606228261,0.3740050019558448,0.5,-0.3,-0.3,thr0.338_maxday2,202311,645,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,233,0,8,17,18,False,primary,252
QQQ,20231114,202311,10:00,600,zero_dte,PUT,0.451880999346839,0.2221574403004356,0.451880999346839,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,234,0,9,18,18,False,primary,253
SPXW,20231114,202311,10:00,600,zero_dte,PUT,0.4799568547492394,0.2197848989938438,0.4799568547492394,0.5,-0.3,-0.3,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,228,0,9,9,18,False,primary,272
SPY,20231114,202311,10:00,600,zero_dte,PUT,0.4656332346010149,0.2474916791470661,0.4656332346010149,0.5,-0.3,-0.3,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,225,0,9,9,18,False,primary,277
QQQ,20231114,202311,10:30,630,zero_dte,PUT,0.3818508743746485,0.3022492992441288,0.3818508743746485,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,235,0,9,19,18,False,primary,254
QQQ,20231115,202311,10:00,600,zero_dte,PUT,0.4165600204849899,0.2229795463749679,0.4165600204849899,0.5,-0.3,-0.3,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,236,0,9,20,18,False,primary,255
SPXW,20231115,202311,10:00,600,zero_dte,PUT,0.4334604585442072,0.2509727088734798,0.4334604585442072,0.5,-0.3,-0.3,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,229,0,9,10,18,False,primary,273
SPY,20231115,202311,10:00,600,zero_dte,PUT,0.4225520121420572,0.2507821482582732,0.4225520121420572,0.5,-0.3,-0.3,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,226,0,9,10,18,False,primary,278
QQQ,20231115,202311,10:30,630,zero_dte,PUT,0.3696448106856834,0.2023174140909899,0.3696448106856834,0.5,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,237,0,9,21,18,False,primary,256
QQQ,20231116,202311,10:00,600,zero_dte,PUT,0.363325503216673,0.2582643406996964,0.363325503216673,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,238,0,10,22,18,False,primary,257
SPXW,20231116,202311,10:00,600,zero_dte,PUT,0.3799430859532652,0.2875232768291974,0.3799430859532652,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,230,0,10,11,18,False,primary,274
SPY,20231116,202311,10:00,600,zero_dte,PUT,0.3779779413764839,0.251079250533534,0.3779779413764839,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,227,0,10,11,18,False,primary,279
QQQ,20231116,202311,10:30,630,zero_dte,PUT,0.5028485286144323,0.2673795282731874,0.5028485286144323,-0.3,0.5,0.5,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,239,0,10,23,18,False,primary,258
QQQ,20231117,202311,10:15,615,zero_dte,PUT,0.3661748519745011,0.193646137626481,0.3661748519745011,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,615,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,240,0,11,24,18,False,primary,259
QQQ,20231117,202311,13:45,825,zero_dte,CALL,0.3768557728242443,0.3768557728242443,0.1206033454375581,-0.3,0.5,-0.3,thr0.338_maxday2,202311,825,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,241,0,11,25,18,False,primary,260
SPXW,20231117,202311,13:45,825,zero_dte,CALL,0.3708167573132185,0.3708167573132185,0.1283100390447637,0.5,-0.3,0.5,thr0.362_maxday1,202311,825,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,231,0,11,12,18,False,primary,275
SPY,20231117,202311,13:45,825,zero_dte,CALL,0.4164820008613814,0.4164820008613814,0.1182522270277834,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,825,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,228,0,11,12,18,False,primary,280
QQQ,20231120,202311,10:00,600,zero_dte,PUT,0.4388974190200533,0.2269008695505744,0.4388974190200533,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,242,0,12,26,18,False,primary,261
SPXW,20231120,202311,10:00,600,zero_dte,PUT,0.4007521410749424,0.2204883051939405,0.4007521410749424,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,232,0,12,13,18,False,primary,276
SPY,20231120,202311,10:00,600,zero_dte,PUT,0.4221756086208358,0.2358861455144209,0.4221756086208358,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,229,0,12,13,18,False,primary,281
QQQ,20231120,202311,10:30,630,zero_dte,PUT,0.4778576788872509,0.2899651062510842,0.4778576788872509,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,243,0,12,27,18,False,primary,262
QQQ,20231121,202311,10:00,600,zero_dte,PUT,0.3423244545701586,0.162903894323235,0.3423244545701586,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,244,0,13,28,18,False,primary,263
QQQ,20231121,202311,11:15,675,zero_dte,CALL,0.4472806933223357,0.4472806933223357,0.1852033346951732,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,675,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,245,0,13,29,18,False,primary,264
SPXW,20231121,202311,11:15,675,zero_dte,CALL,0.3831152619130616,0.3831152619130616,0.2489436999168555,0.5,-0.3,0.5,thr0.362_maxday1,202311,675,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,233,0,13,14,18,False,primary,277
SPY,20231121,202311,11:15,675,zero_dte,CALL,0.4071795984278578,0.4071795984278578,0.1856198852859822,0.5,-0.3,0.5,thr0.362_maxday1,202311,675,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,230,0,13,14,18,False,primary,282
QQQ,20231122,202311,10:00,600,zero_dte,CALL,0.3869323737008948,0.3869323737008948,0.2981867185994052,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,246,0,14,30,18,False,primary,265
SPXW,20231122,202311,10:00,600,zero_dte,CALL,0.3637196924120821,0.3637196924120821,0.3540839530545064,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,234,0,14,15,18,False,primary,278
QQQ,20231122,202311,10:30,630,zero_dte,PUT,0.4828687080145942,0.2258661148414214,0.4828687080145942,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,247,0,14,31,18,False,primary,266
SPY,20231122,202311,10:30,630,zero_dte,PUT,0.5249888357502521,0.2075469808219001,0.5249888357502521,-0.3,0.5,0.5,thr0.362_maxday1,202311,630,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,231,0,14,15,18,False,primary,283
SPXW,20231124,202311,11:00,660,zero_dte,PUT,0.3718836446166073,0.3088190278157742,0.3718836446166073,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,660,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,235,0,15,16,18,False,primary,279
SPY,20231124,202311,11:00,660,zero_dte,PUT,0.3738681502839056,0.3027163711409513,0.3738681502839056,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,660,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,232,0,15,16,18,False,primary,284
QQQ,20231127,202311,10:30,630,zero_dte,PUT,0.3450098008391816,0.2604862362817424,0.3450098008391816,0.5,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,248,0,16,32,18,False,primary,267
QQQ,20231127,202311,12:00,720,zero_dte,CALL,0.3683880634850166,0.3683880634850166,0.2881134568241717,0.5,-0.3,0.5,thr0.338_maxday2,202311,720,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,249,0,16,33,18,False,primary,268
SPXW,20231127,202311,12:00,720,zero_dte,CALL,0.3652068519198698,0.3652068519198698,0.223413928793786,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,720,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,236,0,16,17,18,False,primary,280
SPY,20231127,202311,12:00,720,zero_dte,CALL,0.3747035780484466,0.3747035780484466,0.2666710327759864,0.5,-0.3,0.5,thr0.362_maxday1,202311,720,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,233,0,16,17,18,False,primary,285
QQQ,20231128,202311,11:00,660,zero_dte,PUT,0.3753292636088924,0.2602604036304883,0.3753292636088924,0.5,-0.3,-0.3,thr0.338_maxday2,202311,660,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,250,0,17,34,18,False,primary,269
QQQ,20231128,202311,12:00,720,zero_dte,CALL,0.3619139511677204,0.3619139511677204,0.244895660369147,-0.3,0.5,-0.3,thr0.338_maxday2,202311,720,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,251,0,17,35,18,False,primary,270
SPY,20231128,202311,12:30,750,zero_dte,CALL,0.378517823843584,0.378517823843584,0.2007292102188133,0.5,-0.3,0.5,thr0.362_maxday1,202311,750,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,234,0,17,18,18,False,primary,286
SPXW,20231128,202311,14:30,870,zero_dte,PUT,0.3767582757443986,0.2529274457625891,0.3767582757443986,0.5,0.5,0.5,thr0.362_maxday1,202311,870,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,237,0,17,18,18,False,primary,281
QQQ,20231129,202311,10:00,600,zero_dte,PUT,0.3565680203725827,0.1767641199388999,0.3565680203725827,-0.3,0.5,0.5,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,252,0,18,36,18,False,primary,271
SPXW,20231129,202311,10:00,600,zero_dte,PUT,0.3693808932933966,0.1681502356459677,0.3693808932933966,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,238,0,18,19,18,False,primary,282
SPY,20231129,202311,10:00,600,zero_dte,PUT,0.434884871459257,0.1802620900232392,0.434884871459257,-0.3,0.5,0.5,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,235,0,18,19,18,False,primary,287
QQQ,20231129,202311,10:30,630,zero_dte,PUT,0.3677641517136572,0.321679952559671,0.3677641517136572,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,253,0,18,37,18,False,primary,272
QQQ,20231130,202311,10:00,600,zero_dte,CALL,0.4302171168921166,0.4302171168921166,0.4032550081420537,-0.3,0.5,-0.3,thr0.338_maxday2,202311,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,254,0,18,38,18,False,primary,273
SPXW,20231130,202311,10:00,600,zero_dte,PUT,0.465811174456576,0.2809825674995034,0.465811174456576,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,239,0,18,20,18,False,primary,283
SPY,20231130,202311,10:00,600,zero_dte,PUT,0.4453961564970259,0.3495211411577852,0.4453961564970259,-0.3,-0.3,-0.3,thr0.362_maxday1,202311,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,236,0,18,20,18,False,primary,288
QQQ,20231130,202311,10:30,630,zero_dte,PUT,0.3774562199375884,0.248467233820071,0.3774562199375884,-0.3,-0.3,-0.3,thr0.338_maxday2,202311,630,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,255,0,18,39,18,False,primary,274
QQQ,20231201,202312,10:00,600,zero_dte,PUT,0.4230428460746386,0.2870923438935889,0.4230428460746386,0.5,-0.3,-0.3,thr0.355_maxday1,202312,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,256,0,1,0,18,False,primary,275
SPXW,20231201,202312,10:00,600,zero_dte,PUT,0.4981465124958159,0.282948463156802,0.4981465124958159,0.5,-0.3,-0.3,thr-999.000_maxday1,202312,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,240,0,1,0,18,False,primary,284
SPY,20231201,202312,10:00,600,zero_dte,PUT,0.4347490416499932,0.3392735983413815,0.4347490416499932,0.5,-0.3,-0.3,thr-999.000_maxday1,202312,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,237,0,1,0,18,False,primary,289
QQQ,20231204,202312,10:00,600,zero_dte,PUT,0.5792376164052796,0.193398794511442,0.5792376164052796,-0.3,-0.3,-0.3,thr0.355_maxday1,202312,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,257,0,2,1,18,False,primary,276
SPXW,20231204,202312,10:00,600,zero_dte,PUT,0.4896782707115188,0.2234776157815665,0.4896782707115188,-0.3,0.5,0.5,thr-999.000_maxday1,202312,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,241,0,2,1,18,False,primary,285
SPY,20231204,202312,10:00,600,zero_dte,PUT,0.5439625964920576,0.2013823636695598,0.5439625964920576,-0.3,0.5,0.5,thr-999.000_maxday1,202312,600,SPY,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spy_v1\monthly_volume_backfill_trades.csv,238,0,2,1,18,False,primary,290
QQQ,20231205,202312,10:00,600,zero_dte,PUT,0.5050988884842695,0.1799107842754772,0.5050988884842695,0.5,-0.3,-0.3,thr0.355_maxday1,202312,600,QQQ,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,258,0,3,2,18,False,primary,277
SPXW,20231205,202312,10:00,600,zero_dte,PUT,0.6057163383101285,0.1598400905126961,0.6057163383101285,0.5,-0.3,-0.3,thr-999.000_maxday1,202312,600,SPXW,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_strict_d25_monthly_backfill18_d50max3_2023_2026_spxw_v1\monthly_volume_backfill_trades.csv,242,0,3,2,18,False,primary,286
