feature,importance
ib_range_bps,10824.655972003937
oi_diff,4687.857306480408
dist_ib_high_bps,3474.4664373397827
dist_ib_low_bps,3378.792546749115
minute,3082.72844517231
iv_diff,2992.426304936409
ret_30m_bps,2150.174104452133
nearest_level_abs_bps,1594.9993703365326
ret_15m_bps,1528.0607414245605
iv_diff_chg_25m,1378.0987380743027
ret_5m_bps,1375.7238425016403
ret_1m_bps,1239.0666612386703
iv_diff_chg_15m,1209.988869190216
iv_diff_chg_5m,1106.802290558815
spread_pct_diff,1101.29696559906
volume_diff,1041.5913516283035
volume_diff_chg_5m,956.5234180688858
spread_pct_diff_chg_25m,947.7121608257294
abs_delta_diff,925.5932101011276
spread_pct_diff_chg_15m,914.5553693771362
vega_diff,914.4746994972229
spread_pct_diff_chg_5m,884.2151027917862
volume_diff_chg_25m,874.2229808568954
volume_diff_chg_15m,831.2205113172531
vega_diff_chg_5m,803.6044301986694
vega_diff_chg_15m,782.7117676734924
abs_delta_diff_chg_15m,746.0193876028061
abs_delta_diff_chg_5m,727.9363912343979
abs_delta_diff_chg_25m,657.6494621038437
vega_diff_chg_25m,625.6336382627487
