feature,importance
ib_range_bps,12423.12336909771
oi_diff,5479.735862612724
dist_ib_high_bps,3891.644169449806
iv_diff,3735.4623695611954
dist_ib_low_bps,3682.483184695244
minute,2992.8214567899704
nearest_level_abs_bps,2246.6421523094177
ret_30m_bps,1990.900431394577
ret_15m_bps,1561.4224088191986
ret_5m_bps,1273.2769613265991
volume_diff,1250.2686299085617
iv_diff_chg_25m,1177.114620566368
ret_1m_bps,1148.7101082801819
volume_diff_chg_25m,1139.4040039777756
spread_pct_diff,1134.6117986440659
iv_diff_chg_5m,1122.9178318977356
iv_diff_chg_15m,1075.3788326978683
spread_pct_diff_chg_15m,1051.8663222789764
volume_diff_chg_15m,998.7349410057068
spread_pct_diff_chg_5m,992.3079478740692
volume_diff_chg_5m,905.6620690822601
spread_pct_diff_chg_25m,896.5900093317032
abs_delta_diff_chg_5m,860.0578790903091
vega_diff,812.4466671943665
abs_delta_diff,774.0636523962021
abs_delta_diff_chg_15m,764.9868696928024
abs_delta_diff_chg_25m,753.9450688362122
vega_diff_chg_5m,735.3773591518402
vega_diff_chg_25m,662.1594302654266
vega_diff_chg_15m,638.369057893753
