ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,source_stream,source_file,_source_order,_priority,backfill_required_count,backfill_count_before,backfill_month_target,backfill_partial_month,backfill_mode,selector_source,selector_source_path,stream_selector_mode,stream_selector_source,stream_selector_select_months,candidate_id
QQQ,20250102,202501,10:00,600,zero_dte,PUT,0.5760612899640609,0.1411167237693197,0.5760612899640609,-0.3,-0.3,-0.3,thr0.393_maxday2,202501,600,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,952,0,2,0,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250102,202501,10:30,630,zero_dte,PUT,0.6251224694157576,0.1198907201249947,0.6251224694157576,-0.3,-0.3,-0.3,thr0.393_maxday2,202501,630,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,953,0,2,1,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250103,202501,10:00,600,zero_dte,PUT,0.6371211270024281,0.22671582621468,0.6371211270024281,0.5,-0.3,-0.3,thr0.393_maxday2,202501,600,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,954,0,3,2,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250103,202501,10:30,630,zero_dte,PUT,0.5563476252461838,0.186698993143388,0.5563476252461838,0.5,-0.3,-0.3,thr0.393_maxday2,202501,630,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,955,0,3,3,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250106,202501,10:00,600,zero_dte,PUT,0.4253758175579731,0.2052056327889385,0.4253758175579731,-0.3,-0.3,-0.3,thr0.393_maxday2,202501,600,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,956,0,4,4,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250106,202501,10:30,630,zero_dte,PUT,0.4922759490500739,0.1901387945712206,0.4922759490500739,-0.3,-0.3,-0.3,thr0.393_maxday2,202501,630,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,957,0,4,5,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250107,202501,10:00,600,zero_dte,PUT,0.7595793144631987,0.1013087982937916,0.7595793144631987,-0.3,0.5,0.5,thr0.393_maxday2,202501,600,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,958,0,4,6,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250107,202501,10:30,630,zero_dte,PUT,0.4630307382047099,0.2293769177522464,0.4630307382047099,-0.3,0.5,0.5,thr0.393_maxday2,202501,630,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,959,0,4,7,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250108,202501,10:00,600,zero_dte,PUT,0.6689529318061999,0.1586421574080072,0.6689529318061999,-0.3,0.5,0.5,thr0.393_maxday2,202501,600,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,960,0,5,8,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
QQQ,20250108,202501,10:30,630,zero_dte,PUT,0.48125587498093,0.2030929932342922,0.48125587498093,0.5,-0.3,-0.3,thr0.393_maxday2,202501,630,win_valthr_d25,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_physctx_2023_2026_qqq_v1\event_option_gate_trades.csv,961,0,5,9,18,False,primary,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,research_papers\JEPA\results\event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d50max3_2023_2026_qqq_v1\monthly_volume_backfill_trades.csv,SELECTED,event_option_gate_dense15_zero_dte_win_valthr_d25_monthly_backfill18_d_monthly_volume_backfill,"202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412",
