feature,importance
ib_range_bps,8664.858223557472
oi_diff,6433.329818367958
dist_ib_high_bps,3543.681099653244
dist_ib_low_bps,3055.0978820323944
iv_diff,2891.287932395935
minute,2666.3977127075195
nearest_level_abs_bps,1888.6859538555145
ret_30m_bps,1676.8415610790253
ret_15m_bps,1416.484147310257
vega_diff,1416.2105182409286
ret_1m_bps,1261.2721408605576
volume_diff_chg_15m,1254.289223909378
spread_pct_diff,1251.571922659874
iv_diff_chg_15m,1236.2344899177551
iv_diff_chg_25m,1188.614683508873
iv_diff_chg_5m,1183.4061309099197
abs_delta_diff,1102.5751804113388
volume_diff,1094.1614891290665
ret_5m_bps,1041.9282282590866
volume_diff_chg_5m,998.8983083963394
volume_diff_chg_25m,968.4955488443375
abs_delta_diff_chg_15m,920.4051401615143
spread_pct_diff_chg_15m,838.6125297546387
spread_pct_diff_chg_25m,834.3634288311005
spread_pct_diff_chg_5m,833.4315891265869
abs_delta_diff_chg_5m,725.4531594514847
vega_diff_chg_25m,707.5627399682999
vega_diff_chg_5m,608.7897026538849
vega_diff_chg_15m,584.8683515787125
abs_delta_diff_chg_25m,557.758699297905
