arm,scope,ticker,month,trades,win_rate,profit_factor,pnl_return,avg_return,max_drawdown,call_rate,days_with_trades,daily_win_rate,median_daily_return,daily_max_drawdown,top5_day_return,top5_share_of_pnl,min_month_trades,positive_month_rate
flat,ticker_month,SPXW,202605,48,0.375,0.6259146246404076,-7.172273607903402,-0.14942236683132087,-8.686288418346168,0.6041666666666666,20,0.2,-0.5035564633238728,-8.426548152171943,5.098121359660301,-0.7108096593028028,48,0.0
flat,ticker,SPY,ALL,98,0.45918367346938777,0.969482629854008,-0.8348621683068089,-0.008519001717416418,-4.660235544946347,0.23469387755102042,98,0.45918367346938777,-0.0505012393060638,-4.660235544946347,10.680116388308546,-12.792670208028447,17,0.4
flat,ticker_month,SPY,202601,20,0.5,1.1607266686310613,0.7128156343824654,0.03564078171912327,-2.7961662052523333,0.15,20,0.5,0.007886861731846651,-2.7961662052523333,3.9993547051706204,5.610643920058497,20,1.0
flat,ticker_month,SPY,202602,19,0.3684210526315789,0.8800503916266436,-0.9068334795878985,-0.04772807787304729,-3.085859876180539,0.2631578947368421,19,0.3684210526315789,-0.6129032374358697,-3.085859876180539,6.448815803679465,-7.111356107639591,19,0.0
flat,ticker_month,SPY,202603,22,0.5,0.9617855210627405,-0.1379613529255007,-0.0062709705875227595,-1.761805916053566,0.5454545454545454,22,0.5,0.00915267043315195,-1.761805916053566,2.5554097265875786,-18.522649078162512,22,0.0
flat,ticker_month,SPY,202604,17,0.47058823529411764,1.0016356657077345,0.008231890461959601,0.00048422885070350597,-1.9612168850018588,0.11764705882352941,17,0.47058823529411764,-0.0999999841054281,-1.9612168850018588,4.323279000408725,525.1866531007713,17,1.0
flat,ticker_month,SPY,202605,20,0.45,0.9239292687397226,-0.5111148606378346,-0.02555574303189173,-4.660235544946347,0.05,20,0.45,-0.6031746001710937,-4.660235544946347,5.526350882440534,-10.81234631985469,20,0.0
flat,month,ALL,202601,101,0.504950495049505,1.2412181090016474,5.939108121597712,0.05880305070888824,-5.158934845272009,0.16831683168316833,20,0.4,-0.34179494545621336,-5.763914060661909,14.340202676372272,2.414538072513577,101,1.0
flat,month,ALL,202602,110,0.4090909090909091,0.9926401071105371,-0.2711966189031659,-0.0024654238082105987,-10.399869483393207,0.20909090909090908,19,0.3684210526315789,-1.3240333090295158,-11.13102797784066,21.822370226586074,-80.4669701076842,110,0.0
flat,month,ALL,202603,74,0.4594594594594595,0.7784408266050312,-4.51759091407844,-0.061048525865924866,-10.164715406869588,0.6081081081081081,22,0.36363636363636365,-0.4152418591113991,-12.878402684546964,11.820275215400853,-2.6164996876022175,74,0.0
flat,month,ALL,202604,88,0.3977272727272727,0.8274096496863959,-5.1923160234931665,-0.05900359117605871,-11.241495118934505,0.3068181818181818,20,0.3,-0.5495434983235872,-8.86486461094651,8.882317816386887,-1.710665871683836,88,0.0
flat,month,ALL,202605,108,0.42592592592592593,0.712068067502424,-11.051693800612433,-0.10233049815381882,-12.565708611055202,0.4537037037037037,20,0.35,-0.738619743963937,-14.341090495018962,7.117560402156522,-0.644024393958698,108,0.0
modal,overall,ALL,ALL,491,0.42973523421588594,0.8579314218848071,-21.989145889764124,-0.04478441118078233,-31.03913163438085,0.37067209775967414,100,0.37,-0.5076560336309599,-29.41948088087642,32.50561232430222,-1.478257158657239,79,0.2
modal,ticker,QQQ,ALL,184,0.43478260869565216,0.828297087027052,-9.946060221242863,-0.05405467511545035,-13.003931476455282,0.41304347826086957,96,0.40625,-0.16642040695813043,-12.020681387289436,8.797821792982981,-0.8845534409888786,29,0.0
modal,ticker_month,QQQ,202601,37,0.32432432432432434,0.7587236560301809,-3.4209849598081608,-0.09245905296778813,-7.498302313749661,0.2972972972972973,20,0.35,-0.1609009247415103,-6.284229676755781,4.727925081872859,-1.382036208115334,37,0.0
modal,ticker_month,QQQ,202602,35,0.37142857142857144,0.8322760347161337,-2.1253481685776574,-0.06072423338793307,-5.161693581787878,0.3142857142857143,19,0.3684210526315789,-0.1741589186626411,-5.161693581787878,6.587563174763263,-3.0995218911223588,35,0.0
modal,ticker_month,QQQ,202603,43,0.46511627906976744,0.8360274924611829,-1.7722704966175098,-0.04121559294459325,-5.811283936651287,0.5581395348837209,22,0.45454545454545453,-0.09355253599952773,-5.811283936651286,4.835878394203097,-2.7286344852169444,43,0.0
modal,ticker_month,QQQ,202604,29,0.4482758620689655,0.8346445856418121,-1.604716614118765,-0.05533505565926776,-5.794516639185652,0.20689655172413793,15,0.4,-0.32814342658731666,-4.97576663126941,4.873551169472783,-3.0370167084916164,29,0.0
modal,ticker_month,QQQ,202605,40,0.55,0.9031733811886647,-1.0227399821207714,-0.025568499553019285,-2.6736416328714085,0.6,20,0.45,-0.10841149712868839,-2.3001476465852173,3.832207638988689,-3.747000905393526,40,0.0
modal,ticker,SPXW,ALL,228,0.42543859649122806,0.8216565670120927,-12.723614761621933,-0.05580532790185058,-20.969517160203907,0.3684210526315789,94,0.35106382978723405,-0.3317211372340496,-20.250767153995085,15.782601165771815,-1.240418030682339,32,0.4
modal,ticker_month,SPXW,202601,50,0.54,1.1519234694162488,1.8845550555289123,0.037691101110578246,-3.716264769748774,0.32,20,0.4,-0.20229936700636,-3.185397692368012,8.445898677103644,4.481640720617339,50,1.0
modal,ticker_month,SPXW,202602,56,0.4107142857142857,1.0986529102516205,1.8323339908050356,0.032720249835804203,-5.14905361269824,0.30357142857142855,19,0.47368421052631576,-0.14764290495616983,-4.229301111584952,12.590339798096728,6.871203536733587,56,1.0
modal,ticker_month,SPXW,202603,53,0.4339622641509434,0.7296028007087371,-3.6913042617319913,-0.06964725022135833,-6.471915841585678,0.4716981132075472,22,0.4090909090909091,-0.23362499568647968,-6.471915841585679,4.651151022119079,-1.260029163766825,53,0.0
modal,ticker_month,SPXW,202604,32,0.375,0.5527671576884307,-5.195343369938723,-0.16235448031058508,-5.807181963819734,0.09375,15,0.2,-0.6124030893134506,-5.678149705755218,2.6134353585220276,-0.5030341928204165,32,0.0
modal,ticker_month,SPXW,202605,37,0.32432432432432434,0.4996485363000327,-7.553856176285162,-0.2041582750347341,-10.284427920210966,0.6216216216216216,18,0.2222222222222222,-0.6037549478443903,-9.67432685402406,4.835091117186874,-0.6400824961913263,37,0.0
modal,ticker,SPY,ALL,79,0.43037974683544306,1.0266779217902995,0.6805290931006723,0.008614292317730029,-4.663262151127532,0.27848101265822783,79,0.43037974683544306,-0.5371900952649677,-4.663262151127532,11.863330238446403,17.43251002597685,0,0.6
modal,ticker_month,SPY,202601,0,,,0.0,,0.0,,0,,,0.0,0.0,,0,
modal,ticker_month,SPY,202602,19,0.47368421052631576,1.2124349214736514,1.325522187213445,0.0697643256428129,-2.0729876043697564,0.42105263157894735,19,0.47368421052631576,-0.5438596601301284,-2.0729876043697564,6.734950060506825,5.080978745942572,19,1.0
modal,ticker_month,SPY,202603,22,0.3181818181818182,0.6605627062108848,-2.5170470066788053,-0.11441122757630934,-3.9581001280721226,0.4090909090909091,22,0.3181818181818182,-0.4059189904076578,-3.9581001280721226,4.313242487276558,-1.7136122113856735,22,0.0
modal,ticker_month,SPY,202604,18,0.5,1.2907375031638986,1.4920913537513631,0.08289396409729795,-1.8346677944490075,0.2222222222222222,18,0.5,0.014516154346142451,-1.8346677944490075,5.656403669168272,3.7909231595955184,18,1.0
modal,ticker_month,SPY,202605,20,0.45,1.0565254852004744,0.37996255881466945,0.018998127940733474,-4.663262151127532,0.05,20,0.45,-0.6031746001710937,-4.663262151127532,6.420454908074223,16.89759887948819,20,1.0
modal,month,ALL,202601,87,0.4482758620689655,0.9422032660994708,-1.536429904279249,-0.01766011384229022,-7.49830231374966,0.3103448275862069,20,0.3,-0.4797823271645244,-8.555556582069107,12.635444336213386,-8.223898988832016,87,0.0
modal,month,ALL,202602,110,0.4090909090909091,1.0275446331267721,1.0325080094408225,0.009386436449462023,-7.998446019259595,0.32727272727272727,19,0.42105263157894735,-0.9615990678375675,-10.0595797287045,23.228293223112082,22.49696177726687,110,1.0
modal,month,ALL,202603,118,0.423728813559322,0.7496283836939209,-7.980621765028308,-0.06763238783922294,-10.761233344881994,0.4915254237288136,22,0.4090909090909091,-0.3758523776966349,-12.53723944014007,9.352332451474876,-1.1718801776144196,118,0.0
modal,month,ALL,202604,79,0.43037974683544306,0.79934632262508,-5.3079686303061235,-0.06718947633298891,-7.016581324700179,0.16455696202531644,19,0.2631578947368421,-0.6283185941068201,-8.94077468400302,11.581169751476976,-2.1818459297882216,79,0.0
modal,month,ALL,202605,97,0.44329896907216493,0.7468742019806861,-8.196633599591264,-0.08450137731537385,-11.7312886895518,0.4948453608247423,20,0.45,-0.5355573970935789,-13.812734610960725,6.918109728933175,-0.8440184186442293,97,0.0
