feature,median
put_d35_iv,0.20819999277591705
put_d35_mid_bps,9.923663758139574
put_d35_spread_pct,0.017391288122742862
put_d35_theta_over_mid,-5.366233859526247
put_d35_vega,4.396900177001953
put_d35_oi,5481.0
put_d35_volume,794.0
call_d50_available,1.0
call_d50_strike,604.0
call_d50_strike_bps,0.1660021855598437
call_d50_abs_delta,0.5012000203132629
call_d50_iv,0.19580000638961792
call_d50_mid_bps,16.05202477201752
call_d50_spread_pct,0.01136362558800321
call_d50_theta_over_mid,-3.4346341722682436
call_d50_vega,4.764900207519531
call_d50_oi,8516.0
call_d50_volume,916.0
put_d50_available,1.0
put_d50_strike,604.0
put_d50_strike_bps,0.16880159513288362
put_d50_abs_delta,0.49880000948905945
put_d50_iv,0.19750000536441803
put_d50_mid_bps,16.088312075443973
put_d50_spread_pct,0.011627895694091225
put_d50_theta_over_mid,-3.3582659444834766
put_d50_vega,4.76639986038208
put_d50_oi,5011.0
put_d50_volume,812.0
call_d65_available,1.0
call_d65_strike,603.0
call_d65_strike_bps,-17.20042321768922
call_d65_abs_delta,0.6543999910354614
call_d65_iv,0.20749999582767487
call_d65_mid_bps,26.365497310016902
call_d65_spread_pct,0.011560682489023788
call_d65_theta_over_mid,-2.020926048765699
call_d65_vega,4.397900104522705
call_d65_oi,7338.0
call_d65_volume,266.0
put_d65_available,1.0
put_d65_strike,605.0
put_d65_strike_bps,16.638935108153063
put_d65_abs_delta,0.6557999849319458
put_d65_iv,0.1915999948978424
put_d65_mid_bps,24.67184724819185
put_d65_spread_pct,0.013245020564786776
put_d65_theta_over_mid,-1.951721215989444
put_d65_vega,4.374499797821045
put_d65_oi,4009.0
put_d65_volume,220.0
call_d80_available,1.0
call_d80_strike,601.0
call_d80_strike_bps,-38.52256955233724
call_d80_abs_delta,0.8040000200271606
call_d80_iv,0.2240999937057495
call_d80_mid_bps,43.62262657888367
call_d80_spread_pct,0.013937351987856436
call_d80_theta_over_mid,-1.0106383388859501
call_d80_vega,3.3020999431610107
call_d80_oi,6098.0
call_d80_volume,41.0
put_d80_available,1.0
put_d80_strike,606.0
put_d80_strike_bps,33.75542180573676
put_d80_abs_delta,0.8062999844551086
put_d80_iv,0.19089999794960022
put_d80_mid_bps,37.56920565919839
put_d80_spread_pct,0.01680670652624574
put_d80_theta_over_mid,-0.926452702104044
put_d80_vega,3.2574000358581543
put_d80_oi,2239.0
put_d80_volume,41.0
phys_d15_iv_skew_put_minus_call,0.045900002121925354
phys_d15_iv_mean,0.21209999918937683
phys_d15_volume_skew_call_minus_put,0.147869674185371
phys_d15_oi_skew_call_minus_put,0.13791643992985442
phys_d15_mid_skew_call_minus_put,-0.11363635746335335
phys_d15_spread_mean,0.05128207871351169
phys_d15_theta_skew_call_minus_put,-0.19691443367506523
phys_d15_vega_skew_call_minus_put,-0.00645358586987289
phys_d15_abs_delta_gap,-0.002800002694129944
phys_d15_liquidity_score,16.271914418565952
phys_d25_iv_skew_put_minus_call,0.029499992728233337
phys_d25_iv_mean,0.20329999923706055
phys_d25_volume_skew_call_minus_put,0.09983079526218289
phys_d25_oi_skew_call_minus_put,0.15711721255995537
phys_d25_mid_skew_call_minus_put,-0.06779659560821763
phys_d25_spread_mean,0.027583612163041962
phys_d25_theta_skew_call_minus_put,-0.11087988930212767
phys_d25_vega_skew_call_minus_put,-0.0002608500028188814
phys_d25_abs_delta_gap,-0.00020000338554382324
phys_d25_liquidity_score,16.756189107147108
phys_d35_iv_skew_put_minus_call,0.017199993133544922
phys_d35_iv_mean,0.19905000180006027
phys_d35_volume_skew_call_minus_put,0.06103717301511655
phys_d35_oi_skew_call_minus_put,0.21120407420878784
phys_d35_mid_skew_call_minus_put,-0.044444447385943046
phys_d35_spread_mean,0.018300671408180445
phys_d35_theta_skew_call_minus_put,-0.11834914392882823
phys_d35_vega_skew_call_minus_put,-0.0004762419928756929
phys_d35_abs_delta_gap,-0.0009999871253967285
phys_d35_liquidity_score,17.08625811789096
phys_d50_iv_skew_put_minus_call,0.001900017261505127
phys_d50_iv_mean,0.1965000033378601
phys_d50_volume_skew_call_minus_put,0.06510915358099097
phys_d50_oi_skew_call_minus_put,0.2591893211785688
phys_d50_mid_skew_call_minus_put,-0.00356717869014995
phys_d50_spread_mean,0.011857007129710558
phys_d50_theta_skew_call_minus_put,-0.06233597689878145
phys_d50_vega_skew_call_minus_put,-1.2244085493004738e-05
phys_d50_abs_delta_gap,0.0020999908447265625
phys_d50_liquidity_score,17.040573920477982
phys_d65_iv_skew_put_minus_call,-0.01320001482963562
phys_d65_iv_mean,0.19950000196695328
phys_d65_volume_skew_call_minus_put,0.07216494845286428
phys_d65_oi_skew_call_minus_put,0.2842213717986354
phys_d65_mid_skew_call_minus_put,0.025742580614407044
phys_d65_spread_mean,0.012531563484912123
phys_d65_theta_skew_call_minus_put,-0.07661469811615307
phys_d65_vega_skew_call_minus_put,0.0007120245765650612
phys_d65_abs_delta_gap,-0.001399993896484375
phys_d65_liquidity_score,15.845716686366004
phys_d80_iv_skew_put_minus_call,-0.030799999833106995
phys_d80_iv_mean,0.20820000022649765
phys_d80_volume_skew_call_minus_put,0.0
phys_d80_oi_skew_call_minus_put,0.4711481261153608
phys_d80_mid_skew_call_minus_put,0.06278714971196023
phys_d80_spread_mean,0.015392684150903894
phys_d80_theta_skew_call_minus_put,-0.06426626802228985
phys_d80_vega_skew_call_minus_put,0.0036398306058465814
phys_d80_abs_delta_gap,-0.002400040626525879
phys_d80_liquidity_score,13.965754760291594
phys_total_volume_skew_call_minus_put,0.07229262672810019
phys_total_oi_skew_call_minus_put,0.20274045105707164
phys_total_option_volume_log,8.813438494528507
phys_total_option_oi_log,11.356072804746109
phys_call_iv_slope_low_to_high,0.03319999575614929
phys_put_iv_slope_low_to_high,-0.04300001263618469
phys_call_mid_slope_low_to_high,40.92013536443757
phys_put_mid_slope_low_to_high,33.872848025172345
phys_fib_up_min_abs_bps,22.295310725742205
phys_fib_up_mean_signed_bps,-38.616221309713765
phys_fib_dn_min_abs_bps,34.38263564650779
phys_fib_dn_mean_signed_bps,51.73311319104922
phys_fib_any_min_abs_bps,10.491632891811271
phys_ib_edge_min_abs_bps,10.384565109937224
phys_ib_balance,0.5144223715402569
phys_nearest_level_vs_ib_range,0.1074772858286472
phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,-0.15410308387475702
phys_abs_ret_1m_bps,0.15998602330702383
phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,-0.3344895310064544
phys_abs_ret_5m_bps,2.815597013500204
phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,-0.6233223443574687
phys_abs_ret_15m_bps,5.438391229994899
phys_abs_ret_30m_bps,8.521272611942132
ctx_spx_spot,6054.4599609375
ctx_spx_ret_1m_bps,0.0
ctx_spx_ret_1m_bps_minus_self,0.0
ctx_spx_ret_5m_bps,0.09400164785677845
ctx_spx_ret_5m_bps_minus_self,-0.010568910913111296
ctx_spx_ret_15m_bps,0.3494910353918357
ctx_spx_ret_15m_bps_minus_self,-0.01616073923127459
ctx_spx_ret_30m_bps,0.7479905461127423
ctx_spx_ret_30m_bps_minus_self,-0.05379143303674283
ctx_spx_ib_range_bps,44.82567410718899
ctx_spx_nearest_level_abs_bps,4.915627987989732
ctx_spx_phys_d35_iv_skew_put_minus_call,0.01600000262260437
ctx_spx_phys_total_volume_skew_call_minus_put,0.12050078247242488
ctx_spx_phys_total_oi_skew_call_minus_put,0.223892405063269
ctx_spy_spot,603.5700073242188
ctx_spy_ret_1m_bps,0.0
ctx_spy_ret_1m_bps_minus_self,0.0
ctx_spy_ret_5m_bps,0.15059002650641418
ctx_spy_ret_5m_bps_minus_self,0.0
ctx_spy_ret_15m_bps,0.3291960006812644
ctx_spy_ret_15m_bps_minus_self,0.0
ctx_spy_ret_30m_bps,0.8236035319408863
ctx_spy_ret_30m_bps_minus_self,0.0
ctx_spy_ib_range_bps,44.45798778583831
ctx_spy_nearest_level_abs_bps,5.0505694644610815
ctx_spy_phys_d35_iv_skew_put_minus_call,0.017199993133544922
ctx_spy_phys_total_volume_skew_call_minus_put,0.07229262672810019
ctx_spy_phys_total_oi_skew_call_minus_put,0.20274045105707164
ctx_qqq_spot,531.7899780273438
ctx_qqq_ret_1m_bps,0.0
ctx_qqq_ret_1m_bps_minus_self,0.0
ctx_qqq_ret_5m_bps,0.19289827668744763
ctx_qqq_ret_5m_bps_minus_self,0.040533383209306884
ctx_qqq_ret_15m_bps,0.40811606892399155
ctx_qqq_ret_15m_bps_minus_self,0.06004957017080592
ctx_qqq_ret_30m_bps,0.8648407490075005
ctx_qqq_ret_30m_bps_minus_self,0.22412479380007344
ctx_qqq_ib_range_bps,60.42089907423731
ctx_qqq_nearest_level_abs_bps,6.257238903372271
ctx_qqq_phys_d35_iv_skew_put_minus_call,0.020500004291534424
ctx_qqq_phys_total_volume_skew_call_minus_put,0.054668179113677565
ctx_qqq_phys_total_oi_skew_call_minus_put,0.1728412803100093
ctx_spy_qqq_ret_5m_spread,-0.040533383209306884
ctx_spx_spy_ret_5m_spread,-0.010568910913111296
ticker_QQQ,0.0
ticker_SPXW,0.0
ticker_SPY,1.0
expiry_mode_zero_dte,1.0
nearest_level_name_fib_127_dn,0.0
nearest_level_name_fib_127_up,0.0
nearest_level_name_fib_161_dn,0.0
nearest_level_name_fib_161_up,0.0
nearest_level_name_fib_200_dn,0.0
nearest_level_name_fib_200_up,0.0
nearest_level_name_ib_high,0.0
nearest_level_name_ib_low,0.0
