ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month
SPXW,20260102,202601,10:00,600,zero_dte,PUT,0.08469757438976001,-0.30000001192092896,0.08469757438976001,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260102,202601,10:30,630,zero_dte,PUT,-0.1607046211827649,-0.30000001192092896,-0.1607046211827649,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260102,202601,11:00,660,zero_dte,PUT,-0.13681785128341903,-0.30000001192092896,-0.13681785128341903,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260105,202601,10:00,600,zero_dte,PUT,-0.17024618367837246,-0.30000001192092896,-0.17024618367837246,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260105,202601,10:30,630,zero_dte,PUT,-0.04331902613302615,-0.30000001192092896,-0.04331902613302615,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260105,202601,11:00,660,zero_dte,PUT,-0.14874624428859537,-0.30000001192092896,-0.14874624428859537,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260106,202601,10:00,600,zero_dte,PUT,-0.004176938541861595,-0.30000001192092896,-0.004176938541861595,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260106,202601,10:30,630,zero_dte,PUT,0.14759573554231306,-0.30000001192092896,0.14759573554231306,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260106,202601,11:00,660,zero_dte,PUT,-0.15009091849456246,-0.30000001192092896,-0.15009091849456246,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260107,202601,10:00,600,zero_dte,PUT,-0.26322967987326235,-0.30000001192092896,-0.26322967987326235,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260107,202601,10:30,630,zero_dte,PUT,-0.1512725410833965,-0.30000001192092896,-0.1512725410833965,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260107,202601,11:00,660,zero_dte,PUT,-0.14871587081232326,-0.30000001192092896,-0.14871587081232326,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260108,202601,10:00,600,zero_dte,PUT,-0.12220481991014503,-0.12327703816841566,-0.12220481991014503,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260108,202601,10:30,630,zero_dte,PUT,-0.07867655865859799,-0.30000001192092896,-0.07867655865859799,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260108,202601,11:00,660,zero_dte,PUT,-0.0669430015853805,-0.30000001192092896,-0.0669430015853805,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260109,202601,10:00,600,zero_dte,PUT,0.19779734742532615,-0.30000001192092896,0.19779734742532615,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260109,202601,10:30,630,zero_dte,PUT,-0.10118131459832357,-0.30000001192092896,-0.10118131459832357,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260109,202601,11:00,660,zero_dte,PUT,-0.191642541253963,-0.30000001192092896,-0.191642541253963,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260112,202601,10:00,600,zero_dte,PUT,-0.07529245620990589,-0.30000001192092896,-0.07529245620990589,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260112,202601,10:30,630,zero_dte,PUT,0.056246985807399605,-0.30000001192092896,0.056246985807399605,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260112,202601,11:00,660,zero_dte,PUT,0.07687494317752061,-0.30000001192092896,0.07687494317752061,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260113,202601,10:00,600,zero_dte,PUT,0.016600911021027814,-0.30000001192092896,0.016600911021027814,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260113,202601,10:30,630,zero_dte,PUT,-0.14795335774214885,-0.30000001192092896,-0.14795335774214885,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260113,202601,11:00,660,zero_dte,PUT,-0.05804075001491454,-0.30000001192092896,-0.05804075001491454,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260114,202601,10:00,600,zero_dte,CALL,-0.12327703816841566,-0.12327703816841566,-0.20857327718084134,0.5,-0.3,0.5,thr-999.000_maxday3,202601
SPXW,20260114,202601,10:30,630,zero_dte,PUT,-0.1949780662594492,-0.29982503225484075,-0.1949780662594492,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260114,202601,11:00,660,zero_dte,PUT,-0.14067231841648312,-0.29982503225484075,-0.14067231841648312,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260115,202601,10:00,600,zero_dte,PUT,-0.24080169279701055,-0.30000001192092896,-0.24080169279701055,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260115,202601,10:30,630,zero_dte,PUT,-0.24386336533517924,-0.30000001192092896,-0.24386336533517924,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260115,202601,11:00,660,zero_dte,PUT,-0.18797244900122367,-0.30000001192092896,-0.18797244900122367,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260116,202601,10:00,600,zero_dte,CALL,-0.30000001192092896,-0.30000001192092896,-0.3070406602164212,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260116,202601,10:30,630,zero_dte,PUT,-0.257369785699953,-0.30000001192092896,-0.257369785699953,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260116,202601,11:00,660,zero_dte,PUT,-0.13910734755642715,-0.30000001192092896,-0.13910734755642715,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260120,202601,10:00,600,zero_dte,PUT,-0.11821329591522635,-0.29982503225484075,-0.11821329591522635,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260120,202601,10:30,630,zero_dte,PUT,0.04929655707261222,-0.29982503225484075,0.04929655707261222,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260120,202601,11:00,660,zero_dte,PUT,0.04608551240091684,-0.29982503225484075,0.04608551240091684,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260121,202601,10:00,600,zero_dte,PUT,0.1284187523621542,-0.30000001192092896,0.1284187523621542,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260121,202601,10:30,630,zero_dte,PUT,0.1177196533391154,-0.30000001192092896,0.1177196533391154,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260121,202601,11:00,660,zero_dte,PUT,0.1170307998416053,-0.30000001192092896,0.1170307998416053,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260122,202601,10:00,600,zero_dte,PUT,-0.15982833902360669,-0.30000001192092896,-0.15982833902360669,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260122,202601,10:30,630,zero_dte,PUT,-0.22676498860581665,-0.30000001192092896,-0.22676498860581665,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260122,202601,11:00,660,zero_dte,PUT,0.015680078577162387,-0.30000001192092896,0.015680078577162387,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260123,202601,10:00,600,zero_dte,PUT,-0.2868446314022136,-0.30000001192092896,-0.2868446314022136,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260123,202601,10:30,630,zero_dte,PUT,-0.0163459379688965,-0.30000001192092896,-0.0163459379688965,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260123,202601,11:00,660,zero_dte,PUT,0.03589337979681006,-0.30000001192092896,0.03589337979681006,-0.3,0.5,0.5,thr-999.000_maxday3,202601
SPXW,20260126,202601,10:00,600,zero_dte,PUT,0.12141174012883846,-0.30000001192092896,0.12141174012883846,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260126,202601,10:30,630,zero_dte,PUT,0.06629626843440063,-0.30000001192092896,0.06629626843440063,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260126,202601,11:00,660,zero_dte,PUT,0.09078600593467229,-0.30000001192092896,0.09078600593467229,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260127,202601,10:00,600,zero_dte,PUT,-0.17549306205631304,-0.30000001192092896,-0.17549306205631304,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260127,202601,10:30,630,zero_dte,PUT,-0.10647697951989447,-0.30000001192092896,-0.10647697951989447,0.5,-0.3,-0.3,thr-999.000_maxday3,202601
SPXW,20260127,202601,11:00,660,zero_dte,PUT,0.19647598547386097,-0.30000001192092896,0.19647598547386097,-0.3,-0.3,-0.3,thr-999.000_maxday3,202601
