feature,median
put_d35_iv,0.23430000245571136
put_d35_mid_bps,11.24038057417428
put_d35_spread_pct,0.015999984741210938
put_d35_theta_over_mid,-5.401818049980414
put_d35_vega,4.299799919128418
put_d35_oi,5233.0
put_d35_volume,749.0
call_d50_available,1.0
call_d50_strike,597.0
call_d50_strike_bps,0.32032276033877594
call_d50_abs_delta,0.5002999901771545
call_d50_iv,0.2206999957561493
call_d50_mid_bps,18.156817060287167
call_d50_spread_pct,0.010810800361494111
call_d50_theta_over_mid,-3.4533912070814603
call_d50_vega,4.653600215911865
call_d50_oi,7993.0
call_d50_volume,905.0
put_d50_available,1.0
put_d50_strike,597.0
put_d50_strike_bps,0.33091229290738156
put_d50_abs_delta,0.49970000982284546
put_d50_iv,0.22360000014305115
put_d50_mid_bps,18.208303342051806
put_d50_spread_pct,0.010989066051869861
put_d50_theta_over_mid,-3.3733860282205
put_d50_vega,4.65500020980835
put_d50_oi,4533.0
put_d50_volume,781.0
call_d65_available,1.0
call_d65_strike,596.0
call_d65_strike_bps,-19.02742834096527
call_d65_abs_delta,0.6543999910354614
call_d65_iv,0.2328999936580658
call_d65_mid_bps,29.61918285546691
call_d65_spread_pct,0.011299424374029993
call_d65_theta_over_mid,-2.036600739059909
call_d65_vega,4.300099849700928
call_d65_oi,6768.0
call_d65_volume,236.0
put_d65_available,1.0
put_d65_strike,598.0
put_d65_strike_bps,18.57236207113644
put_d65_abs_delta,0.6557000279426575
put_d65_iv,0.21719999611377716
put_d65_mid_bps,27.846228993846953
put_d65_spread_pct,0.012987000923330156
put_d65_theta_over_mid,-1.9562105374111696
put_d65_vega,4.2932000160217285
put_d65_oi,3656.0
put_d65_volume,178.0
call_d80_available,1.0
call_d80_strike,594.0
call_d80_strike_bps,-43.275197508516605
call_d80_abs_delta,0.8034999966621399
call_d80_iv,0.2533999979496002
call_d80_mid_bps,48.87923459525762
call_d80_spread_pct,0.01405162058189991
call_d80_theta_over_mid,-1.0139779836421796
call_d80_vega,3.2276999950408936
call_d80_oi,5760.0
call_d80_volume,36.0
put_d80_available,1.0
put_d80_strike,599.0
put_d80_strike_bps,38.48892080771105
put_d80_abs_delta,0.8054999709129333
put_d80_iv,0.21719999611377716
put_d80_mid_bps,42.831567071937215
put_d80_spread_pct,0.01680670652624574
put_d80_theta_over_mid,-0.9426888545290815
put_d80_vega,3.19350004196167
put_d80_oi,2082.0
put_d80_volume,32.0
phys_d15_iv_skew_put_minus_call,0.046800002455711365
phys_d15_iv_mean,0.23920000344514847
phys_d15_volume_skew_call_minus_put,0.11037527593806802
phys_d15_oi_skew_call_minus_put,0.13766647365372484
phys_d15_mid_skew_call_minus_put,-0.10294116486077505
phys_d15_spread_mean,0.04611528630662473
phys_d15_theta_skew_call_minus_put,-0.17993518637276118
phys_d15_vega_skew_call_minus_put,-0.005535930718253584
phys_d15_abs_delta_gap,-0.0023000091314315796
phys_d15_liquidity_score,16.141636380874303
phys_d25_iv_skew_put_minus_call,0.03020000457763672
phys_d25_iv_mean,0.2293500006198883
phys_d25_volume_skew_call_minus_put,0.08565531475739355
phys_d25_oi_skew_call_minus_put,0.140309971197357
phys_d25_mid_skew_call_minus_put,-0.062499987380180276
phys_d25_spread_mean,0.02508907066587469
phys_d25_theta_skew_call_minus_put,-0.11087988930212767
phys_d25_vega_skew_call_minus_put,-0.00033893233538302795
phys_d25_abs_delta_gap,-0.000299990177154541
phys_d25_liquidity_score,16.612541861539217
phys_d35_iv_skew_put_minus_call,0.017900004982948303
phys_d35_iv_mean,0.22455000132322311
phys_d35_volume_skew_call_minus_put,0.0620756547041406
phys_d35_oi_skew_call_minus_put,0.19691228070174055
phys_d35_mid_skew_call_minus_put,-0.0405405223053115
phys_d35_spread_mean,0.016963851980375803
phys_d35_theta_skew_call_minus_put,-0.10698030624578214
phys_d35_vega_skew_call_minus_put,-0.00023631779523742416
phys_d35_abs_delta_gap,-0.000599980354309082
phys_d35_liquidity_score,16.94895702651524
phys_d50_iv_skew_put_minus_call,0.0020000040531158447
phys_d50_iv_mean,0.22235000133514404
phys_d50_volume_skew_call_minus_put,0.07831325301181231
phys_d50_oi_skew_call_minus_put,0.2154939445500735
phys_d50_mid_skew_call_minus_put,-0.0061728336008887675
phys_d50_spread_mean,0.011158910864168954
phys_d50_theta_skew_call_minus_put,-0.07036985811890517
phys_d50_vega_skew_call_minus_put,-1.0599185052775457e-05
phys_d50_abs_delta_gap,0.0006999969482421875
phys_d50_liquidity_score,16.92499133940172
phys_d65_iv_skew_put_minus_call,-0.013500005006790161
phys_d65_iv_mean,0.22505000233650208
phys_d65_volume_skew_call_minus_put,0.10084033613424194
phys_d65_oi_skew_call_minus_put,0.26679029267110643
phys_d65_mid_skew_call_minus_put,0.022026452446259764
phys_d65_spread_mean,0.01223070593886151
phys_d65_theta_skew_call_minus_put,-0.06978672262279728
phys_d65_vega_skew_call_minus_put,0.0003521981315664432
phys_d65_abs_delta_gap,-0.0006000399589538574
phys_d65_liquidity_score,15.64403901938374
phys_d80_iv_skew_put_minus_call,-0.030799999833106995
phys_d80_iv_mean,0.23484999686479568
phys_d80_volume_skew_call_minus_put,0.020408163265167294
phys_d80_oi_skew_call_minus_put,0.47963302752287706
phys_d80_mid_skew_call_minus_put,0.05586591871735915
phys_d80_spread_mean,0.015471963924830866
phys_d80_theta_skew_call_minus_put,-0.06127786450913464
phys_d80_vega_skew_call_minus_put,0.003520199904241548
phys_d80_abs_delta_gap,-0.0023999810218811035
phys_d80_liquidity_score,13.679498376440268
phys_total_volume_skew_call_minus_put,0.0771589167092357
phys_total_oi_skew_call_minus_put,0.1839453250671682
phys_total_option_volume_log,8.751632702472298
phys_total_option_oi_log,11.306761933690703
phys_call_iv_slope_low_to_high,0.03319999575614929
phys_put_iv_slope_low_to_high,-0.04389999806880951
phys_call_mid_slope_low_to_high,45.40191899571027
phys_put_mid_slope_low_to_high,38.64115950890209
phys_fib_up_min_abs_bps,21.966169066625273
phys_fib_up_mean_signed_bps,-39.77857598310617
phys_fib_dn_min_abs_bps,39.88825501464248
phys_fib_dn_mean_signed_bps,57.217906809157
phys_fib_any_min_abs_bps,11.190612778805251
phys_ib_edge_min_abs_bps,11.629032333870246
phys_ib_balance,0.6119765570244604
phys_nearest_level_vs_ib_range,0.10575427682414085
phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,0.0
phys_abs_ret_1m_bps,0.16631109219900075
phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,-0.47566641719676284
phys_abs_ret_5m_bps,3.0684992340312967
phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,-0.6782604451260887
phys_abs_ret_15m_bps,6.133972971864576
phys_abs_ret_30m_bps,9.566169794152923
ctx_spx_spot,5982.43017578125
ctx_spx_ret_1m_bps,0.0
ctx_spx_ret_1m_bps_minus_self,0.0
ctx_spx_ret_5m_bps,0.09858260653361484
ctx_spx_ret_5m_bps_minus_self,-0.005633404854821222
ctx_spx_ret_15m_bps,0.37954015849051004
ctx_spx_ret_15m_bps_minus_self,-0.015775428030551097
ctx_spx_ret_30m_bps,0.9427469064005045
ctx_spx_ret_30m_bps_minus_self,-0.0655197323762291
ctx_spx_ib_range_bps,49.2713703882994
ctx_spx_nearest_level_abs_bps,5.2723950040464524
ctx_spx_phys_d35_iv_skew_put_minus_call,0.016700007021427155
ctx_spx_phys_total_volume_skew_call_minus_put,0.1167883211676701
ctx_spx_phys_total_oi_skew_call_minus_put,0.20727673649389794
ctx_spy_spot,596.7100219726562
ctx_spy_ret_1m_bps,0.0
ctx_spy_ret_1m_bps_minus_self,0.0
ctx_spy_ret_5m_bps,0.0
ctx_spy_ret_5m_bps_minus_self,0.0
ctx_spy_ret_15m_bps,0.33756333815082584
ctx_spy_ret_15m_bps_minus_self,0.0
ctx_spy_ret_30m_bps,0.9921051441708073
ctx_spy_ret_30m_bps_minus_self,0.0
ctx_spy_ib_range_bps,51.11691634693643
ctx_spy_nearest_level_abs_bps,5.4058618381574215
ctx_spy_phys_d35_iv_skew_put_minus_call,0.017900004982948303
ctx_spy_phys_total_volume_skew_call_minus_put,0.0771589167092357
ctx_spy_phys_total_oi_skew_call_minus_put,0.1839453250671682
ctx_qqq_spot,522.2949829101562
ctx_qqq_ret_1m_bps,0.0
ctx_qqq_ret_1m_bps_minus_self,0.0
ctx_qqq_ret_5m_bps,0.21245050644824737
ctx_qqq_ret_5m_bps_minus_self,0.04834372828665945
ctx_qqq_ret_15m_bps,0.495722134995491
ctx_qqq_ret_15m_bps_minus_self,0.09601863696195867
ctx_qqq_ret_30m_bps,1.11429586751699
ctx_qqq_ret_30m_bps_minus_self,0.30214283437246525
ctx_qqq_ib_range_bps,69.82596641802067
ctx_qqq_nearest_level_abs_bps,6.809806851154473
ctx_qqq_phys_d35_iv_skew_put_minus_call,0.020500004291534424
ctx_qqq_phys_total_volume_skew_call_minus_put,0.05802325856665453
ctx_qqq_phys_total_oi_skew_call_minus_put,0.18030782093577286
ctx_spy_qqq_ret_5m_spread,-0.04834372828665945
ctx_spx_spy_ret_5m_spread,-0.005633404854821222
ticker_QQQ,0.0
ticker_SPXW,0.0
ticker_SPY,1.0
expiry_mode_zero_dte,1.0
nearest_level_name_fib_127_dn,0.0
nearest_level_name_fib_127_up,0.0
nearest_level_name_fib_161_dn,0.0
nearest_level_name_fib_161_up,0.0
nearest_level_name_fib_200_dn,0.0
nearest_level_name_fib_200_up,0.0
nearest_level_name_ib_high,0.0
nearest_level_name_ib_low,0.0
