feature,importance
ib_range_bps,8231.282129883766
oi_diff,6328.5541751384735
dist_ib_high_bps,3638.591330051422
dist_ib_low_bps,3623.6554375886917
minute,3126.9008088111877
iv_diff,2719.354423761368
nearest_level_abs_bps,1815.951609492302
iv_diff_chg_25m,1704.5193818807602
spread_pct_diff,1508.3371230363846
iv_diff_chg_15m,1482.2835264205933
ret_15m_bps,1472.7863194942474
ret_30m_bps,1454.2411382198334
ret_5m_bps,1312.1595079898834
ret_1m_bps,1296.1378675699234
vega_diff,1160.7969889640808
abs_delta_diff,1100.5055623054504
volume_diff_chg_5m,1071.650689482689
volume_diff,1045.0405789613724
volume_diff_chg_15m,1009.2594903707504
iv_diff_chg_5m,990.9554525613785
volume_diff_chg_25m,875.6188479661942
spread_pct_diff_chg_5m,853.6737316846848
vega_diff_chg_5m,805.3427103757858
vega_diff_chg_25m,773.5784198045731
vega_diff_chg_15m,769.475259065628
spread_pct_diff_chg_15m,757.3232998847961
spread_pct_diff_chg_25m,754.2323986291885
abs_delta_diff_chg_15m,748.548779964447
abs_delta_diff_chg_25m,725.5671306848526
abs_delta_diff_chg_5m,714.4110196828842
