feature,importance
ib_range_bps,18014.33640539646
oi_diff,10702.607037305832
dist_ib_low_bps,4523.105398774147
dist_ib_high_bps,4176.083882570267
minute,3720.409046649933
iv_diff,3331.854996442795
ret_30m_bps,2181.947981119156
nearest_level_abs_bps,2087.973196387291
spread_pct_diff,1505.2102397680283
ret_15m_bps,1199.3745601177216
iv_diff_chg_25m,1109.5840331315994
iv_diff_chg_15m,1024.3099893331528
abs_delta_diff,959.106428861618
vega_diff,898.0847480297089
volume_diff,869.7086786031723
ret_1m_bps,861.0220730304718
ret_5m_bps,838.8114510774612
iv_diff_chg_5m,780.3123621940613
vega_diff_chg_15m,702.9713804721832
volume_diff_chg_25m,699.3558692932129
abs_delta_diff_chg_15m,640.5201542377472
spread_pct_diff_chg_5m,638.4334510564804
spread_pct_diff_chg_15m,613.6002087593079
abs_delta_diff_chg_25m,609.5193707942963
spread_pct_diff_chg_25m,609.4409495592117
volume_diff_chg_5m,603.430272102356
abs_delta_diff_chg_5m,590.5906095504761
volume_diff_chg_15m,589.4104096889496
vega_diff_chg_5m,576.3061090707779
vega_diff_chg_25m,509.3222132921219
