ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_delta_bucket,source_combined_from,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,selected_daily_order
SPXW,20260312,202603,10:50,650,zero_dte,CALL,0.2910409038321262,0.2910409038321262,-0.1171888754160727,0.2631579137244715,-0.6,0.2631579137244715,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260312,202603,11:20,680,zero_dte,CALL,0.3700679778995531,0.3700679778995531,-0.1332365110276329,0.944444529068325,-0.6,0.944444529068325,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260313,202603,10:00,600,zero_dte,PUT,0.1878760106273984,-0.0845178056623363,0.1878760106273984,-0.6,1.157894666670431,1.157894666670431,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260313,202603,10:40,640,zero_dte,CALL,0.2876234764026021,0.2876234764026021,-0.4272049834256314,-0.6,1.296296251327086,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260313,202603,11:25,685,zero_dte,CALL,0.2070875493744428,0.2070875493744428,-0.3974740113106747,-0.6,0.2563290474526001,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260316,202603,10:00,600,zero_dte,PUT,0.2199641328209968,-0.0334878510616549,0.2199641328209968,-0.6,0.4856322658063574,0.4856322658063574,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260316,202603,10:55,655,zero_dte,PUT,0.1824448266074388,-0.3212035875836869,0.1824448266074388,-0.6,0.3797468213560568,0.3797468213560568,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260316,202603,12:00,720,zero_dte,PUT,0.1719813960680108,0.134652730268312,0.1719813960680108,-0.6,0.6899999618530273,0.6899999618530273,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260317,202603,10:00,600,zero_dte,PUT,0.1680926183658155,-0.2287471702976039,0.1680926183658155,-0.6,0.4844345383761823,0.4844345383761823,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260317,202603,10:35,635,zero_dte,PUT,0.331731525691477,-0.6092152035705882,0.331731525691477,-0.6,0.3349055313648177,0.3349055313648177,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260317,202603,11:30,690,zero_dte,CALL,0.3350256066816446,0.3350256066816446,-0.5761734631735417,-0.6,1.2036586960038602,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260318,202603,10:00,600,zero_dte,PUT,0.1740444301097865,0.076313938970029,0.1740444301097865,-0.6,0.866504741103816,0.866504741103816,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260318,202603,11:50,710,zero_dte,PUT,0.1930446108224207,-0.1875737408291204,0.1930446108224207,-0.6,0.0027777752022684,0.0027777752022684,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
SPXW,20260318,202603,12:25,745,zero_dte,CALL,0.2220294634722261,0.2220294634722261,-0.1527774293063253,-0.6,0.294529279530006,-0.6,thr0.100_maxday3,202603,25,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d25_return_wf202504_202606_v1,d25,0,SELECTED,"d25,d50,d80",3,30,time_asc
