ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,call_d25_strike,call_d25_opt_status,call_d25_opt_max_ret,call_d25_opt_min_ret,call_d35_strike,call_d35_opt_status,call_d35_opt_max_ret,call_d35_opt_min_ret,put_d25_strike,put_d25_opt_status,put_d25_opt_max_ret,put_d25_opt_min_ret,put_d35_strike,put_d35_opt_status,put_d35_opt_max_ret,put_d35_opt_min_ret,action,score,realized_return,exit_minutes,status,exit_reason,date,deploy_config,direction,config_id
SPXW,20230104,720,9.67325562356347,executable_quote,-0.6162790923327471,61,-0.7027027000903736,122,0.4736841929146012,64,0.39999995512120856,68,21.698206519381934,675.0,20.676052034330233,2651009953.8647,953883432.0135609,565708840.6170464,202301,3895.0,-1,0.0,-1.0,3885.0,-1,0.01351350045186761,-0.9932432432296374,3845.0,1,2.2807019980146843,-0.4035087352387524,3855.0,1,2.200000089757583,-0.2235294229844037,CALL,1.0,-0.6162790923327471,61,-1,stop,20230104,thr-inf_maxday4,D1_INVERTED,T30D15
QQQ,20230104,725,-13.472134653284007,executable_quote,-0.600000014901161,55,-0.602739747838066,56,0.500000051383316,59,0.348314681990463,66,18.61234776787551,680.0,17.15430244502693,121126711.68330774,28185054.398492582,30980552.428271722,202301,269.0,-1,0.12499995343387194,-0.9750000009313226,268.0,-1,0.12328763208552229,-0.9726027410542412,265.0,1,1.7413794467763908,-0.6206896463132214,266.0,1,1.685393419459591,-0.41573034911847406,PUT,1.0,0.4943820947108444,59,1,trail,20230104,thr-inf_maxday2,D1_INVERTED,T30D15
SPXW,20230104,820,6.080978980760321,executable_quote,-0.9038461503192516,30,-0.8823529427233039,30,0.8867923849288515,30,0.9873417240174001,30,21.643644191625704,775.0,21.615606813084515,2510239970.3249874,2440836908.3678255,23134353.985720634,202301,3885.0,-1,-0.01923075159625831,-1.0,3880.0,-1,0.0,-1.0,3845.0,1,2.528301903767787,-1.0,3855.0,1,2.4430380296944,-0.898734176928675,CALL,1.0,-0.9038461503192516,30,-1,stop,20230104,thr-inf_maxday4,D1_INVERTED,T30D15
SPXW,20230104,860,2.9032269291384694,executable_quote,-0.9152542386579636,30,-0.918604656159394,30,2.315789615678657,30,2.096154033079662,30,21.64362131473061,815.0,21.578039150000226,2510182544.485366,2350841414.107671,53113710.12589836,202301,3875.0,-1,-0.22033901181723692,-1.0,3870.0,-1,-0.20930233847585555,-1.0,3845.0,1,3.921052894103563,-1.0,3850.0,1,3.3846153987229934,-1.0,CALL,1.0,-0.9152542386579636,30,-1,stop,20230104,thr-inf_maxday4,D1_INVERTED,T30D15
SPXW,20230105,680,-4.643702642112002,executable_quote,0.3888889256818804,130,0.4843749778810891,130,-0.6195652095041111,121,-0.6688311668205551,123,-22.118313040309744,635.0,-21.961124824457308,-4035165040.4983425,-3448222866.680599,-195647391.2725811,202301,3830.0,1,0.9722222479773164,-0.5416666611477179,3820.0,1,0.9687500302679832,-0.4531250081490724,3790.0,-1,0.2826087429753332,-0.9239130431965754,3800.0,-1,0.25974026617422385,-0.8766233751154162,CALL,1.0,0.3888889256818804,126,1,trail,20230105,thr-inf_maxday4,D1_INVERTED,T30D15
SPY,20230105,680,-6.321325895092267,executable_quote,0.4528302311175849,130,0.4528302311175849,130,-0.6470588351306616,121,-0.6896551511517313,123,-20.72204466653459,635.0,-20.583185915170816,-998779573.9133453,-869288756.521439,-43163605.79730213,202301,381.0,1,1.0,-0.471698082439751,381.0,1,1.0,-0.471698082439751,377.0,-1,0.3235293627816507,-0.9117647087826655,378.0,-1,0.29310348548447007,-0.8965517234734917,CALL,1.0,0.43396232356461883,126,1,trail,20230105,thr-inf_maxday1,D1_INVERTED,T30D15
QQQ,20230105,685,-19.428521734924374,executable_quote,0.28571433133008517,30,0.33333333333333326,30,-0.677419352512826,43,-0.6491227973861375,70,-18.890018835930878,640.0,-18.662574190440147,-159893548.4645728,-127365846.28019567,-10842567.394792372,202301,264.0,1,1.2499999733907838,-0.5714285828325213,263.0,1,1.2037037221001983,-0.48148149987797606,260.0,-1,-0.12903223015391263,-0.9032258093589675,261.0,-1,-0.10526316339839759,-0.8771929803922676,CALL,1.0,0.33333333333333326,30,1,trail,20230105,thr-inf_maxday2,D1_INVERTED,T30D15
QQQ,20230105,780,-11.818435875735611,executable_quote,1.1025641613458057,30,1.1025641613458057,30,-0.7000000111758707,30,-0.7000000111758707,30,-18.973867021675005,735.0,-18.767064143269128,-173878444.10072577,-141394460.7309753,-10827994.45658349,202301,263.0,1,2.051282309921545,-1.0,263.0,1,2.051282309921545,-1.0,261.0,-1,0.17499997951090362,-0.9750000009313226,261.0,-1,0.17499997951090362,-0.9750000009313226,CALL,1.0,1.1025641613458057,30,1,trail,20230105,thr-inf_maxday2,D1_INVERTED,T30D15
QQQ,20230106,680,-22.1786468031282,executable_quote,1.0,35,0.7042254573460334,39,-0.6739130364361243,32,-0.6739130364361243,32,15.722965311453864,635.0,-18.906586833916634,6735921.378485099,-162564731.44444233,56433550.940975815,202301,267.0,1,3.666666335529764,-0.27777783296726144,266.0,1,2.605633831194436,-0.18309859036689846,264.0,-1,-0.08695656680880426,-0.956521740890969,264.0,-1,-0.08695656680880426,-0.956521740890969,PUT,1.0,-0.6739130364361243,32,-1,stop,20230106,thr-inf_maxday2,D1_INVERTED,T30D15
SPXW,20230106,680,-10.153892208657478,executable_quote,0.7142857467236177,35,0.5789474212561967,39,-0.6097560826686785,37,-0.6212121157387838,113,21.76724102858266,635.0,20.998488101368395,2840486076.66765,1316823324.3187814,507887584.1162896,202301,3885.0,1,1.5238097292495785,-0.5238095021842548,3880.0,1,1.4912281200752968,-0.4736841929146012,3845.0,-1,0.02439022120941492,-0.9512195103335848,3855.0,-1,0.03030307408973054,-0.9545454520824527,PUT,1.0,-0.6097560826686785,37,-1,stop,20230106,thr-inf_maxday4,D1_INVERTED,T30D15
SPY,20230106,680,-8.55729932171534,executable_quote,0.6222223075819626,39,0.5365853676265511,39,-0.636363642521141,107,-0.6417910617054845,127,21.099026448391413,635.0,20.658354474398248,1456098517.7251925,937150525.3307462,172982664.13148212,202301,387.0,1,1.5555555702727522,-0.44444442972724785,386.0,1,1.3292682722946632,-0.36585367626551024,383.0,-1,0.0,-0.9318181829727139,384.0,-1,0.04477607558580465,-0.925373135075242,PUT,1.0,-0.6417910617054845,127,-1,stop,20230106,thr-inf_maxday1,D1_INVERTED,T30D15
QQQ,20230106,715,28.94695540119896,executable_quote,-0.6470588351306616,62,-0.6470588351306616,62,-0.6000000248352677,99,-0.6071428609441738,104,18.811969789080766,670.0,17.59271303393294,147888590.64103937,43693635.601343095,34731651.67989876,202301,268.0,-1,3.7647058462601635,-0.6470588351306616,268.0,-1,3.7647058462601635,-0.6470588351306616,265.0,-1,0.26666660043928614,-0.9333333374725447,266.0,-1,0.3392857085837393,-0.9464285728540651,CALL,1.0,-0.6470588351306616,62,-1,stop,20230106,thr-inf_maxday2,D1_INVERTED,T30D15
SPXW,20230106,720,15.862158354786882,executable_quote,-0.6166666746139526,39,-0.6721311424150802,57,-0.6046511692379277,101,-0.6160714050032651,117,22.097038806049092,675.0,21.779336509624425,3950226696.7541695,2875051744.9481845,358391650.601995,202301,3895.0,-1,2.2000001271565757,-0.7333333293596904,3885.0,-1,1.8852460092833159,-0.6721311424150802,3860.0,-1,0.44186035680281366,-0.9651162792309482,3865.0,-1,0.4642857051625542,-0.9642857131453193,CALL,1.0,-0.6166666746139526,39,-1,stop,20230106,thr-inf_maxday4,D1_INVERTED,T30D15
SPXW,20230106,790,8.3262327720246,executable_quote,0.5593219763655262,34,0.5681818058668091,34,-0.6290322543431022,31,-0.6046511692379277,31,21.930408930033703,745.0,21.83510169871441,3343917730.4720097,3039934172.6162953,101327852.61857145,202301,3885.0,1,6.220338607717957,-0.1186441143707645,3880.0,1,4.909090781014815,-0.11363636117336184,3855.0,-1,0.03225811165403902,-1.0,3860.0,-1,0.04651158148692014,-1.0,CALL,1.0,0.5593219763655262,34,1,trail,20230106,thr-inf_maxday4,D1_INVERTED,T30D15
SPXW,20230106,825,8.901445919606843,executable_quote,1.7878787703641077,39,1.2600000381469725,43,-0.666666659695363,30,-0.646341443558238,30,22.240889344531684,780.0,21.848118097916398,4561372236.740819,3079761813.2825575,493870141.15275383,202301,3890.0,1,4.030303218585841,-0.24242423147756742,3885.0,1,3.259999847412109,-0.21999998092651363,3865.0,-1,0.08771930118089988,-1.0,3870.0,-1,0.09756100113940813,-1.0,CALL,1.0,0.9090909944749745,30,1,trail,20230106,thr-inf_maxday4,D1_INVERTED,T30D15
