ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month
SPXW,20260102,202601,10:05,605,zero_dte,CALL,-0.04391822023974983,-0.04391822023974983,-0.10569530152919811,-0.6,4.919230534480168,-0.6,thr-0.100_maxday3,202601
SPXW,20260102,202601,11:00,660,zero_dte,PUT,0.022566556304658404,-0.45808465409351645,0.022566556304658404,-0.6,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260102,202601,11:35,695,zero_dte,PUT,0.008382895312155766,-0.42911940956827144,0.008382895312155766,-0.6,0.8658537542727807,0.8658537542727807,thr-0.100_maxday3,202601
SPXW,20260105,202601,10:00,600,zero_dte,CALL,-0.0005995315699215697,-0.0005995315699215697,-0.44527331515793667,1.043103405751741,-0.6,1.043103405751741,thr-0.100_maxday3,202601
SPXW,20260105,202601,10:45,645,zero_dte,PUT,0.10794304232729103,-0.3042630450122051,0.10794304232729103,0.8088235801796273,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260105,202601,11:15,675,zero_dte,PUT,0.18458106593797965,-0.3206803888175258,0.18458106593797965,0.5227272776532763,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260106,202601,10:00,600,zero_dte,CALL,0.1553275087711604,0.1553275087711604,-0.03562853060017998,0.27272719637421705,0.5576923006385033,0.27272719637421705,thr-0.100_maxday3,202601
SPXW,20260106,202601,10:30,630,zero_dte,PUT,-0.007252002707445356,-0.13249165912571562,-0.007252002707445356,-0.6,1.644230912070308,1.644230912070308,thr-0.100_maxday3,202601
SPXW,20260106,202601,11:00,660,zero_dte,CALL,-0.033056924821730144,-0.033056924821730144,-0.18875433358255464,0.527777851363761,0.3362068115034824,0.527777851363761,thr-0.100_maxday3,202601
SPXW,20260107,202601,10:05,605,zero_dte,CALL,0.4149581101538329,0.4149581101538329,-0.6164045159816621,0.3562499441206477,0.2844826423880924,0.3562499441206477,thr-0.100_maxday3,202601
SPXW,20260107,202601,10:35,635,zero_dte,CALL,0.4932248545326298,0.4932248545326298,-0.23154478671755435,0.35000003467906615,1.2916665259334832,0.35000003467906615,thr-0.100_maxday3,202601
SPXW,20260107,202601,11:05,665,zero_dte,CALL,0.3424159631535639,0.3424159631535639,-0.13137000881045638,0.3716216007229882,0.28679655422185646,0.3716216007229882,thr-0.100_maxday3,202601
SPXW,20260108,202601,10:05,605,zero_dte,CALL,0.04841079581680161,0.04841079581680161,-0.3279250116963648,0.3138298304062632,-0.6,0.3138298304062632,thr-0.100_maxday3,202601
SPXW,20260108,202601,10:35,635,zero_dte,PUT,-0.05723205665599037,-0.08273966706114853,-0.05723205665599037,0.3622448860432199,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260108,202601,11:05,665,zero_dte,PUT,-0.07789107888107276,-0.12790954626825904,-0.07789107888107276,-0.6,0.41197188017364117,0.41197188017364117,thr-0.100_maxday3,202601
SPXW,20260109,202601,10:05,605,zero_dte,CALL,0.02511263081972799,0.02511263081972799,-0.5201644479449596,1.939062428637409,-0.6,1.939062428637409,thr-0.100_maxday3,202601
SPXW,20260109,202601,10:40,640,zero_dte,PUT,0.032459544121927024,-0.4055304323210431,0.032459544121927024,0.6148648666064176,0.5451806356779205,0.5451806356779205,thr-0.100_maxday3,202601
SPXW,20260109,202601,11:20,680,zero_dte,PUT,-0.01342392528296934,-0.3736204999284053,-0.01342392528296934,0.26219511060470735,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260112,202601,10:00,600,zero_dte,CALL,0.3324535591036806,0.3324535591036806,-0.49590704747111736,0.2692308432957151,-0.6,0.2692308432957151,thr-0.100_maxday3,202601
SPXW,20260112,202601,10:30,630,zero_dte,CALL,0.4631442762010735,0.4631442762010735,-0.6761300243485344,0.6547619938071274,-0.6,0.6547619938071274,thr-0.100_maxday3,202601
SPXW,20260112,202601,11:00,660,zero_dte,CALL,0.4024890060205461,0.4024890060205461,-0.46460073869067964,0.6768293363717552,-0.6,0.6768293363717552,thr-0.100_maxday3,202601
SPXW,20260113,202601,10:10,610,zero_dte,CALL,0.1432915151199454,0.1432915151199454,-0.36554443827503913,-0.6,0.5062500238418579,-0.6,thr-0.100_maxday3,202601
SPXW,20260113,202601,10:40,640,zero_dte,CALL,0.23643613229442198,0.23643613229442198,-0.2447081338308689,0.33904110662797105,-0.6,0.33904110662797105,thr-0.100_maxday3,202601
SPXW,20260113,202601,11:50,710,zero_dte,CALL,0.27893784035393104,0.27893784035393104,-0.12036395004134771,-0.6,0.5028091067543075,-0.6,thr-0.100_maxday3,202601
SPXW,20260114,202601,10:10,610,zero_dte,PUT,-0.08231554371519757,-0.5351047701382444,-0.08231554371519757,0.3333332505491078,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260114,202601,10:40,640,zero_dte,CALL,0.1622992592553885,0.1622992592553885,-0.15463524457400127,-0.6,1.4212328069181885,-0.6,thr-0.100_maxday3,202601
SPXW,20260114,202601,11:10,670,zero_dte,PUT,-0.046838993502315455,-0.36695432468577366,-0.046838993502315455,1.4183333714803061,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260115,202601,10:05,605,zero_dte,PUT,-0.006288159353484656,-0.52909861545511,-0.006288159353484656,0.4924242676015951,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260115,202601,10:40,640,zero_dte,PUT,-0.07679181377675764,-0.418615382722026,-0.07679181377675764,-0.6,1.4299999237060548,1.4299999237060548,thr-0.100_maxday3,202601
SPXW,20260115,202601,11:10,670,zero_dte,CALL,-0.0876282459185958,-0.0876282459185958,-0.19661175015116658,-0.6,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260116,202601,10:00,600,zero_dte,CALL,0.1144143113335723,0.1144143113335723,-0.5722967245624754,-0.6,0.3524096247107811,-0.6,thr-0.100_maxday3,202601
SPXW,20260116,202601,10:55,655,zero_dte,PUT,-0.0632497594200561,-0.27698624608164074,-0.0632497594200561,0.6933961924644256,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260116,202601,11:25,685,zero_dte,PUT,0.07471803430630625,-0.3553500242043917,0.07471803430630625,0.4741378743356548,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260120,202601,10:00,600,zero_dte,CALL,0.03739975151897225,0.03739975151897225,-0.03186851069426607,0.35833338263593983,-0.6,0.35833338263593983,thr-0.100_maxday3,202601
SPXW,20260120,202601,10:35,635,zero_dte,CALL,-0.034889907003137176,-0.034889907003137176,-0.14328143673720253,-0.6,0.3499999273390997,-0.6,thr-0.100_maxday3,202601
SPXW,20260120,202601,11:05,665,zero_dte,CALL,0.04677317507031773,0.04677317507031773,-0.1556855454588808,0.4033332824707032,0.4613402791630907,0.4033332824707032,thr-0.100_maxday3,202601
SPXW,20260121,202601,10:00,600,zero_dte,CALL,-0.03232652111490593,-0.03232652111490593,-0.10720398898541217,0.28398057263604737,-0.6,0.28398057263604737,thr-0.100_maxday3,202601
SPXW,20260121,202601,10:30,630,zero_dte,PUT,-0.02974956472756486,-0.49284219049542877,-0.02974956472756486,0.875,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260121,202601,11:10,670,zero_dte,PUT,0.05750541135245349,-0.5448942996454653,0.05750541135245349,-0.6,2.2254100154721934,2.2254100154721934,thr-0.100_maxday3,202601
SPXW,20260122,202601,10:05,605,zero_dte,PUT,-0.09752106370216712,-0.38478867589281046,-0.09752106370216712,0.4803371099552245,-0.6,-0.6,thr-0.100_maxday3,202601
SPXW,20260122,202601,10:45,645,zero_dte,CALL,0.18009191205680752,0.18009191205680752,-0.32865619835080584,0.358579080246324,-0.6,0.358579080246324,thr-0.100_maxday3,202601
