ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,action,score,realized_return,exit_minutes,date,deploy_config,arm,policy
SPY,20231201,680,22.806205209804364,executable_quote,0.8095238433132916,30,0.6808511137476656,30,-0.6444444429727247,31,-0.6444444429727247,31,21.085092929943897,635.0,19.900796981053507,1435950633.5739458,439345632.3868011,332201667.06238157,202312,PUT,1.0,-0.6444444429727247,31.0,20231201,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231204,680,4.618343353726129,executable_quote,0.6249999767169352,35,0.6249999767169352,35,-0.6206896463132214,31,-0.6206896463132214,31,-21.66226058181308,635.0,-21.630784058857902,-2557409275.913047,-2478164639.579043,-26414878.77800131,202312,CALL,1.0,0.6249999767169352,35.0,20231204,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231205,680,-36.72355938746597,executable_quote,0.42307699361496676,30,0.42307699361496676,30,-0.6052631372560091,30,-0.6052631372560091,30,-20.778800029951654,635.0,-20.29867868513561,-1057105161.0568149,-654039747.5249056,-134355137.8439698,202312,PUT,1.0,-0.6052631372560091,30.0,20231205,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231206,680,-5.029651386501133,executable_quote,-0.6000000248352677,31,-0.6000000248352677,31,1.2608694412757884,30,1.2608694412757884,30,19.517422530779445,635.0,20.17696902711174,299439372.93719107,579090325.1664948,-93216984.0764346,202312,CALL,1.0,-0.6000000248352677,31.0,20231206,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231207,680,-27.077644260276035,executable_quote,1.4090907920983207,32,1.2037037221001983,44,-0.7027027081450552,30,-0.7027027081450552,30,21.31384242905002,635.0,21.696757961276976,1805028879.80642,2647172591.900146,-280714570.69790864,202312,CALL,1.0,1.2037037221001983,44.0,20231207,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231208,700,-4.581965103018781,executable_quote,0.18181809150811756,57,0.18181809150811756,57,-0.6071428609441738,48,-0.6071428609441738,48,21.269826048917036,655.0,22.10997759048648,1727301236.1851535,4001669917.1620603,-758122893.6589689,202312,CALL,1.0,0.18181809150811756,57.0,20231208,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231211,680,-8.682404109211506,executable_quote,0.5294116925203272,111,0.5294116925203272,111,-0.611111124908482,77,-0.6086956437233492,91,-18.79025302066838,635.0,18.362197919177103,-144711550.72702256,94319442.98370267,-79676997.90357508,202312,PUT,1.0,-0.6086956437233492,91.0,20231211,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231212,680,-2.8104909690218616,executable_quote,-0.4615384394953229,180,0.05128208067290285,180,-0.6315789411768027,75,-0.6222222082408855,104,20.426831983682273,635.0,19.65718868779891,743464802.4076396,344356730.3658487,133036024.0139303,202312,CALL,1.0,0.05128208067290285,180.0,20231212,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231213,680,-1.7197345742892,executable_quote,1.0,167,0.811764610184933,167,0.3799999952316284,147,0.27160489920744224,154,20.394770769864753,635.0,20.22675299176249,720006478.9502312,608649417.0959471,37119020.61809468,202312,CALL,1.0,0.811764610184933,167.0,20231213,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231214,680,-6.988038009136943,executable_quote,0.4047618861776896,59,0.4047618861776896,59,-0.6086956437233492,37,-0.6595744748307656,44,21.674088052623894,635.0,21.708966243325555,2587836543.594543,2679688096.9262996,-30617184.443918865,202312,CALL,1.0,0.4047618861776896,59.0,20231214,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20231215,680,-1.2760007876677637,executable_quote,-0.6388889164836307,88,-0.6388889164836307,88,1.0322580335043474,143,1.0322580335043474,143,-20.758645297739335,635.0,-20.418508204840172,-1036012759.44462,-737302050.0831933,-99570236.4538089,202312,PUT,1.0,1.0322580335043474,143.0,20231215,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
