feature,median
put_d35_theta_over_mid,-5.430941210408032
put_d35_vega,3.8940000534057617
put_d35_oi,3148.0
put_d35_volume,339.0
call_d50_available,1.0
call_d50_strike,537.0
call_d50_strike_bps,-0.21342328343942896
call_d50_abs_delta,0.5047000050544739
call_d50_iv,0.23770000040531158
call_d50_mid_bps,19.47989654493918
call_d50_spread_pct,0.013245020564786776
call_d50_theta_over_mid,-3.466780820838451
call_d50_vega,4.205599784851074
call_d50_oi,4349.0
call_d50_volume,403.0
put_d50_available,1.0
put_d50_strike,537.0
put_d50_strike_bps,-0.18921694183937632
put_d50_abs_delta,0.49549999833106995
put_d50_iv,0.23919999599456787
put_d50_mid_bps,19.22604331311152
put_d50_spread_pct,0.013793089840557169
put_d50_theta_over_mid,-3.389308562657449
put_d50_vega,4.206699848175049
put_d50_oi,2414.0
put_d50_volume,368.0
call_d65_available,1.0
call_d65_strike,536.0
call_d65_strike_bps,-20.340526156007456
call_d65_abs_delta,0.6532999873161316
call_d65_iv,0.250900000333786
call_d65_mid_bps,31.789205692781504
call_d65_spread_pct,0.012631667287726151
call_d65_theta_over_mid,-2.0575595665933424
call_d65_vega,3.8945999145507812
call_d65_oi,4006.0
call_d65_volume,121.0
put_d65_available,1.0
put_d65_strike,538.0
put_d65_strike_bps,19.280241207695337
put_d65_abs_delta,0.6545000076293945
put_d65_iv,0.2303999960422516
put_d65_mid_bps,29.29036327905529
put_d65_spread_pct,0.014814800860732289
put_d65_theta_over_mid,-1.972631599360947
put_d65_vega,3.880199909210205
put_d65_oi,1889.0
put_d65_volume,106.0
call_d80_available,1.0
call_d80_strike,535.0
call_d80_strike_bps,-46.5700303424299
call_d80_abs_delta,0.8032000064849854
call_d80_iv,0.275299996137619
call_d80_mid_bps,52.74767677718438
call_d80_spread_pct,0.015915104266073617
call_d80_theta_over_mid,-1.020788318637615
call_d80_vega,2.928499937057495
call_d80_oi,3153.0
call_d80_volume,17.0
put_d80_available,1.0
put_d80_strike,539.0
put_d80_strike_bps,41.16916127984371
put_d80_abs_delta,0.8065999746322632
put_d80_iv,0.23430000245571136
put_d80_mid_bps,45.782906489035035
put_d80_spread_pct,0.01929266267592809
put_d80_theta_over_mid,-0.9403095839396522
put_d80_vega,2.8777999877929688
put_d80_oi,1123.0
put_d80_volume,18.0
phys_d15_iv_skew_put_minus_call,0.0575999915599823
phys_d15_iv_mean,0.2558000013232231
phys_d15_volume_skew_call_minus_put,0.07865168539281657
phys_d15_oi_skew_call_minus_put,0.04744595370192774
phys_d15_mid_skew_call_minus_put,-0.11764704935986955
phys_d15_spread_mean,0.048766143310150396
phys_d15_theta_skew_call_minus_put,-0.19677848342844406
phys_d15_vega_skew_call_minus_put,-0.006693229597626159
phys_d15_abs_delta_gap,-0.0029000043869018555
phys_d15_liquidity_score,14.626955308451805
phys_d25_iv_skew_put_minus_call,0.03630000352859497
phys_d25_iv_mean,0.24504999816417694
phys_d25_volume_skew_call_minus_put,0.062146892655191674
phys_d25_oi_skew_call_minus_put,0.08102909353209256
phys_d25_mid_skew_call_minus_put,-0.07200000113748348
phys_d25_spread_mean,0.028042265619164515
phys_d25_theta_skew_call_minus_put,-0.12826822957512096
phys_d25_vega_skew_call_minus_put,-0.0010405461980846952
phys_d25_abs_delta_gap,-0.0011999905109405518
phys_d25_liquidity_score,15.18676031442427
phys_d35_iv_skew_put_minus_call,0.021499991416931152
phys_d35_iv_mean,0.24015000462532043
phys_d35_volume_skew_call_minus_put,0.03983228511522048
phys_d35_oi_skew_call_minus_put,0.13100901796491293
phys_d35_mid_skew_call_minus_put,-0.04651161742943061
phys_d35_spread_mean,0.019516356548307315
phys_d35_theta_skew_call_minus_put,-0.11997628941318617
phys_d35_vega_skew_call_minus_put,-0.0006670706218012055
phys_d35_abs_delta_gap,-0.0015000104904174805
phys_d35_liquidity_score,15.582507962190196
phys_d50_iv_skew_put_minus_call,0.0018999874591827393
phys_d50_iv_mean,0.23850000649690628
phys_d50_volume_skew_call_minus_put,0.04421768707479233
phys_d50_oi_skew_call_minus_put,0.336083754768861
phys_d50_mid_skew_call_minus_put,0.007633595658893131
phys_d50_spread_mean,0.014023367951754503
phys_d50_theta_skew_call_minus_put,0.009468798817941604
phys_d50_vega_skew_call_minus_put,-9.377855221113447e-06
phys_d50_abs_delta_gap,0.00890001654624939
phys_d50_liquidity_score,15.583452460804
phys_d65_iv_skew_put_minus_call,-0.018299996852874756
phys_d65_iv_mean,0.24090000241994858
phys_d65_volume_skew_call_minus_put,0.06060606060575452
phys_d65_oi_skew_call_minus_put,0.43642611683844384
phys_d65_mid_skew_call_minus_put,0.029896903871495916
phys_d65_spread_mean,0.014017003970010895
phys_d65_theta_skew_call_minus_put,-0.07357227558521395
phys_d65_vega_skew_call_minus_put,0.0007203480305447247
phys_d65_abs_delta_gap,-0.001399993896484375
phys_d65_liquidity_score,14.437918700518354
phys_d80_iv_skew_put_minus_call,-0.04010000079870224
phys_d80_iv_mean,0.2596999928355217
phys_d80_volume_skew_call_minus_put,0.0
phys_d80_oi_skew_call_minus_put,0.5078909612624323
phys_d80_mid_skew_call_minus_put,0.06666670905179845
phys_d80_spread_mean,0.01790053468655875
phys_d80_theta_skew_call_minus_put,-0.06258794520657007
phys_d80_vega_skew_call_minus_put,0.004653254070529431
phys_d80_abs_delta_gap,-0.003099977970123291
phys_d80_liquidity_score,12.585125329686505
phys_total_volume_skew_call_minus_put,0.044711014176638655
phys_total_oi_skew_call_minus_put,0.17799856356236318
phys_total_option_volume_log,8.017966703493599
phys_total_option_oi_log,10.75122103231314
phys_call_iv_slope_low_to_high,0.04300001263618469
phys_put_iv_slope_low_to_high,-0.05419999361038208
phys_call_mid_slope_low_to_high,49.21019702244059
phys_put_mid_slope_low_to_high,41.08146881847334
phys_fib_up_min_abs_bps,28.608275955460197
phys_fib_up_mean_signed_bps,-50.507957550827484
phys_fib_dn_min_abs_bps,50.690063352767275
phys_fib_dn_mean_signed_bps,72.04334052519216
phys_fib_any_min_abs_bps,14.705692549981837
phys_ib_edge_min_abs_bps,11.959090281218367
phys_ib_balance,0.6461419282011422
phys_nearest_level_vs_ib_range,0.0963304464677208
phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,-0.22543821339482406
phys_abs_ret_1m_bps,0.18050249473211544
phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,-0.506862776904482
phys_abs_ret_5m_bps,3.5190724758371594
phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,-0.5689596740410252
phys_abs_ret_15m_bps,6.71970317990489
phys_abs_ret_30m_bps,10.039597742086404
ctx_spx_spot,6115.52001953125
ctx_spx_ret_1m_bps,0.0
ctx_spx_ret_1m_bps_minus_self,0.0
ctx_spx_ret_5m_bps,0.14642059144254205
ctx_spx_ret_5m_bps_minus_self,-0.0410607147216524
ctx_spx_ret_15m_bps,0.49020934573817954
ctx_spx_ret_15m_bps_minus_self,-0.08682073979526805
ctx_spx_ret_30m_bps,0.9971163459132626
ctx_spx_ret_30m_bps_minus_self,-0.21370700984735258
ctx_spx_ib_range_bps,40.704843101698145
ctx_spx_nearest_level_abs_bps,4.318339878500225
ctx_spx_phys_d35_iv_skew_put_minus_call,0.016599997878074646
ctx_spx_phys_total_volume_skew_call_minus_put,0.1265306122447258
ctx_spx_phys_total_oi_skew_call_minus_put,0.2593789991243848
ctx_spy_spot,609.6699829101562
ctx_spy_ret_1m_bps,0.0
ctx_spy_ret_1m_bps_minus_self,0.0
ctx_spy_ret_5m_bps,0.16017675700474854
ctx_spy_ret_5m_bps_minus_self,-0.04519712052175606
ctx_spy_ret_15m_bps,0.47383645886966974
ctx_spy_ret_15m_bps_minus_self,-0.07392023762209377
ctx_spy_ret_30m_bps,1.0892690662678284
ctx_spy_ret_30m_bps_minus_self,-0.20428694492036215
ctx_spy_ib_range_bps,41.493699726007804
ctx_spy_nearest_level_abs_bps,4.398802268270885
ctx_spy_phys_d35_iv_skew_put_minus_call,0.01759999990463257
ctx_spy_phys_total_volume_skew_call_minus_put,0.07191063532696393
ctx_spy_phys_total_oi_skew_call_minus_put,0.24749462635736472
ctx_qqq_spot,537.260009765625
ctx_qqq_ret_1m_bps,0.0
ctx_qqq_ret_1m_bps_minus_self,0.0
ctx_qqq_ret_5m_bps,0.2091686528116199
ctx_qqq_ret_5m_bps_minus_self,0.0
ctx_qqq_ret_15m_bps,0.5343481604080935
ctx_qqq_ret_15m_bps_minus_self,0.0
ctx_qqq_ret_30m_bps,0.9523315107795582
ctx_qqq_ret_30m_bps_minus_self,0.0
ctx_qqq_ib_range_bps,60.36428632074247
ctx_qqq_nearest_level_abs_bps,6.199582068705401
ctx_qqq_phys_d35_iv_skew_put_minus_call,0.021499991416931152
ctx_qqq_phys_total_volume_skew_call_minus_put,0.044711014176638655
ctx_qqq_phys_total_oi_skew_call_minus_put,0.17799856356236318
ctx_spy_qqq_ret_5m_spread,-0.04519712052175606
ctx_spx_spy_ret_5m_spread,-0.009498239865735059
ticker_QQQ,1.0
ticker_SPXW,0.0
ticker_SPY,0.0
expiry_mode_zero_dte,1.0
nearest_level_name_fib_127_dn,0.0
nearest_level_name_fib_127_up,0.0
nearest_level_name_fib_161_dn,0.0
nearest_level_name_fib_161_up,0.0
nearest_level_name_fib_200_dn,0.0
nearest_level_name_fib_200_up,0.0
nearest_level_name_ib_high,0.0
nearest_level_name_ib_low,0.0
