result,file,path,rows,tickers,date_min,date_max,month_min,month_max,ret_source,overall_trades,overall_wr,overall_pf,overall_pnl_r,min_ticker_pf,min_ticker_wr,min_month_trades,min_month_pf,min_month_wr,positive_months,ticker_months,pass_ticker_overall_pf_wr,pass_monthly_positive,pass_monthly_pf_wr,ticker_metrics,score
event_option_spy_daily_source_router_d660_topk_wincls_ptdj_formal_2026janjun_risk5000,selected_trades.csv,research_papers\JEPA\results\event_option_spy_daily_source_router_d660_topk_wincls_ptdj_formal_2026janjun_risk5000\selected_trades.csv,137,SPY,20260102,20260611,202601,202606,realized_return,137,0.44525547445255476,1.3783962733756756,6.591931860382045,1.3783962733756756,0.44525547445255476,1,0.0,0.0,4,6,False,False,False,"SPY:n=137,wr=0.445,pf=1.378,r=6.592,call=0.489",15.228278325736252
event_option_current_best_sidecircuits_qqq_union_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,research_papers\JEPA\results\event_option_current_best_sidecircuits_qqq_union_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000\candidate_trade_meta_trades.csv,663,"QQQ,SPXW,SPY",20260102,20260616,202601,202606,realized_return,663,0.48265460030165913,1.4296804596278863,42.823452071242905,1.2968614833654712,0.4576271186440678,19,0.5043436078590177,0.25,14,18,False,False,False,"QQQ:n=223,wr=0.462,pf=1.297,r=10.422,call=0.404; SPXW:n=263,wr=0.517,pf=1.495,r=12.795,call=0.570; SPY:n=177,wr=0.458,pf=1.507,r=19.607,call=0.638",14.826529813995027
event_option_spy_union_event_structural_meta_s2_pf10_wr40_2026janjun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s2_pf10_wr40_2026janjun_risk5000\trade_union_meta_trades.csv,334,SPY,20260102,20260616,202601,202606,realized_return,334,0.4101796407185629,1.295717106694307,25.26868094890642,1.295717106694307,0.4101796407185629,20,0.9072690805234798,0.25,5,6,False,False,False,"SPY:n=334,wr=0.410,pf=1.296,r=25.269,call=0.605",14.50557498312644
event_option_spy_union_event_structural_meta_s2_pf12_wr45_2026janjun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s2_pf12_wr45_2026janjun_risk5000\trade_union_meta_trades.csv,330,SPY,20260102,20260616,202601,202606,realized_return,330,0.40606060606060607,1.2396748909797553,20.40803668581005,1.2396748909797553,0.40606060606060607,16,0.7737065453417331,0.25,4,6,False,False,False,"SPY:n=330,wr=0.406,pf=1.240,r=20.408,call=0.609",13.840504167635407
event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p5_2026jun\trade_union_meta_trades.csv,221,QQQ,20260102,20260612,202601,202606,realized_return,221,0.43891402714932126,1.2499105850770271,8.751546908671369,1.2499105850770271,0.43891402714932126,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=221,wr=0.439,pf=1.250,r=8.752,call=0.344",13.836531904934011
event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p5_2026jun\trade_union_meta_trades.csv,221,QQQ,20260102,20260612,202601,202606,realized_return,221,0.43891402714932126,1.2499105850770271,8.751546908671369,1.2499105850770271,0.43891402714932126,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=221,wr=0.439,pf=1.250,r=8.752,call=0.344",13.836531904934011
event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p5_2026jun\trade_union_meta_trades.csv,221,QQQ,20260102,20260612,202601,202606,realized_return,221,0.43891402714932126,1.2499105850770271,8.751546908671369,1.2499105850770271,0.43891402714932126,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=221,wr=0.439,pf=1.250,r=8.752,call=0.344",13.836531904934011
event_option_current_best_causal_nestedqqq_sidecircuits_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000,candidate_trade_meta_trades.csv,research_papers\JEPA\results\event_option_current_best_causal_nestedqqq_sidecircuits_tdvp_meta_s2_m18_pf11_wr42_2026janjun_risk5000\candidate_trade_meta_trades.csv,697,"QQQ,SPXW,SPY",20260102,20260616,202601,202606,realized_return,697,0.4748923959827834,1.3851520568140232,40.89418291876059,1.2040482680297309,0.44357976653696496,19,0.5043436078590177,0.25,13,18,False,False,False,"QQQ:n=257,wr=0.444,pf=1.204,r=8.492,call=0.424; SPXW:n=263,wr=0.517,pf=1.495,r=12.795,call=0.570; SPY:n=177,wr=0.458,pf=1.507,r=19.607,call=0.638",13.834576566298939
event_trade_union_qqq_meta_grid_s1_pf0p0_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf0p0_wr0p4_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p0_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p45_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p0_wr0p4_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p0_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p45_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p2_wr0p4_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p0_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p45_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf1p4_wr0p4_2026jun\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_ptdj_physics_meta_2025h2_2026jun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_ptdj_physics_meta_2025h2_2026jun_risk5000\trade_union_meta_trades.csv,204,QQQ,20260102,20260612,202601,202606,realized_return,204,0.4362745098039216,1.2437700958713727,7.878335624228758,1.2437700958713727,0.4362745098039216,11,0.41009463745210784,0.18181818181818182,4,6,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368",13.760254410827386
event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p5_2026jun\trade_union_meta_trades.csv,200,QQQ,20260102,20260612,202601,202606,realized_return,200,0.43,1.237255810029185,7.630922413099729,1.237255810029185,0.43,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=200,wr=0.430,pf=1.237,r=7.631,call=0.310",13.686123134452032
event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p5_2026jun\trade_union_meta_trades.csv,200,QQQ,20260102,20260612,202601,202606,realized_return,200,0.43,1.237255810029185,7.630922413099729,1.237255810029185,0.43,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=200,wr=0.430,pf=1.237,r=7.631,call=0.310",13.686123134452032
event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p0_2026jun\trade_union_meta_trades.csv,200,QQQ,20260102,20260612,202601,202606,realized_return,200,0.43,1.237255810029185,7.630922413099729,1.237255810029185,0.43,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=200,wr=0.430,pf=1.237,r=7.631,call=0.310",13.686123134452032
event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p45_2026jun\trade_union_meta_trades.csv,200,QQQ,20260102,20260612,202601,202606,realized_return,200,0.43,1.237255810029185,7.630922413099729,1.237255810029185,0.43,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=200,wr=0.430,pf=1.237,r=7.631,call=0.310",13.686123134452032
event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p4_2026jun\trade_union_meta_trades.csv,200,QQQ,20260102,20260612,202601,202606,realized_return,200,0.43,1.237255810029185,7.630922413099729,1.237255810029185,0.43,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=200,wr=0.430,pf=1.237,r=7.631,call=0.310",13.686123134452032
event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p4_wr0p5_2026jun\trade_union_meta_trades.csv,200,QQQ,20260102,20260612,202601,202606,realized_return,200,0.43,1.237255810029185,7.630922413099729,1.237255810029185,0.43,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=200,wr=0.430,pf=1.237,r=7.631,call=0.310",13.686123134452032
level_stability_nested_structural_profiles_risk5000_spy_coreval_2026janjun,selected_trades.csv,research_papers\JEPA\results\level_stability_nested_structural_profiles_risk5000_spy_coreval_2026janjun\selected_trades.csv,206,SPY,20260102,20260605,202601,202606,rule_pnl_dollars/5000,206,0.3640776699029126,1.2186126463129716,16.598187623342007,1.2186126463129716,0.3640776699029126,2,0.8018869400402983,0.20833333333333334,5,6,False,False,False,"SPY:n=206,wr=0.364,pf=1.219,r=16.598,call=nan",13.570720985676108
event_option_spy_branch_trade_meta_tdvp_zdz_2025h2_2026jun_risk5000,candidate_trade_meta_trades.csv,research_papers\JEPA\results\event_option_spy_branch_trade_meta_tdvp_zdz_2025h2_2026jun_risk5000\candidate_trade_meta_trades.csv,87,SPY,20260108,20260616,202601,202606,realized_return,87,0.45977011494252873,1.2310893301666117,2.6762015484181667,1.2310893301666117,0.45977011494252873,3,0.15942031389223268,0.2857142857142857,3,6,False,False,False,"SPY:n=87,wr=0.460,pf=1.231,r=2.676,call=0.517",13.568744647316908
event_option_spy_union_event_structural_meta_s3_pf10_wr40_2026janjun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s3_pf10_wr40_2026janjun_risk5000\trade_union_meta_trades.csv,376,SPY,20260102,20260616,202601,202606,realized_return,376,0.39361702127659576,1.2056692477758968,20.237095267144397,1.2056692477758968,0.39361702127659576,20,0.8072212619872551,0.25471698113207547,5,6,False,False,False,"SPY:n=376,wr=0.394,pf=1.206,r=20.237,call=0.556",13.464732678206309
event_option_spy_union_event_structural_meta_s3_pf12_wr45_2026janjun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_s3_pf12_wr45_2026janjun_risk5000\trade_union_meta_trades.csv,376,SPY,20260102,20260616,202601,202606,realized_return,376,0.39361702127659576,1.2056692477758968,20.237095267144397,1.2056692477758968,0.39361702127659576,20,0.8072212619872551,0.25471698113207547,5,6,False,False,False,"SPY:n=376,wr=0.394,pf=1.206,r=20.237,call=0.556",13.464732678206309
event_option_spy_union_event_structural_meta_eventfirst_2026janjun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_option_spy_union_event_structural_meta_eventfirst_2026janjun_risk5000\trade_union_meta_trades.csv,316,SPY,20260102,20260616,202601,202606,realized_return,316,0.39556962025316456,1.2074444589780873,17.217783068434557,1.2074444589780873,0.39556962025316456,20,0.8270323472629706,0.24691358024691357,5,6,False,False,False,"SPY:n=316,wr=0.396,pf=1.207,r=17.218,call=0.623",13.454066879443305
event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,research_papers\JEPA\results\event_option_candidate_trade_meta_tdvp_zdz_s2_2026janjun_partial_risk5000\candidate_trade_meta_trades.csv,619,"QQQ,SPXW,SPY",20260102,20260616,202601,202606,realized_return,619,0.47334410339256866,1.3351145124816812,25.89145971354542,1.1728776486515882,0.425531914893617,2,0.0,0.0,12,18,False,False,False,"QQQ:n=155,wr=0.471,pf=1.393,r=9.085,call=0.348; SPXW:n=276,wr=0.507,pf=1.440,r=12.267,call=0.580; SPY:n=188,wr=0.426,pf=1.173,r=4.539,call=0.383",13.322805596133017
event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,research_papers\JEPA\results\event_option_candidate_trade_meta_tdvp_scalar_s2_2026janjun_partial_risk5000\candidate_trade_meta_trades.csv,657,"QQQ,SPXW,SPY",20260102,20260616,202601,202606,realized_return,657,0.4657534246575342,1.298005975151487,25.174958000708607,1.1728776486515882,0.425531914893617,3,0.0,0.0,12,18,False,False,False,"QQQ:n=193,wr=0.446,pf=1.276,r=8.369,call=0.373; SPXW:n=276,wr=0.507,pf=1.440,r=12.267,call=0.580; SPY:n=188,wr=0.426,pf=1.173,r=4.539,call=0.383",13.278532041674454
event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000,candidate_trade_meta_trades.csv,research_papers\JEPA\results\event_option_candidate_trade_meta_tdvp_zdz_s2_strict_2026janjun_partial_risk5000\candidate_trade_meta_trades.csv,668,"QQQ,SPXW,SPY",20260102,20260616,202601,202606,realized_return,668,0.4625748502994012,1.2854729437810248,24.68443317111111,1.1728776486515882,0.425531914893617,11,0.41009463745210784,0.18181818181818182,12,18,False,False,False,"QQQ:n=204,wr=0.436,pf=1.244,r=7.878,call=0.368; SPXW:n=276,wr=0.507,pf=1.440,r=12.267,call=0.580; SPY:n=188,wr=0.426,pf=1.173,r=4.539,call=0.383",13.261093762008018
event_trade_union_qqq_meta_grid_s2_pf0p0_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf0p0_wr0p4_2026jun\trade_union_meta_trades.csv,182,QQQ,20260102,20260612,202601,202606,realized_return,182,0.4230769230769231,1.1979048025986576,5.830922413099729,1.1979048025986576,0.4230769230769231,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=182,wr=0.423,pf=1.198,r=5.831,call=0.341",13.23526205271623
event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p45_2026jun\trade_union_meta_trades.csv,182,QQQ,20260102,20260612,202601,202606,realized_return,182,0.4230769230769231,1.1979048025986576,5.830922413099729,1.1979048025986576,0.4230769230769231,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=182,wr=0.423,pf=1.198,r=5.831,call=0.341",13.23526205271623
event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p4_2026jun\trade_union_meta_trades.csv,182,QQQ,20260102,20260612,202601,202606,realized_return,182,0.4230769230769231,1.1979048025986576,5.830922413099729,1.1979048025986576,0.4230769230769231,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=182,wr=0.423,pf=1.198,r=5.831,call=0.341",13.23526205271623
event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p0_2026jun\trade_union_meta_trades.csv,182,QQQ,20260102,20260612,202601,202606,realized_return,182,0.4230769230769231,1.1979048025986576,5.830922413099729,1.1979048025986576,0.4230769230769231,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=182,wr=0.423,pf=1.198,r=5.831,call=0.341",13.23526205271623
event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p45_2026jun\trade_union_meta_trades.csv,182,QQQ,20260102,20260612,202601,202606,realized_return,182,0.4230769230769231,1.1979048025986576,5.830922413099729,1.1979048025986576,0.4230769230769231,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=182,wr=0.423,pf=1.198,r=5.831,call=0.341",13.23526205271623
event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p2_wr0p4_2026jun\trade_union_meta_trades.csv,182,QQQ,20260102,20260612,202601,202606,realized_return,182,0.4230769230769231,1.1979048025986576,5.830922413099729,1.1979048025986576,0.4230769230769231,20,0.4772816764449611,0.23809523809523808,4,6,False,False,False,"QQQ:n=182,wr=0.423,pf=1.198,r=5.831,call=0.341",13.23526205271623
event_option_spy_union_structural_event_meta_structfirst_2026janjun_risk5000,trade_union_meta_trades.csv,research_papers\JEPA\results\event_option_spy_union_structural_event_meta_structfirst_2026janjun_risk5000\trade_union_meta_trades.csv,316,SPY,20260102,20260616,202601,202606,realized_return,316,0.3924050632911392,1.1853320358775032,15.601999926230956,1.1853320358775032,0.3924050632911392,20,0.8270323472629706,0.24691358024691357,5,6,False,False,False,"SPY:n=316,wr=0.392,pf=1.185,r=15.602,call=0.617",13.194672393914844
event_trade_union_qqq_meta_grid_s2_pf0p0_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf0p0_wr0p0_2026jun\trade_union_meta_trades.csv,155,QQQ,20260102,20260612,202601,202606,realized_return,155,0.4258064516129032,1.1943107133677837,4.84742412593654,1.1943107133677837,0.4258064516129032,12,0.18008898531170284,0.08333333333333333,3,6,False,False,False,"QQQ:n=155,wr=0.426,pf=1.194,r=4.847,call=0.310",13.185892088304987
event_trade_union_qqq_meta_grid_s1_pf0p0_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s1_pf0p0_wr0p0_2026jun\trade_union_meta_trades.csv,189,QQQ,20260102,20260612,202601,202606,realized_return,189,0.42857142857142855,1.1920000752436204,5.830398916721218,1.1920000752436204,0.42857142857142855,14,0.2995391706286228,0.14285714285714285,4,6,False,False,False,"QQQ:n=189,wr=0.429,pf=1.192,r=5.830,call=0.360",13.170304816847038
level_stability_nested_structural_profiles_risk5000_mixed_causal_2026janjun,selected_trades.csv,research_papers\JEPA\results\level_stability_nested_structural_profiles_risk5000_mixed_causal_2026janjun\selected_trades.csv,668,"QQQ,SPXW,SPY",20260102,20260605,202601,202606,rule_pnl_dollars/5000,668,0.38173652694610777,1.251218860116772,57.25594512225602,1.1340027787375733,0.3640776699029126,2,0.0,0.0,13,18,False,False,False,"QQQ:n=229,wr=0.410,pf=1.418,r=29.870,call=nan; SPXW:n=233,wr=0.369,pf=1.134,r=10.788,call=nan; SPY:n=206,wr=0.364,pf=1.219,r=16.598,call=nan",13.163806098715064
event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s2_pf1p0_wr0p0_2026jun\trade_union_meta_trades.csv,173,QQQ,20260102,20260612,202601,202606,realized_return,173,0.42196531791907516,1.1906401728116682,5.330922413099729,1.1906401728116682,0.42196531791907516,12,0.18008898531170284,0.08333333333333333,4,6,False,False,False,"QQQ:n=173,wr=0.422,pf=1.191,r=5.331,call=0.335",13.150351125059347
event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p45_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p0_wr0p5_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p45_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p5_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p2_wr0p5_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p0_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p0_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p45_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p45_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p4_2026jun,trade_union_meta_trades.csv,research_papers\JEPA\results\event_trade_union_qqq_meta_grid_s3_pf1p4_wr0p4_2026jun\trade_union_meta_trades.csv,207,QQQ,20260102,20260612,202601,202606,realized_return,207,0.42995169082125606,1.182377583689006,6.134936242319963,1.182377583689006,0.42995169082125606,18,0.4774293129443425,0.23809523809523808,4,6,False,False,False,"QQQ:n=207,wr=0.430,pf=1.182,r=6.135,call=0.353",13.067502783002265
