feature,importance
ib_range_bps,6206.505757033825
oi_diff,5131.45027756691
dist_ib_low_bps,3022.2801209688187
dist_ib_high_bps,2668.9066599607468
iv_diff,2150.4625413417816
minute,1968.9800434112549
ret_30m_bps,1902.800974726677
nearest_level_abs_bps,1404.5043507814407
ret_15m_bps,1280.299118757248
ret_5m_bps,1235.9445713758469
abs_delta_diff,1069.5592200756073
iv_diff_chg_5m,1060.8479673862457
volume_diff_chg_15m,1060.7423305511475
vega_diff,1047.6571311950684
volume_diff,1038.9465993642807
iv_diff_chg_15m,1014.9990321397781
spread_pct_diff,1004.2238045930862
iv_diff_chg_25m,1001.2977977991104
volume_diff_chg_25m,985.3383601903915
volume_diff_chg_5m,981.5684487819672
ret_1m_bps,972.9895448684692
spread_pct_diff_chg_5m,896.8179986476898
vega_diff_chg_25m,841.5714002847672
spread_pct_diff_chg_15m,816.354848742485
vega_diff_chg_15m,807.3127919435501
spread_pct_diff_chg_25m,784.2658396959305
abs_delta_diff_chg_5m,777.6497085094452
abs_delta_diff_chg_15m,687.3212168216705
abs_delta_diff_chg_25m,631.1305799484253
vega_diff_chg_5m,613.8815907239914
