ticker,trade_date,minute,ret_15m_bps,option_price_mode,call_d25_opt_exit_ret,call_d25_opt_exit_minutes,call_d35_opt_exit_ret,call_d35_opt_exit_minutes,put_d25_opt_exit_ret,put_d25_opt_exit_minutes,put_d35_opt_exit_ret,put_d35_opt_exit_minutes,wall_net_gamma_total_log,lag_minute,gex_log_lag45,net_gex_proxy,net_gex_proxy_lag45,net_gex_slope15,month,action,score,realized_return,exit_minutes,date,deploy_config,arm,policy
SPY,20230301,680,-34.94125434003293,executable_quote,1.959183713189267,35,1.959183713189267,35,-0.7608695708511005,30,-0.7341772307094288,30,-21.005395500492074,635.0,-20.62925683634517,-1325950635.301789,-910274568.1854793,-138558689.03876993,202303,PUT,1.0,-0.7341772307094288,30.0,20230301,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230302,680,-4.564287384187793,executable_quote,-0.6052631372560091,59,0.32857146141480476,139,-0.7692307515962583,136,-0.6874999883584676,136,-19.48513109805549,635.0,-19.634849260727783,-289924497.79213977,-336749287.6072962,15608263.27171882,202303,PUT,1.0,-0.6874999883584676,136.0,20230302,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230303,680,8.980863460119615,executable_quote,0.5161290167521737,56,0.3809523989734378,59,-0.6060606361639609,51,-0.6250000133046081,52,21.538991372160346,635.0,21.505140200307547,2260815377.614846,2185564970.596945,25083469.00596714,202303,PUT,1.0,-0.6250000133046081,52.0,20230303,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230306,680,8.847120527375463,executable_quote,-0.6153845955457906,30,-0.6034482572577649,32,0.25581398250090825,34,0.25581398250090825,34,20.713406434649126,635.0,20.541235135377217,990189041.2673365,833575746.9393691,52204431.4426558,202303,PUT,1.0,0.25581398250090825,34.0,20230306,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230307,680,-6.235813467271312,executable_quote,-0.613636357478859,49,-0.6428571367750362,101,-0.6949152285530102,61,-0.6949152285530102,61,-20.78572072926366,635.0,-20.328748570404958,-1064446442.1224637,-674005324.6511663,-130147039.15709913,202303,PUT,1.0,-0.6949152285530102,61.0,20230307,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230308,680,-4.7626821136881325,executable_quote,0.1875000116415324,39,0.1875000116415324,39,-0.42105262745120187,30,-0.38805972207333417,30,-20.086292053129792,635.0,-19.36694588497988,-528890540.81536674,-257607040.02174607,-90427833.59787357,202303,PUT,1.0,-0.38805972207333417,30.0,20230308,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230309,680,-0.7504385064882602,executable_quote,-0.7272727318908558,43,-0.7272727318908558,43,0.8823528793031377,45,0.6190476010265622,48,19.179739338417896,635.0,20.059505494870667,213626417.26489976,514911445.2792016,-100428342.67143397,202303,CALL,1.0,-0.7272727318908558,43.0,20230309,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230310,680,-1.5352104339338979,executable_quote,-0.015624985448084439,30,-0.010309329662834377,30,0.9482759099086044,52,0.8554216780948403,53,-21.934974004042534,635.0,-21.886454376228965,-3359217858.9339194,-3200120735.6036434,-53032374.443425335,202303,PUT,1.0,0.8554216780948403,53.0,20230310,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230313,680,19.069946863206066,executable_quote,-0.6190476156686708,67,-0.6140350849674678,74,0.20454539604916033,95,0.30496459357198136,95,-19.081856586867666,635.0,-20.350214035355243,-193706867.4313699,-688629558.8130804,164974230.4605702,202303,CALL,1.0,-0.6140350849674678,74.0,20230313,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
SPY,20230314,680,14.268180363796734,executable_quote,-0.6249999906867744,66,-0.653333346048991,82,0.28333325054910774,84,0.19540224845161513,73,20.091001493295302,635.0,19.830669906059892,531387193.4799185,409591100.2787487,40598697.73372326,202303,PUT,1.0,0.19540224845161513,73.0,20230314,thr-inf_maxday1,K0_LEVEL,KING_GEX_SLOPE1_EXECUTABLE_V1
