direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D0_K1,S40,POOLED,1476,0.06028193275288767,0.07430271744083383,True
D0_K1,S40,SPXW,775,0.11019449613821224,0.11947007653458872,True
D0_K1,S40,QQQ,457,0.11500350727170976,0.12232235448594633,True
D0_K1,S40,SPY,244,0.1705301084385238,0.1705301084385238,True
