ticker,underlying_ticker,trade_date,expiration,dte_days,expiry_mode,has_greeks,has_iv,has_ohlc,has_oi,has_underlying,greeks_path,iv_path,ohlc_path,oi_path,underlying_path
QQQ,QQQ,20251112,20251114,2,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251114_20251112_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251114_20251112_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251114_20251112_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251114_20251112_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251112.parquet
QQQ,QQQ,20251113,20251113,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251113_20251113_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251113_20251113_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251113_20251113_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251113_20251113_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251113.parquet
QQQ,QQQ,20251113,20251114,1,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251114_20251113_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251114_20251113_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251114_20251113_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251114_20251113_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251113.parquet
QQQ,QQQ,20251114,20251114,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251114_20251114_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251114_20251114_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251114_20251114_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251114_20251114_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251114.parquet
QQQ,QQQ,20251114,20251121,7,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251121_20251114_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251121_20251114_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251121_20251114_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251121_20251114_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251114.parquet
QQQ,QQQ,20251117,20251117,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251117_20251117_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251117_20251117_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251117_20251117_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251117_20251117_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251117.parquet
QQQ,QQQ,20251117,20251121,4,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251121_20251117_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251121_20251117_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251121_20251117_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251121_20251117_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251117.parquet
QQQ,QQQ,20251118,20251118,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251118_20251118_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251118_20251118_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251118_20251118_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251118_20251118_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251118.parquet
QQQ,QQQ,20251118,20251121,3,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251121_20251118_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251121_20251118_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251121_20251118_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251121_20251118_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251118.parquet
QQQ,QQQ,20251119,20251119,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2025\11\QQQ_20251119_20251119_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2025\11\QQQ_20251119_20251119_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2025\11\QQQ_20251119_20251119_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2025\11\QQQ_20251119_20251119_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2025\11\QQQ_20251119.parquet
