ticker,month,test_month,train_months,train_month_max,first_val_month,val_months,val_month_max,deploy_config,train_rows,val_rows,test_rows,val_score,abstained_invalid_val,val_trades,val_win_rate,val_profit_factor,val_pnl_return,val_avg_return,val_max_drawdown,val_call_rate,val_days_with_trades,val_daily_win_rate,val_median_daily_return,val_daily_max_drawdown,val_top5_day_return,val_top5_share_of_pnl,val_min_month_trades,val_positive_month_rate,test_trades,test_win_rate,test_profit_factor,test_pnl_return,test_avg_return,test_max_drawdown,test_call_rate,test_days_with_trades,test_daily_win_rate,test_median_daily_return,test_daily_max_drawdown,test_top5_day_return,test_top5_share_of_pnl,test_min_month_trades,test_positive_month_rate,source_delta_bucket,source_combined_from
SPXW,202606,202606,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,"202512,202601,202602,202603,202604,202605",202605,thr0.000_maxday2,8317,4606,736,7.979484987482902,False,247,0.6032388663967612,1.4835707201871675,25.91910383684431,0.104935643064147,-4.1128016275250125,0.437246963562753,124,0.5403225806451613,0.1993556057854221,-4.112801627524995,12.79902014738282,0.4938064304981432,38,1.0,40,0.525,0.948422510875776,-0.5879833760161558,-0.0146995844004038,-6.42287097946214,0.15,21,0.4285714285714285,-0.139617456722466,-5.962488436184606,6.608179308639584,-11.23871792670889,40,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1
QQQ,202508,202508,202501,202501,202502,"202502,202503,202504,202505,202506,202507",202507,thr0.570_maxday3,631,4137,755,3.662379372336064,False,45,0.5777777777777777,1.2200367106514924,2.374229196004398,0.0527606488000977,-6.785850192910163,0.5111111111111111,33,0.5757575757575758,0.0518404378535278,-6.785850192910162,6.457394630593768,2.7197857062245503,3,0.6666666666666666,2,0.0,0.0,-0.8556391145923011,-0.4278195572961505,-0.8556391145923011,0.0,1,0.0,-0.8556391145923011,-0.8556391145923011,-0.8556391145923011,1.0,2,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202509,202509,"202501,202502",202502,202503,"202503,202504,202505,202506,202507,202508",202508,thr0.294_maxday1,1195,4328,797,5.080791696777411,False,103,0.5145631067961165,1.2716058494909446,6.858985094179255,0.0665920882930024,-4.9493853140033295,0.6407766990291263,103,0.5145631067961165,0.1250000698491946,-4.9493853140033295,8.601422040843595,1.2540371385473668,12,0.8333333333333334,12,0.5833333333333334,1.1560010329873545,0.4680030989620631,0.0390002582468385,-1.7581953399897712,1.0,12,0.5833333333333334,0.2310069889896113,-1.7581953399897712,3.00598912098284,6.423011145972153,12,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202510,202510,"202501,202502,202503",202503,202504,"202504,202505,202506,202507,202508,202509",202509,thr0.000_maxday3,1853,4467,803,7.667354365014233,False,367,0.5667574931880109,1.3466360223357086,27.39507216350183,0.0746459731975526,-5.615359875518744,0.5667574931880109,125,0.616,0.2955237449363935,-5.615359875518747,14.756350672056652,0.5386498193538758,58,0.8333333333333334,68,0.6911764705882353,2.113997366069454,12.93778325093656,0.1902615183961258,-4.989389883602664,0.4411764705882353,23,0.7391304347826086,0.6648531079997214,-4.075389849270394,10.908371330465114,0.8431406771075302,68,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202511,202511,"202501,202502,202503,202504",202504,202505,"202505,202506,202507,202508,202509,202510",202510,thr0.300_maxday2,2442,4681,626,6.41061225440775,False,128,0.6171875,1.47644531684724,13.241717114566825,0.1034509149575533,-3.271404741448351,0.5625,82,0.5975609756097561,0.3143183811123031,-3.1495181072345955,9.29438285957663,0.7019016324817988,15,0.8333333333333334,22,0.5,1.4352402986437791,2.64984533864877,0.1204475153931259,-2.092953074903597,0.5909090909090909,13,0.5384615384615384,0.0711850003370968,-1.7999999999999998,6.777777774406997,2.5578012707198883,22,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202512,202512,"202501,202502,202503,202504,202505",202505,202506,"202506,202507,202508,202509,202510,202511",202511,thr-0.090_maxday1,3203,4546,746,5.316562163200898,False,125,0.568,1.2687176015032422,7.242467710951161,0.0579397416876092,-3.5416117424438904,0.792,125,0.568,0.25993376542359,-3.5416117424438904,5.384210248008527,0.7434220576319854,19,0.6666666666666666,22,0.4545454545454545,0.6325646145967265,-2.214471399418532,-0.1006577908826605,-4.086207110004574,0.8181818181818182,22,0.4545454545454545,-0.2210121993671669,-4.086207110004574,2.7239095347471567,-1.2300495438606214,22,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday1,3971,4524,692,5.669235351185604,False,128,0.546875,1.3085182615415354,8.801761612463741,0.0687637625973729,-3.705036729278061,0.546875,128,0.546875,0.2386986344545144,-3.705036729278061,7.056710980017414,0.8017384803997365,19,0.8333333333333334,20,0.6,2.529150183165565,6.41231615659192,0.320615807829596,-2.5105334017269163,0.5,20,0.6,0.2614616214136246,-2.5105334017269163,8.18219712629309,1.276012742740658,20,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.400_maxday1,4768,4419,550,6.357076117523377,False,114,0.5350877192982456,1.4808660794763706,13.560181357989553,0.1189489592806101,-4.299923252302252,0.0175438596491228,114,0.5350877192982456,0.2848557620621575,-4.299923252302252,11.416075594324951,0.841882220667992,15,1.0,16,0.5,0.6363514854800126,-1.6398036312941726,-0.1024877269558857,-2.109309307804264,0.0,16,0.5,-0.1378636255574551,-2.109309307804264,2.2767683202251923,-1.388439613606851,16,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.286_maxday2,5523,4214,765,5.809746029154758,False,133,0.5639097744360902,1.393038084430606,12.687633737861688,0.0953957423899375,-4.737015462343399,0.0977443609022556,76,0.4868421052631579,-0.0722221854932183,-4.622683083280687,12.78626348012482,1.0077736908473962,17,0.6666666666666666,19,0.6842105263157895,2.9592817803415925,6.5531317215387626,0.3449016695546717,-1.2000000000000002,0.4210526315789473,12,0.75,0.5803365391074017,-1.2000000000000002,7.870129677573501,1.2009723002676786,19,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr0.050_maxday2,6320,4182,637,6.977319137702403,False,248,0.5362903225806451,1.37948973114689,23.9292248223692,0.0964888097676177,-6.662243396668703,0.2540322580645161,125,0.56,0.165903269091851,-6.148354487543669,18.11912206294645,0.7571963654254515,36,0.8333333333333334,36,0.5555555555555556,1.4518606714534672,3.869314717279852,0.1074809643688847,-3.8158536035769184,0.2777777777777778,18,0.6111111111111112,0.3296972944594507,-3.815853603576919,7.170628484260736,1.8532037345625183,36,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr-999.000_maxday3,7123,4016,712,6.328962331173917,False,356,0.5393258426966292,1.2809750003520863,24.395809174624997,0.0685275538613061,-9.480376523150374,0.4185393258426966,120,0.525,0.1050878235427403,-9.309029695242751,18.15920233451175,0.7443574510904039,54,0.6666666666666666,60,0.4,0.4617772249795713,-10.530643297618782,-0.1755107216269797,-11.904867439547536,0.6,20,0.35,-0.8239522210744942,-11.30486743954754,4.758667345470874,-0.4518876208205549,60,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
QQQ,202606,202606,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,"202512,202601,202602,202603,202604,202605",202605,thr-999.000_maxday2,7749,4102,619,7.951716765078896,False,241,0.5892116182572614,1.5998258196740038,30.03350633988985,0.1246203582568043,-6.106612650323676,0.5477178423236515,121,0.5950413223140496,0.2431506372090178,-6.106612650323672,14.651728195127738,0.4878460752905041,36,0.8333333333333334,39,0.5128205128205128,0.9697611797399752,-0.318586094707849,-0.0081688742232781,-3.3377540188986274,0.2051282051282051,20,0.45,-0.0962424195858044,-2.592484839171609,5.54198418520718,-17.395562070244495,39,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_QQQ
SPY,202508,202508,202501,202501,202502,"202502,202503,202504,202505,202506,202507",202507,thr0.241_maxday1,740,4461,786,5.363304188090615,False,110,0.5636363636363636,1.2791138210544752,6.400609900245507,0.0581873627295046,-2.670360682503948,0.3545454545454545,110,0.5636363636363636,0.2608747121333052,-2.670360682503948,4.942699809457837,0.7722232547351856,14,0.6666666666666666,13,0.3846153846153846,0.9903544261786628,-0.0435201213530876,-0.0033477016425452,-2.423465008758324,0.0,13,0.3846153846153846,-0.6,-2.423465008758324,4.468406505222074,-102.67449552745896,13,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202509,202509,"202501,202502",202502,202503,"202503,202504,202505,202506,202507,202508",202508,thr0.200_maxday1,1373,4614,820,5.637097848851637,False,123,0.5447154471544715,1.3515410305299318,9.620440171425347,0.0782149607432955,-4.463094094431487,0.5121951219512195,123,0.5447154471544715,0.2016805704094106,-4.463094094431487,7.877592467190364,0.8188390891498298,20,0.8333333333333334,19,0.3684210526315789,0.6352713297655062,-2.022383266001497,-0.1064412245263945,-2.2222884522832937,0.5263157894736842,19,0.3684210526315789,-0.3520408386689626,-2.2222884522832937,2.830992726175109,-1.399829979691403,19,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202510,202510,"202501,202502,202503",202503,202504,"202504,202505,202506,202507,202508,202509",202509,thr0.000_maxday1,2094,4713,852,6.313488861262446,False,125,0.568,1.474371132754856,12.0548586599384,0.0964388692795072,-3.931413453683847,0.464,125,0.568,0.2599009807501782,-3.931413453683847,6.496976357957952,0.5389508530323284,20,1.0,23,0.6521739130434783,1.285543298516765,1.3706078328804725,0.0595916449078466,-1.5418452278522463,0.391304347826087,23,0.6521739130434783,0.3263547255091559,-1.5418452278522463,2.7812646561622643,2.0292198756205506,23,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202511,202511,"202501,202502,202503,202504",202504,202505,"202505,202506,202507,202508,202509,202510",202510,thr0.000_maxday1,2740,4919,648,6.567064932942777,False,128,0.6171875,1.5202135518164674,12.712496973084416,0.0993163826022219,-3.3206563423997464,0.4296875,128,0.6171875,0.2758591860506127,-3.3206563423997464,6.38666884656373,0.5023929492440337,20,1.0,19,0.631578947368421,1.5451114167010014,2.2894679501442057,0.1204983131654845,-1.8000000000000005,0.5263157894736842,19,0.631578947368421,0.3380282975997881,-1.8000000000000005,3.865842251472859,1.6885330284834794,19,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202512,202512,"202501,202502,202503,202504,202505",202505,202506,"202506,202507,202508,202509,202510,202511",202511,thr0.050_maxday3,3554,4753,850,6.069438562359734,False,371,0.5444743935309974,1.2057600233987524,18.20025890660445,0.0490573016350524,-6.436529783465726,0.4797843665768194,126,0.5476190476190477,0.1183070215124491,-5.836529783465732,16.34232988349605,0.8979174399308022,55,0.5,65,0.5846153846153846,1.2701736184559498,3.772356578080043,0.0580362550473852,-3.2854049455411483,0.5538461538461539,22,0.5909090909090909,0.2742976550548138,-2.685404945541148,8.271080944151032,2.192550140199269,65,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202601,202601,"202501,202502,202503,202504,202505,202506",202506,202507,"202507,202508,202509,202510,202511,202512",202512,thr-999.000_maxday1,4331,4826,779,5.081227152273567,False,128,0.5546875,1.1768502879533622,5.115303128931415,0.0399633056947766,-3.920945529569913,0.5703125,128,0.5546875,0.2280151299344573,-3.920945529569913,6.279156563612098,1.2275238446961425,19,0.8333333333333334,20,0.7,3.035835480081217,6.067098680425048,0.3033549340212523,-1.2000000000000002,0.75,20,0.7,0.3288409329249911,-1.2000000000000002,5.922603160359866,0.976183753112277,20,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202602,202602,"202501,202502,202503,202504,202505,202506,202507",202507,202508,"202508,202509,202510,202511,202512,202601",202601,thr0.617_maxday2,5201,4735,615,5.329587141593629,False,185,0.5621621621621622,1.1999075660887957,8.914791275011412,0.0481880609460076,-5.560286773070145,0.0,100,0.54,0.1340592975892159,-5.331031292876596,10.70564119595682,1.200885232833801,18,0.8333333333333334,34,0.5588235294117647,1.0523941049062588,0.4554026225242271,0.0133941947801243,-3.0246262311816974,0.0,18,0.4444444444444444,-0.0997902174889737,-3.0,5.319118444750317,11.68003472458559,34,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202603,202603,"202501,202502,202503,202504,202505,202506,202507,202508",202508,202509,"202509,202510,202511,202512,202601,202602",202602,thr0.050_maxday1,5987,4564,799,5.56308246970139,False,123,0.5528455284552846,1.275550477401925,7.641631119696453,0.0621270822739549,-3.351033268951003,0.6260162601626016,123,0.5528455284552846,0.2583932486263203,-3.351033268951003,8.303584597386902,1.0866246312235943,18,0.8333333333333334,22,0.5,1.2892751800291418,1.6567555294922234,0.0753070695223737,-2.990106071932248,0.5909090909090909,22,0.5,0.0919584002773198,-2.990106071932248,4.439101724658929,2.6793945429109045,22,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202604,202604,"202501,202502,202503,202504,202505,202506,202507,202508,202509",202509,202510,"202510,202511,202512,202601,202602,202603",202603,thr-999.000_maxday2,6807,4543,689,7.203719707630472,False,249,0.5662650602409639,1.374503198535027,21.72835735381296,0.0872624793325821,-4.4073574112304765,0.3172690763052209,125,0.488,-0.0181416442674521,-4.407357411230475,13.58028148695358,0.625002675803768,37,0.8333333333333334,36,0.5277777777777778,0.976124077300672,-0.2209570036979468,-0.0061376945471651,-4.595151306286485,0.2777777777777778,18,0.3888888888888889,-0.162085288367149,-4.322308688808756,6.45721360726635,-29.223846717678644,36,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202605,202605,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510",202510,202511,"202511,202512,202601,202602,202603,202604",202604,thr0.100_maxday2,7659,4380,775,7.363226346911644,False,234,0.5769230769230769,1.4325483831248509,23.15654976719587,0.0989596143897259,-4.546968600049574,0.2435897435897435,119,0.5294117647058824,0.0514891750677285,-4.294158923628196,12.765790764912092,0.5512820732472167,33,0.8333333333333334,38,0.3684210526315789,0.5235909594670722,-6.439029853705488,-0.1694481540448812,-6.439029853705488,0.2894736842105263,19,0.3684210526315789,-0.8981366551606256,-6.439029853705488,5.24600769507467,-0.8147202007544249,38,0.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
SPY,202606,202606,"202501,202502,202503,202504,202505,202506,202507,202508,202509,202510,202511",202511,202512,"202512,202601,202602,202603,202604,202605",202605,thr-0.100_maxday1,8307,4507,724,6.59220754662684,False,121,0.6033057851239669,1.5849399913330064,15.043995075836463,0.1243305378168302,-4.615541558030098,0.396694214876033,121,0.6033057851239669,0.2932098720008653,-4.615541558030098,7.279378283735889,0.4838726845522546,18,1.0,21,0.6190476190476191,1.2948654014884582,1.4153539271445987,0.0673978060545047,-2.4000000000000004,0.238095238095238,21,0.6190476190476191,0.2670940523630389,-2.4000000000000004,3.988511267269135,2.818031017383577,21,1.0,65,research_papers\JEPA\results\_diagnostics\event_option_mh30trail_clean1000_nopool_d65_return_wf202504_202606_v1_SPY
