feature,importance
ib_range_bps,8742.994915187359
oi_diff,8275.204941391945
dist_ib_high_bps,3978.7657153606415
dist_ib_low_bps,3523.3706282377243
iv_diff,2510.6497424840927
minute,2414.685786128044
ret_30m_bps,1684.7881532907486
nearest_level_abs_bps,1587.4826809167862
abs_delta_diff,1290.2327734231949
ret_15m_bps,1227.8055428266525
iv_diff_chg_15m,1135.3218414783478
ret_1m_bps,1108.560700416565
volume_diff_chg_5m,1062.8471299409866
vega_diff,1045.025609254837
volume_diff,956.8421977758408
spread_pct_diff,916.8614196777344
iv_diff_chg_5m,896.1925407648087
spread_pct_diff_chg_15m,894.7371309995651
ret_5m_bps,886.9956297874451
spread_pct_diff_chg_5m,861.0902618169785
iv_diff_chg_25m,773.6104806661606
volume_diff_chg_25m,767.9060603380203
spread_pct_diff_chg_25m,708.1491158604622
volume_diff_chg_15m,647.8198419809341
vega_diff_chg_5m,632.7303315401077
vega_diff_chg_25m,593.9029822349548
vega_diff_chg_15m,579.543548822403
abs_delta_diff_chg_5m,546.1732320785522
abs_delta_diff_chg_25m,527.7894908189774
abs_delta_diff_chg_15m,488.19746935367584
