feature,importance
ib_range_bps,10091.353152871132
oi_diff,7182.438695907593
dist_ib_high_bps,3727.2769607305527
dist_ib_low_bps,3586.1902965307236
iv_diff,2625.940550684929
minute,2554.572645306587
nearest_level_abs_bps,1583.295734167099
ret_30m_bps,1370.3523619174957
spread_pct_diff,1196.2763789892197
abs_delta_diff,1147.9989488124847
vega_diff,1069.471891283989
ret_5m_bps,1068.7068736553192
iv_diff_chg_5m,1036.4372905492783
ret_15m_bps,1034.9249012470245
volume_diff,1002.9107903242111
iv_diff_chg_15m,975.4061812162399
ret_1m_bps,954.0085873603821
iv_diff_chg_25m,947.7989443540573
volume_diff_chg_5m,829.1683375835419
spread_pct_diff_chg_15m,820.0188567638397
volume_diff_chg_15m,765.8834193944931
spread_pct_diff_chg_5m,759.7805092334747
vega_diff_chg_15m,651.8603479862213
volume_diff_chg_25m,648.5412493944168
abs_delta_diff_chg_25m,601.0476585626602
abs_delta_diff_chg_15m,600.053321480751
vega_diff_chg_25m,553.492760181427
vega_diff_chg_5m,553.3005622625351
spread_pct_diff_chg_25m,550.4096292257309
abs_delta_diff_chg_5m,521.9701710939407
