feature,importance
ib_range_bps,10445.501996338367
oi_diff,8277.995649695396
dist_ib_high_bps,3817.5641597509384
dist_ib_low_bps,2996.3490813970566
iv_diff,2657.3955585360527
minute,2332.651505112648
nearest_level_abs_bps,1329.4055263996124
ret_30m_bps,1285.1223013401031
ret_15m_bps,962.1447081565857
ret_1m_bps,950.5427982211113
iv_diff_chg_15m,878.0188702344894
iv_diff_chg_5m,825.9695747494698
abs_delta_diff,813.0085498094559
volume_diff,806.6831777095795
ret_5m_bps,774.8711384534836
iv_diff_chg_25m,741.1619521975517
spread_pct_diff,726.1845282316208
vega_diff,714.6319977641106
spread_pct_diff_chg_15m,708.6903095245361
volume_diff_chg_5m,616.8278601169586
vega_diff_chg_15m,595.1803381443024
vega_diff_chg_5m,575.3220003843307
volume_diff_chg_15m,563.3386586904526
spread_pct_diff_chg_5m,544.3382099866867
volume_diff_chg_25m,491.35964953899384
abs_delta_diff_chg_25m,483.42115008831024
spread_pct_diff_chg_25m,445.66029024124146
abs_delta_diff_chg_5m,440.78335988521576
vega_diff_chg_25m,422.37058091163635
abs_delta_diff_chg_15m,341.4393032193184
