month,ticker,direction,config_id,trades,win_rate,profit_factor,pnl,minimum_hold,maximum_hold,max_drawdown,call_rate,put_rate,positive_month,gate_pass
202301,SPXW,D1_INVERTED,H90,51,0.35294117647058826,0.927576600562095,-1.3543541191740898,30.0,90.0,4.270596695906865,0.7843137254901961,0.21568627450980393,False,False
202301,QQQ,D1_INVERTED,H90,36,0.3055555555555556,0.4915162403689404,-6.572119990980541,30.0,90.0,6.607356371554996,0.6944444444444444,0.3055555555555556,False,False
202301,SPY,D1_INVERTED,H90,19,0.3684210526315789,0.7019092941521796,-1.5451372694222298,31.0,90.0,2.182802618799143,0.6842105263157895,0.3157894736842105,False,False
202302,SPXW,D1_INVERTED,H90,41,0.4146341463414634,0.9184449809610178,-1.0128322102172953,30.0,90.0,5.204682100883211,0.7560975609756098,0.24390243902439024,False,False
202302,QQQ,D1_INVERTED,H90,32,0.34375,0.6531795382317148,-2.9411724955404273,30.0,90.0,4.024818801848319,0.6875,0.3125,False,False
202302,SPY,D1_INVERTED,H90,19,0.3684210526315789,0.7550269836793154,-1.1919221048224173,30.0,90.0,3.1134281138098685,0.7368421052631579,0.2631578947368421,False,False
202303,SPXW,D1_INVERTED,H90,62,0.3548387096774194,0.7961146291870237,-4.71319391739267,30.0,90.0,8.83551274356397,0.7096774193548387,0.2903225806451613,False,False
202303,QQQ,D1_INVERTED,H90,45,0.4222222222222222,1.0213043612410801,0.3073391731176931,30.0,90.0,6.7285393248396055,0.7777777777777778,0.2222222222222222,True,False
202303,SPY,D1_INVERTED,H90,23,0.4782608695652174,1.024650482607585,0.1385175178331619,30.0,90.0,2.934879814694128,0.6956521739130435,0.30434782608695654,True,False
202304,SPXW,D1_INVERTED,H90,55,0.4909090909090909,1.1770007056389906,2.7951597359792837,30.0,90.0,4.373785422542901,0.7636363636363637,0.23636363636363636,True,False
202304,QQQ,D1_INVERTED,H90,36,0.3333333333333333,0.5922239966282785,-4.8994872024609855,30.0,90.0,6.442072627347886,0.8055555555555556,0.19444444444444445,False,False
202304,SPY,D1_INVERTED,H90,19,0.5263157894736842,1.1353381635618245,0.5322176596501418,32.0,90.0,2.2856404187568025,0.8947368421052632,0.10526315789473684,True,False
202305,SPXW,D1_INVERTED,H90,56,0.3392857142857143,0.7532770513519207,-5.223463207605668,30.0,90.0,8.13122884268634,0.7321428571428571,0.26785714285714285,False,False
202305,QQQ,D1_INVERTED,H90,44,0.36363636363636365,0.6034265282213821,-5.588848021296731,30.0,90.0,6.964033807169413,0.6136363636363636,0.38636363636363635,False,False
202305,SPY,D1_INVERTED,H90,22,0.36363636363636365,0.9423740482654704,-0.29639890149971637,30.0,90.0,2.538932841401724,0.6818181818181818,0.3181818181818182,False,False
202306,SPXW,D1_INVERTED,H90,62,0.41935483870967744,0.6327112474329933,-7.570297232977559,30.0,90.0,9.780452026317743,0.7419354838709677,0.25806451612903225,False,False
