direction,config_id,scope,trades,top5_trade_gross_profit_share,top5_day_gross_profit_share,concentration_pass
D1_INVERTED,H90,POOLED,1379,0.05679875529613413,0.09040508915393235,True
D1_INVERTED,H90,SPXW,677,0.10518568686713076,0.11374784317932439,True
D1_INVERTED,H90,QQQ,458,0.11653042899450612,0.1186389000868117,True
D1_INVERTED,H90,SPY,244,0.18511168157914135,0.18511168157914135,True
