ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month
SPY,20250102,202501,10:00,600,zero_dte,PUT,0.5758627289506485,0.18628877143768935,0.5758627289506485,-0.3,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250103,202501,10:00,600,zero_dte,PUT,0.46600620053607744,0.33162878724845674,0.46600620053607744,0.5,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250106,202501,10:00,600,zero_dte,PUT,0.43236732804059774,0.2944593348272559,0.43236732804059774,-0.3,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250107,202501,10:00,600,zero_dte,PUT,0.75772638752058,0.13688639858709972,0.75772638752058,-0.3,0.5,0.5,thr-999.000_maxday1,202501
SPY,20250108,202501,10:00,600,zero_dte,PUT,0.6673188930471684,0.2551299215329453,0.6673188930471684,-0.3,0.5,0.5,thr-999.000_maxday1,202501
SPY,20250110,202501,10:00,600,zero_dte,PUT,0.78674070565731,0.12393851004582031,0.78674070565731,-0.3,0.5,0.5,thr-999.000_maxday1,202501
SPY,20250113,202501,10:00,600,zero_dte,PUT,0.4500192084174858,0.37172943883147647,0.4500192084174858,0.5,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250114,202501,10:00,600,zero_dte,PUT,0.3977797102935572,0.32161151291591544,0.3977797102935572,0.5,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250115,202501,10:00,600,zero_dte,PUT,0.5379458640852423,0.15630521859819899,0.5379458640852423,-0.3,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250116,202501,10:00,600,zero_dte,CALL,0.40420516228657016,0.40420516228657016,0.2889796930447917,0.5,-0.3,0.5,thr-999.000_maxday1,202501
SPY,20250117,202501,10:00,600,zero_dte,PUT,0.5318089904113562,0.15102986362338575,0.5318089904113562,-0.3,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250121,202501,10:00,600,zero_dte,PUT,0.6295725335962304,0.18895707870315318,0.6295725335962304,-0.3,0.5,0.5,thr-999.000_maxday1,202501
SPY,20250122,202501,10:00,600,zero_dte,PUT,0.45751559289437543,0.13351165364016412,0.45751559289437543,-0.3,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250123,202501,10:00,600,zero_dte,PUT,0.5043191676457179,0.18785211102974192,0.5043191676457179,-0.3,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250124,202501,10:00,600,zero_dte,PUT,0.5466352799693298,0.1338081200595729,0.5466352799693298,-0.3,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250127,202501,10:00,600,zero_dte,PUT,0.6322432347834659,0.17093481393686852,0.6322432347834659,-0.3,0.5,0.5,thr-999.000_maxday1,202501
SPY,20250128,202501,10:00,600,zero_dte,PUT,0.46038315759599274,0.3041889451372176,0.46038315759599274,0.5,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250129,202501,10:00,600,zero_dte,PUT,0.5724333941194262,0.23677770172399445,0.5724333941194262,-0.3,0.35365856583809174,0.35365856583809174,thr-999.000_maxday1,202501
SPY,20250130,202501,10:00,600,zero_dte,PUT,0.585861708387045,0.23764408233433837,0.585861708387045,-0.3,0.5,0.5,thr-999.000_maxday1,202501
SPY,20250131,202501,10:00,600,zero_dte,PUT,0.5170709489580116,0.1506822090455273,0.5170709489580116,0.5,-0.3,-0.3,thr-999.000_maxday1,202501
SPY,20250203,202502,10:00,600,zero_dte,PUT,0.3376760447063858,0.3337198411107726,0.3376760447063858,-0.3,-0.3,-0.3,thr-999.000_maxday1,202502
SPY,20250204,202502,10:00,600,zero_dte,CALL,0.5956343006961343,0.5956343006961343,0.2148199573215126,0.5,-0.3,0.5,thr-999.000_maxday1,202502
SPY,20250205,202502,10:00,600,zero_dte,PUT,0.5742766232857928,0.2592036975564466,0.5742766232857928,-0.3,0.5,0.5,thr-999.000_maxday1,202502
SPY,20250206,202502,10:00,600,zero_dte,CALL,0.4204615172449092,0.4204615172449092,0.3201939724065296,-0.3,-0.3,-0.3,thr-999.000_maxday1,202502
SPY,20250207,202502,10:00,600,zero_dte,PUT,0.5963706402819988,0.19272851014121348,0.5963706402819988,-0.3,0.5,0.5,thr-999.000_maxday1,202502
SPY,20250210,202502,10:00,600,zero_dte,CALL,0.48006290868977064,0.48006290868977064,0.38101452915665307,0.5,-0.3,0.5,thr-999.000_maxday1,202502
SPY,20250211,202502,10:00,600,zero_dte,PUT,0.3869128632877424,0.27218979636697543,0.3869128632877424,-0.3,-0.3,-0.3,thr-999.000_maxday1,202502
SPY,20250212,202502,10:00,600,zero_dte,CALL,0.38387011262114956,0.38387011262114956,0.295321259474903,-0.3,0.5,-0.3,thr-999.000_maxday1,202502
SPY,20250213,202502,10:00,600,zero_dte,PUT,0.3800985371840128,0.3525313661850047,0.3800985371840128,-0.3,-0.3,-0.3,thr-999.000_maxday1,202502
SPY,20250214,202502,10:00,600,zero_dte,PUT,0.38188063313121995,0.2601646446844623,0.38188063313121995,-0.3,-0.3,-0.3,thr-999.000_maxday1,202502
