feature,importance
ib_range_bps,17642.413656949997
oi_diff,10834.7815823555
dist_ib_low_bps,5169.537167549133
dist_ib_high_bps,4894.511564254761
iv_diff,4162.843531131744
minute,3500.9864686727524
ret_30m_bps,2291.8835057020187
nearest_level_abs_bps,2225.360972046852
spread_pct_diff,1228.258994936943
iv_diff_chg_25m,1151.4733021259308
ret_15m_bps,1120.3876626491547
iv_diff_chg_15m,1103.4230519533157
abs_delta_diff,930.0134694576263
volume_diff,922.6026703119278
vega_diff,907.3025033473969
volume_diff_chg_5m,787.8583691120148
iv_diff_chg_5m,777.6072291135788
spread_pct_diff_chg_5m,762.8881579637527
ret_5m_bps,748.212110877037
vega_diff_chg_15m,717.3363696336746
ret_1m_bps,684.002039194107
vega_diff_chg_5m,648.6822636127472
volume_diff_chg_15m,614.8779493570328
spread_pct_diff_chg_25m,606.3159283399582
abs_delta_diff_chg_5m,590.2428517341614
abs_delta_diff_chg_15m,546.5205789804459
vega_diff_chg_25m,540.0160398483276
spread_pct_diff_chg_15m,514.2043087482452
abs_delta_diff_chg_25m,504.4058814048767
volume_diff_chg_25m,491.28055906295776
