feature,importance
ib_range_bps,13975.557661771774
oi_diff,7025.608471274376
dist_ib_high_bps,4170.507687807083
dist_ib_low_bps,4058.3258177042007
iv_diff,3512.9851665496826
minute,3097.0121648311615
ret_30m_bps,2453.644143104553
nearest_level_abs_bps,1789.1178712844849
ret_15m_bps,1473.8292721509933
ret_5m_bps,1411.396220445633
spread_pct_diff,1274.9549496173859
iv_diff_chg_25m,1266.3250069618225
spread_pct_diff_chg_15m,1249.7068884372711
spread_pct_diff_chg_25m,1213.4445776939392
abs_delta_diff,1163.3574404716492
ret_1m_bps,1135.718220114708
iv_diff_chg_5m,1128.4044675827026
volume_diff,1097.0825884342194
spread_pct_diff_chg_5m,1056.915032505989
iv_diff_chg_15m,991.0706009864807
volume_diff_chg_25m,981.0892320871353
volume_diff_chg_5m,889.1208082437515
volume_diff_chg_15m,846.3391000032425
abs_delta_diff_chg_5m,798.5046098232269
vega_diff_chg_5m,791.4725706577301
vega_diff_chg_25m,773.0320492982864
vega_diff,699.1315081119537
abs_delta_diff_chg_25m,647.642032623291
abs_delta_diff_chg_15m,602.1427376270294
vega_diff_chg_15m,578.3338017463684
