feature,importance
ib_range_bps,11874.8609085083
oi_diff,7297.681533336639
dist_ib_low_bps,4297.429093837738
dist_ib_high_bps,4040.6644892692566
iv_diff,3400.4289407730103
minute,3066.271989941597
ret_30m_bps,2315.145509958267
nearest_level_abs_bps,1903.5504999160767
iv_diff_chg_25m,1467.1403292417526
volume_diff,1306.2724618911743
iv_diff_chg_5m,1241.6469386816025
ret_5m_bps,1226.1057826280594
ret_15m_bps,1160.4131290912628
spread_pct_diff_chg_25m,1137.5424218177795
iv_diff_chg_15m,1134.2638502120972
ret_1m_bps,1086.0139237642288
spread_pct_diff_chg_5m,1075.3012096881866
spread_pct_diff_chg_15m,1047.7533398866653
volume_diff_chg_5m,1043.3615304231644
spread_pct_diff,1038.9503625631332
vega_diff,1010.2458710670471
abs_delta_diff,959.4802093505859
vega_diff_chg_5m,904.5380492210388
volume_diff_chg_25m,900.9781000614166
volume_diff_chg_15m,850.2781282663345
vega_diff_chg_15m,824.3981999158859
abs_delta_diff_chg_5m,763.4255771636963
abs_delta_diff_chg_25m,750.3467490673065
vega_diff_chg_25m,749.4118592739105
abs_delta_diff_chg_15m,623.8249105215073
