feature,importance
ib_range_bps,6933.337609052658
oi_diff,4533.725073337555
iv_diff,3207.543779850006
dist_ib_low_bps,2921.8540502786636
dist_ib_high_bps,2910.963320374489
minute,2763.6184804439545
ret_30m_bps,2013.7015842199326
nearest_level_abs_bps,1880.3062036037445
iv_diff_chg_15m,1538.4234116077423
iv_diff_chg_5m,1520.5845708847046
ret_5m_bps,1488.2051986455917
iv_diff_chg_25m,1393.6709327697754
ret_1m_bps,1368.2703084945679
volume_diff_chg_25m,1335.778221487999
vega_diff,1241.7351286411285
volume_diff_chg_15m,1236.306559562683
spread_pct_diff,1216.5261285305023
spread_pct_diff_chg_25m,1207.8150798082352
abs_delta_diff,1191.8862808942795
ret_15m_bps,1179.1347393989563
spread_pct_diff_chg_15m,1163.1502583026886
volume_diff,1125.3872113227844
volume_diff_chg_5m,1105.5643674135208
spread_pct_diff_chg_5m,1087.8758301734924
abs_delta_diff_chg_5m,1020.6966309547424
vega_diff_chg_15m,977.3755675554276
abs_delta_diff_chg_15m,914.1299904584885
vega_diff_chg_5m,873.7266283035278
vega_diff_chg_25m,821.6950795650482
abs_delta_diff_chg_25m,754.6224691867828
