feature,importance
ib_range_bps,13422.923275828362
oi_diff,6825.055059552193
dist_ib_low_bps,4128.201728105545
iv_diff,4114.954101204872
dist_ib_high_bps,3489.5166972875595
minute,2888.4238691329956
nearest_level_abs_bps,1960.8776978254318
ret_30m_bps,1836.29081261158
ret_15m_bps,1134.1939482688904
iv_diff_chg_25m,1130.7297214269638
volume_diff,1064.3023011684418
spread_pct_diff,991.0304569005966
ret_5m_bps,986.1525592803955
iv_diff_chg_15m,972.3346501588821
volume_diff_chg_25m,866.3508830070496
volume_diff_chg_15m,836.5267388820648
abs_delta_diff,830.0470985174179
ret_1m_bps,822.775798201561
iv_diff_chg_5m,805.9573599100113
spread_pct_diff_chg_25m,792.4518005847931
volume_diff_chg_5m,790.7582621574402
spread_pct_diff_chg_5m,698.8197788000107
vega_diff,694.7740578651428
abs_delta_diff_chg_25m,625.3363814353943
spread_pct_diff_chg_15m,591.691631436348
abs_delta_diff_chg_15m,575.5835483074188
abs_delta_diff_chg_5m,553.0053110122681
vega_diff_chg_25m,535.0186005830765
vega_diff_chg_5m,532.3174191713333
vega_diff_chg_15m,510.68511748313904
