feature,importance
ib_range_bps,14408.536945700645
oi_diff,9517.169300436974
dist_ib_low_bps,4967.378027558327
dist_ib_high_bps,4734.792679786682
iv_diff,3866.7413712739944
minute,2620.2351166009903
nearest_level_abs_bps,1821.479853272438
ret_30m_bps,1552.974268078804
spread_pct_diff,1368.315669298172
iv_diff_chg_25m,1273.451588511467
ret_15m_bps,1213.5771403312683
volume_diff,1193.265663743019
ret_5m_bps,1096.2223718166351
abs_delta_diff,1062.0386608839035
iv_diff_chg_15m,999.0550276041031
iv_diff_chg_5m,986.9256310462952
spread_pct_diff_chg_25m,904.5895783901215
volume_diff_chg_5m,885.999139547348
vega_diff,866.6937801837921
spread_pct_diff_chg_15m,861.3573597669601
volume_diff_chg_25m,855.4344612360001
abs_delta_diff_chg_25m,835.7781397104263
ret_1m_bps,828.8574097156525
volume_diff_chg_15m,825.2001980543137
spread_pct_diff_chg_5m,763.8883088827133
abs_delta_diff_chg_15m,714.9228401184082
vega_diff_chg_25m,639.8790003061295
vega_diff_chg_5m,597.0720692873001
abs_delta_diff_chg_5m,590.1143501996994
vega_diff_chg_15m,537.2672412395477
