ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result
SPXW,20240102,202401,10:45,645,zero_dte,PUT,0.2957339216650235,-0.2433174707844437,0.2957339216650235,0.5,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240102,202401,11:20,680,zero_dte,PUT,0.129973104637909,-0.2925122689950244,0.129973104637909,0.5,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240102,202401,11:50,710,zero_dte,PUT,0.2725599835082891,-0.2946968733414594,0.2725599835082891,-0.3,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240102,202401,12:20,740,zero_dte,PUT,0.2723927237885323,-0.2750437214688552,0.2723927237885323,-0.3,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,10:30,630,zero_dte,PUT,0.1012763562521665,-0.1336904041099697,0.1012763562521665,0.3052884312291473,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,11:00,660,front_weekly,PUT,0.0433087288274924,-0.0734874242403116,0.0433087288274924,0.0941935596378167,-0.0909090196629331,-0.0909090196629331,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,11:30,690,zero_dte,PUT,0.124423497124953,-0.2962666161648754,0.124423497124953,0.5,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,12:00,720,front_weekly,PUT,0.0534879250631487,-0.1021193186571175,0.0534879250631487,0.2306237541840881,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,10:30,630,zero_dte,PUT,0.2989999053597986,-0.2879151629801587,0.2989999053597986,0.5,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,11:00,660,zero_dte,PUT,0.1497638362897655,-0.2901847230993646,0.1497638362897655,-0.3,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,11:30,690,zero_dte,PUT,0.1292913618741795,-0.2102088368128506,0.1292913618741795,-0.3,0.5,0.5,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,12:00,720,zero_dte,PUT,0.1188349417425035,-0.2731558989896067,0.1188349417425035,-0.3,0.5,0.5,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240105,202401,10:35,635,zero_dte,PUT,0.2128782733938094,-0.2760668090974106,0.2128782733938094,-0.3,0.5,0.5,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240105,202401,11:05,665,zero_dte,PUT,0.2344954632630421,-0.2695262957525667,0.2344954632630421,-0.3,0.5,0.5,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240105,202401,12:15,735,front_weekly,PUT,0.0355024269846749,-0.0422135673072555,0.0355024269846749,0.0382294073505711,0.0936445785999562,0.0936445785999562,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240105,202401,12:45,765,front_weekly,PUT,0.026484212419503,-0.0420952216809319,0.026484212419503,-0.1162161955962309,0.038676430197323,0.038676430197323,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240108,202401,10:30,630,zero_dte,PUT,0.3686564136923969,-0.2249781772132661,0.3686564136923969,0.5,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240108,202401,11:00,660,front_weekly,PUT,0.0063013035426792,-0.0037220953463307,0.0063013035426792,0.1554941290568792,-0.1450606098881252,-0.1450606098881252,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240108,202401,11:30,690,front_weekly,CALL,0.015116755241188,0.015116755241188,-0.0103877961979262,0.1546961480250115,-0.3,0.1546961480250115,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240108,202401,12:00,720,front_weekly,CALL,0.0149842522798834,0.0149842522798834,-0.0135643666448346,0.2909091342278413,-0.3,0.2909091342278413,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240109,202401,10:30,630,zero_dte,PUT,0.2314161779533775,-0.2568075054540019,0.2314161779533775,0.5,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
SPXW,20240109,202401,11:00,660,zero_dte,PUT,0.2600382530228591,-0.1423417755757595,0.2600382530228591,0.5,-0.3,-0.3,thr0.001_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d80_return_fullgrid_call05_minmonth18_v1
