ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,source_result
SPXW,20240102,202401,10:30,630,front_weekly,PUT,0.6369989897780985,0.1729772240451237,0.6369989897780985,0.1068091329661411,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240102,202401,11:00,660,front_weekly,PUT,0.6633955461986093,0.2023849993076743,0.6633955461986093,0.1356164592586151,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240102,202401,11:30,690,front_weekly,PUT,0.628578551369122,0.2646964378174403,0.628578551369122,-0.1402702847042599,0.073906451999514,0.073906451999514,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240102,202401,12:05,725,front_weekly,PUT,0.6412499956622939,0.1785760738135606,0.6412499956622939,-0.3,0.4793461914895294,0.4793461914895294,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,10:35,635,front_weekly,PUT,0.5909949762351346,0.2237436817075739,0.5909949762351346,0.2015898615170881,-0.2399299258154958,-0.2399299258154958,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,11:05,665,front_weekly,PUT,0.6617926867398549,0.1656661943782444,0.6617926867398549,0.1645609321498171,-0.0324324343481405,-0.0324324343481405,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,11:35,695,front_weekly,PUT,0.626693272788688,0.2288249606345198,0.626693272788688,0.148632259990753,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240103,202401,12:05,725,front_weekly,PUT,0.6314169046190531,0.2658995357457132,0.6314169046190531,0.1891892449188792,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,11:15,675,front_weekly,PUT,0.5903115947650454,0.2080704323334569,0.5903115947650454,-0.3,0.5,0.5,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,12:15,735,front_weekly,PUT,0.5966732367167771,0.178985674073147,0.5966732367167771,-0.3,0.1929133737055466,0.1929133737055466,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,12:45,765,front_weekly,PUT,0.6258671628487857,0.0994175301322692,0.6258671628487857,-0.2122362773608459,0.0933881194340795,0.0933881194340795,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240104,202401,13:20,800,front_weekly,PUT,0.6014999747339868,0.234285238093877,0.6014999747339868,-0.3,0.5,0.5,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240105,202401,12:15,735,front_weekly,PUT,0.6126256270040668,0.421209036938756,0.6126256270040668,-0.1175858373353582,0.1445049284520094,0.1445049284520094,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240105,202401,12:55,775,front_weekly,PUT,0.6035723683025078,0.3831212316470526,0.6035723683025078,0.0652406253916695,-0.0749199615859581,-0.0749199615859581,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240109,202401,10:30,630,front_weekly,PUT,0.5916560436214917,0.2493182675087053,0.5916560436214917,0.3154533972364151,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240109,202401,11:10,670,front_weekly,PUT,0.6126518030466019,0.3477132464524323,0.6126518030466019,0.2926526032126211,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240109,202401,11:45,705,front_weekly,PUT,0.5877225841013154,0.3001186236498705,0.5877225841013154,0.0689655294534352,-0.064327454070402,-0.064327454070402,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240109,202401,12:55,775,front_weekly,PUT,0.6348104612876706,0.168596196938227,0.6348104612876706,-0.1236559280371695,0.0791304215140964,0.0791304215140964,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240110,202401,10:35,635,front_weekly,PUT,0.6151957389914374,0.2166277138741417,0.6151957389914374,0.1583577583026856,-0.151618422661043,-0.151618422661043,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240110,202401,11:15,675,front_weekly,PUT,0.6096531301699228,0.147519448021024,0.6096531301699228,0.2916030301392533,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240110,202401,11:45,705,front_weekly,PUT,0.5830706708548684,0.1927965270876419,0.5830706708548684,0.3822784739834932,-0.3,-0.3,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240112,202401,10:50,650,front_weekly,PUT,0.6228338750130548,0.1978397312421515,0.6228338750130548,0.1330836397354287,-0.2139810647281375,-0.2139810647281375,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240112,202401,11:35,695,front_weekly,PUT,0.5916871609958722,0.1256285136098358,0.5916871609958722,0.0122555230424872,-0.0521212491122159,-0.0521212491122159,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240112,202401,12:10,730,front_weekly,PUT,0.5898607225780703,0.2451834661029809,0.5898607225780703,0.0773437328869475,-0.1185628925254959,-0.1185628925254959,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240112,202401,12:40,760,front_weekly,PUT,0.6665861047368692,0.1846141700790044,0.6665861047368692,-0.009901027494335,-0.0776942458924242,-0.0776942458924242,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240116,202401,11:15,675,front_weekly,PUT,0.6189603037004573,0.2126467509355042,0.6189603037004573,-0.3,0.3993911929034321,0.3993911929034321,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240116,202401,11:50,710,front_weekly,PUT,0.5899303358029331,0.2118876278056874,0.5899303358029331,-0.3,0.5,0.5,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
SPXW,20240116,202401,13:10,790,front_weekly,PUT,0.5851463096788158,0.2168754669941157,0.5851463096788158,0.0515493473536532,-0.1651090679571673,-0.1651090679571673,thr0.581_maxday4,202401,research_papers\JEPA\results\event_option_gate_full20_physics_pooled_2024_d65_win_fullgrid_call05_minmonth18_v1
