feature,median
phys_d35_theta_skew_call_minus_put,-0.11578354653031075
phys_d35_vega_skew_call_minus_put,-0.00041649648598401234
phys_d35_abs_delta_gap,-0.0009000003337860107
phys_d35_liquidity_score,17.017075608158706
phys_d50_iv_skew_put_minus_call,0.001999996602535248
phys_d50_iv_mean,0.20749999955296516
phys_d50_volume_skew_call_minus_put,0.07409831216602553
phys_d50_oi_skew_call_minus_put,0.24149572868176164
phys_d50_mid_skew_call_minus_put,-0.0058139478468348695
phys_d50_spread_mean,0.011488454919265019
phys_d50_theta_skew_call_minus_put,-0.06849291442168304
phys_d50_vega_skew_call_minus_put,-1.160510485401264e-05
phys_d50_abs_delta_gap,0.0011000335216522217
phys_d50_liquidity_score,16.984915937724573
phys_d65_iv_skew_put_minus_call,-0.013600006699562073
phys_d65_iv_mean,0.21040000021457672
phys_d65_volume_skew_call_minus_put,0.08775025344563006
phys_d65_oi_skew_call_minus_put,0.26679029267110643
phys_d65_mid_skew_call_minus_put,0.024318225734018775
phys_d65_spread_mean,0.012380940573556083
phys_d65_theta_skew_call_minus_put,-0.0741859748536392
phys_d65_vega_skew_call_minus_put,0.0005567158920206186
phys_d65_abs_delta_gap,-0.001199960708618164
phys_d65_liquidity_score,15.742512488265515
phys_d80_iv_skew_put_minus_call,-0.03080001473426819
phys_d80_iv_mean,0.21940000355243683
phys_d80_volume_skew_call_minus_put,0.0
phys_d80_oi_skew_call_minus_put,0.4711481261153608
phys_d80_mid_skew_call_minus_put,0.05967043637303385
phys_d80_spread_mean,0.015356557853059944
phys_d80_theta_skew_call_minus_put,-0.0626544116671629
phys_d80_vega_skew_call_minus_put,0.003536278646405499
phys_d80_abs_delta_gap,-0.002450019121170044
phys_d80_liquidity_score,13.821089209939364
phys_total_volume_skew_call_minus_put,0.07708867887220358
phys_total_oi_skew_call_minus_put,0.1936174927975163
phys_total_option_volume_log,8.779403586056386
phys_total_option_oi_log,11.329507306479645
phys_call_iv_slope_low_to_high,0.033200010657310486
phys_put_iv_slope_low_to_high,-0.043599992990493774
phys_call_mid_slope_low_to_high,43.207684542363765
phys_put_mid_slope_low_to_high,35.88866689503688
phys_fib_up_min_abs_bps,22.254508676543242
phys_fib_up_mean_signed_bps,-39.61594593024429
phys_fib_dn_min_abs_bps,37.57076064266238
phys_fib_dn_mean_signed_bps,55.14739204955845
phys_fib_any_min_abs_bps,11.04293695133121
phys_ib_edge_min_abs_bps,10.991715082917318
phys_ib_balance,0.5757429816997106
phys_nearest_level_vs_ib_range,0.10577856619395787
phys_momentum_accel_ret_1m_bps_minus_ret_5m_bps,-0.15714658601284626
phys_abs_ret_1m_bps,0.16470531524925835
phys_momentum_accel_ret_5m_bps_minus_ret_15m_bps,-0.46517228332543237
phys_abs_ret_5m_bps,2.95399515669037
phys_momentum_accel_ret_15m_bps_minus_ret_30m_bps,-0.6647161155037828
phys_abs_ret_15m_bps,5.771838148793673
phys_abs_ret_30m_bps,9.004682083388893
ctx_spx_spot,6020.7001953125
ctx_spx_ret_1m_bps,0.0
ctx_spx_ret_1m_bps_minus_self,0.0
ctx_spx_ret_5m_bps,0.11646026595535375
ctx_spx_ret_5m_bps_minus_self,-0.009873552528905094
ctx_spx_ret_15m_bps,0.3659950805712242
ctx_spx_ret_15m_bps_minus_self,-0.01866533056560371
ctx_spx_ret_30m_bps,0.8535630081540901
ctx_spx_ret_30m_bps_minus_self,-0.06522674441900023
ctx_spx_ib_range_bps,47.68206858000124
ctx_spx_nearest_level_abs_bps,5.093763632022984
ctx_spx_phys_d35_iv_skew_put_minus_call,0.016400009393692017
ctx_spx_phys_total_volume_skew_call_minus_put,0.11918063314700263
ctx_spx_phys_total_oi_skew_call_minus_put,0.20727673649389794
ctx_spy_spot,600.8300170898438
ctx_spy_ret_1m_bps,0.0
ctx_spy_ret_1m_bps_minus_self,0.0
ctx_spy_ret_5m_bps,0.15593532358582074
ctx_spy_ret_5m_bps_minus_self,0.0
ctx_spy_ret_15m_bps,0.33361208424120825
ctx_spy_ret_15m_bps_minus_self,0.0
ctx_spy_ret_30m_bps,0.9260645926689737
ctx_spy_ret_30m_bps_minus_self,0.0
ctx_spy_ib_range_bps,47.376750842879645
ctx_spy_nearest_level_abs_bps,5.264162281991581
ctx_spy_phys_d35_iv_skew_put_minus_call,0.01759999990463257
ctx_spy_phys_total_volume_skew_call_minus_put,0.07708867887220358
ctx_spy_phys_total_oi_skew_call_minus_put,0.1936174927975163
ctx_qqq_spot,528.4349975585938
ctx_qqq_ret_1m_bps,0.0
ctx_qqq_ret_1m_bps_minus_self,0.0
ctx_qqq_ret_5m_bps,0.3467516238908619
ctx_qqq_ret_5m_bps_minus_self,0.04259109979254383
ctx_qqq_ret_15m_bps,0.5274742507166419
ctx_qqq_ret_15m_bps_minus_self,0.0582076594474179
ctx_qqq_ret_30m_bps,0.9588016023243107
ctx_qqq_ret_30m_bps_minus_self,0.23522822168720037
ctx_qqq_ib_range_bps,66.07823660675118
ctx_qqq_nearest_level_abs_bps,6.594693865738879
ctx_qqq_phys_d35_iv_skew_put_minus_call,0.020500004291534424
ctx_qqq_phys_total_volume_skew_call_minus_put,0.060880482545909546
ctx_qqq_phys_total_oi_skew_call_minus_put,0.16028737767867957
ctx_spy_qqq_ret_5m_spread,-0.04259109979254383
ctx_spx_spy_ret_5m_spread,-0.009873552528905094
ticker_QQQ,0.0
