feature,importance
ib_range_bps,6675.217114448547
oi_diff,4650.902990221977
dist_ib_low_bps,3264.01560819149
dist_ib_high_bps,2777.634373664856
iv_diff,2753.0237011909485
minute,2276.95687186718
nearest_level_abs_bps,2019.9382231235504
ret_30m_bps,1829.4545592069626
ret_15m_bps,1594.691178560257
spread_pct_diff,1475.2581769227982
iv_diff_chg_25m,1453.1251193284988
volume_diff_chg_5m,1429.1260684728622
abs_delta_diff,1414.7062900066376
ret_1m_bps,1329.718938589096
volume_diff,1294.98104763031
ret_5m_bps,1286.8380482196808
iv_diff_chg_5m,1232.1599618196487
iv_diff_chg_15m,1232.142870426178
volume_diff_chg_15m,1226.3065799474716
spread_pct_diff_chg_5m,1204.9855468273163
spread_pct_diff_chg_25m,1197.9195905923843
spread_pct_diff_chg_15m,1177.5547602176666
volume_diff_chg_25m,1157.9732896089554
vega_diff,1068.4670532941818
vega_diff_chg_5m,982.1022982597351
abs_delta_diff_chg_5m,975.194430232048
vega_diff_chg_15m,943.9980113506317
abs_delta_diff_chg_25m,864.265660405159
abs_delta_diff_chg_15m,852.1504892110825
vega_diff_chg_25m,815.4834705591202
