mode,outer_month,ticker,arm,model_family,utility_percentile,margin_percentile,utility_threshold,side_margin,passed,policy_candidates,scheduled_trades,worst_inner_month_pnl,worst_inner_month_pf,worst_inner_month_wr,minimum_inner_month_trades,pooled_inner_pnl,pooled_inner_pf,inner_month_metrics
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,80,50,0.21262956574149025,0.33776177420424763,False,120,35,-5.762443155795536,0.13182786001965835,0.16666666666666666,9,-7.581038305789609,0.4692327115406277,"{""202301"": {""call_rate"": 0.14285714285714285, ""max_drawdown"": 2.496227077597667, ""maximum_hold"": 68.0, ""minimum_hold"": 30.0, ""pnl"": -2.0250003089065736, ""profit_factor"": 0.5940787959873007, ""put_rate"": 0.8571428571428571, ""trades"": 14, ""win_rate"": 0.5}, ""202302"": {""call_rate"": 0.4166666666666667, ""max_drawdown"": 6.012443155795534, ""maximum_hold"": 146.0, ""minimum_hold"": 30.0, ""pnl"": -5.762443155795536, ""profit_factor"": 0.13182786001965835, ""put_rate"": 0.5833333333333334, ""trades"": 12, ""win_rate"": 0.16666666666666666}, ""202303"": {""call_rate"": 0.4444444444444444, ""max_drawdown"": 2.0107297194568714, ""maximum_hold"": 178.0, ""minimum_hold"": 30.0, ""pnl"": 0.20640515891250055, ""profit_factor"": 1.077681456855782, ""put_rate"": 0.5555555555555556, ""trades"": 9, ""win_rate"": 0.5555555555555556}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,85,0,0.27030186855811134,5.385276490446622e-05,False,65,19,-3.6117840820512295,0.10440607937396168,0.14285714285714285,5,2.605799216474655,1.4428124733874508,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.7873105623046579, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.813734793599018, ""profit_factor"": 1.6590909323766705, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.7142857142857143}, ""202302"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 3.6117840820512295, ""maximum_hold"": 146.0, ""minimum_hold"": 30.0, ""pnl"": -3.6117840820512295, ""profit_factor"": 0.10440607937396168, ""put_rate"": 0.7142857142857143, ""trades"": 7, ""win_rate"": 0.14285714285714285}, ""202303"": {""call_rate"": 0.2, ""max_drawdown"": 0.6171874982537702, ""maximum_hold"": 172.0, ""minimum_hold"": 32.0, ""pnl"": 5.4038485049268665, ""profit_factor"": 9.755602665666691, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.8}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,85,10,0.27030186855811134,0.06648191791669567,False,65,19,-3.6117840820512295,0.10440607937396168,0.14285714285714285,5,2.605799216474655,1.4428124733874508,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.7873105623046579, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.813734793599018, ""profit_factor"": 1.6590909323766705, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.7142857142857143}, ""202302"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 3.6117840820512295, ""maximum_hold"": 146.0, ""minimum_hold"": 30.0, ""pnl"": -3.6117840820512295, ""profit_factor"": 0.10440607937396168, ""put_rate"": 0.7142857142857143, ""trades"": 7, ""win_rate"": 0.14285714285714285}, ""202303"": {""call_rate"": 0.2, ""max_drawdown"": 0.6171874982537702, ""maximum_hold"": 172.0, ""minimum_hold"": 32.0, ""pnl"": 5.4038485049268665, ""profit_factor"": 9.755602665666691, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.8}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,85,20,0.27030186855811134,0.1331889120505271,False,65,19,-3.6117840820512295,0.10440607937396168,0.14285714285714285,5,2.605799216474655,1.4428124733874508,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.7873105623046579, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.813734793599018, ""profit_factor"": 1.6590909323766705, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.7142857142857143}, ""202302"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 3.6117840820512295, ""maximum_hold"": 146.0, ""minimum_hold"": 30.0, ""pnl"": -3.6117840820512295, ""profit_factor"": 0.10440607937396168, ""put_rate"": 0.7142857142857143, ""trades"": 7, ""win_rate"": 0.14285714285714285}, ""202303"": {""call_rate"": 0.2, ""max_drawdown"": 0.6171874982537702, ""maximum_hold"": 172.0, ""minimum_hold"": 32.0, ""pnl"": 5.4038485049268665, ""profit_factor"": 9.755602665666691, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.8}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,85,30,0.27030186855811134,0.19960867925819373,False,65,19,-3.6117840820512295,0.10440607937396168,0.14285714285714285,5,2.605799216474655,1.4428124733874508,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.7873105623046579, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.813734793599018, ""profit_factor"": 1.6590909323766705, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.7142857142857143}, ""202302"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 3.6117840820512295, ""maximum_hold"": 146.0, ""minimum_hold"": 30.0, ""pnl"": -3.6117840820512295, ""profit_factor"": 0.10440607937396168, ""put_rate"": 0.7142857142857143, ""trades"": 7, ""win_rate"": 0.14285714285714285}, ""202303"": {""call_rate"": 0.2, ""max_drawdown"": 0.6171874982537702, ""maximum_hold"": 172.0, ""minimum_hold"": 32.0, ""pnl"": 5.4038485049268665, ""profit_factor"": 9.755602665666691, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.8}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,85,40,0.27030186855811134,0.26733805803833033,False,65,19,-3.6117840820512295,0.10440607937396168,0.14285714285714285,5,2.605799216474655,1.4428124733874508,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.7873105623046579, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.813734793599018, ""profit_factor"": 1.6590909323766705, ""put_rate"": 1.0, ""trades"": 7, ""win_rate"": 0.7142857142857143}, ""202302"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 3.6117840820512295, ""maximum_hold"": 146.0, ""minimum_hold"": 30.0, ""pnl"": -3.6117840820512295, ""profit_factor"": 0.10440607937396168, ""put_rate"": 0.7142857142857143, ""trades"": 7, ""win_rate"": 0.14285714285714285}, ""202303"": {""call_rate"": 0.2, ""max_drawdown"": 0.6171874982537702, ""maximum_hold"": 172.0, ""minimum_hold"": 32.0, ""pnl"": 5.4038485049268665, ""profit_factor"": 9.755602665666691, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.8}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,85,50,0.27030186855811134,0.33776177420424763,False,64,18,-3.6117840820512295,0.10440607937396168,0.14285714285714285,5,3.211859831292601,1.608468618483744,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": 0.6285714421953474, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 1.4197954084169642, ""profit_factor"": 3.258765373524113, ""put_rate"": 1.0, ""trades"": 6, ""win_rate"": 0.8333333333333334}, ""202302"": {""call_rate"": 0.2857142857142857, ""max_drawdown"": 3.6117840820512295, ""maximum_hold"": 146.0, ""minimum_hold"": 30.0, ""pnl"": -3.6117840820512295, ""profit_factor"": 0.10440607937396168, ""put_rate"": 0.7142857142857143, ""trades"": 7, ""win_rate"": 0.14285714285714285}, ""202303"": {""call_rate"": 0.2, ""max_drawdown"": 0.6171874982537702, ""maximum_hold"": 172.0, ""minimum_hold"": 32.0, ""pnl"": 5.4038485049268665, ""profit_factor"": 9.755602665666691, ""put_rate"": 0.8, ""trades"": 5, ""win_rate"": 0.8}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,90,0,0.3507262568114612,5.385276490446622e-05,False,23,7,-0.6370967630293065,0.0,0.0,1,0.38450010079370944,1.310808426767653,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.7005441442973475, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 3, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 0.6666666666666666, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 50.0, ""minimum_hold"": 38.0, ""pnl"": 0.3210527195256684, ""profit_factor"": 1.5350878598011193, ""put_rate"": 0.3333333333333333, ""trades"": 3, ""win_rate"": 0.6666666666666666}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.6370967630293065, ""maximum_hold"": 44.0, ""minimum_hold"": 44.0, ""pnl"": -0.6370967630293065, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,90,10,0.3507262568114612,0.06648191791669567,False,23,7,-0.6370967630293065,0.0,0.0,1,0.38450010079370944,1.310808426767653,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.7005441442973475, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 3, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 0.6666666666666666, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 50.0, ""minimum_hold"": 38.0, ""pnl"": 0.3210527195256684, ""profit_factor"": 1.5350878598011193, ""put_rate"": 0.3333333333333333, ""trades"": 3, ""win_rate"": 0.6666666666666666}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.6370967630293065, ""maximum_hold"": 44.0, ""minimum_hold"": 44.0, ""pnl"": -0.6370967630293065, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,90,20,0.3507262568114612,0.1331889120505271,False,23,7,-0.6370967630293065,0.0,0.0,1,0.38450010079370944,1.310808426767653,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.7005441442973475, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 3, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 0.6666666666666666, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 50.0, ""minimum_hold"": 38.0, ""pnl"": 0.3210527195256684, ""profit_factor"": 1.5350878598011193, ""put_rate"": 0.3333333333333333, ""trades"": 3, ""win_rate"": 0.6666666666666666}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.6370967630293065, ""maximum_hold"": 44.0, ""minimum_hold"": 44.0, ""pnl"": -0.6370967630293065, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,90,30,0.3507262568114612,0.19960867925819373,False,23,7,-0.6370967630293065,0.0,0.0,1,0.38450010079370944,1.310808426767653,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.7005441442973475, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 3, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 0.6666666666666666, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 50.0, ""minimum_hold"": 38.0, ""pnl"": 0.3210527195256684, ""profit_factor"": 1.5350878598011193, ""put_rate"": 0.3333333333333333, ""trades"": 3, ""win_rate"": 0.6666666666666666}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.6370967630293065, ""maximum_hold"": 44.0, ""minimum_hold"": 44.0, ""pnl"": -0.6370967630293065, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,90,40,0.3507262568114612,0.26733805803833033,False,23,7,-0.6370967630293065,0.0,0.0,1,0.38450010079370944,1.310808426767653,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.7005441442973475, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 3, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 0.6666666666666666, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 50.0, ""minimum_hold"": 38.0, ""pnl"": 0.3210527195256684, ""profit_factor"": 1.5350878598011193, ""put_rate"": 0.3333333333333333, ""trades"": 3, ""win_rate"": 0.6666666666666666}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.6370967630293065, ""maximum_hold"": 44.0, ""minimum_hold"": 44.0, ""pnl"": -0.6370967630293065, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,90,50,0.3507262568114612,0.33776177420424763,False,23,7,-0.6370967630293065,0.0,0.0,1,0.38450010079370944,1.310808426767653,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 65.0, ""minimum_hold"": 30.0, ""pnl"": 0.7005441442973475, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 3, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 0.6666666666666666, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 50.0, ""minimum_hold"": 38.0, ""pnl"": 0.3210527195256684, ""profit_factor"": 1.5350878598011193, ""put_rate"": 0.3333333333333333, ""trades"": 3, ""win_rate"": 0.6666666666666666}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.6370967630293065, ""maximum_hold"": 44.0, ""minimum_hold"": 44.0, ""pnl"": -0.6370967630293065, ""profit_factor"": 0.0, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,95,0,0.4859191673358293,5.385276490446622e-05,False,5,3,-0.3906977792284613,0.0,0.0,0,-0.13428752908825292,0.7761874540605818,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 35.0, ""minimum_hold"": 35.0, ""pnl"": 0.25641025014020835, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 1.0, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 38.0, ""minimum_hold"": 31.0, ""pnl"": -0.3906977792284613, ""profit_factor"": 0.3488370420120573, ""put_rate"": 0.0, ""trades"": 2, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.0, ""maximum_hold"": NaN, ""minimum_hold"": NaN, ""pnl"": 0.0, ""profit_factor"": 0.0, ""put_rate"": 0.0, ""trades"": 0, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,95,10,0.4859191673358293,0.06648191791669567,False,5,3,-0.3906977792284613,0.0,0.0,0,-0.13428752908825292,0.7761874540605818,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 35.0, ""minimum_hold"": 35.0, ""pnl"": 0.25641025014020835, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 1.0, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 38.0, ""minimum_hold"": 31.0, ""pnl"": -0.3906977792284613, ""profit_factor"": 0.3488370420120573, ""put_rate"": 0.0, ""trades"": 2, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.0, ""maximum_hold"": NaN, ""minimum_hold"": NaN, ""pnl"": 0.0, ""profit_factor"": 0.0, ""put_rate"": 0.0, ""trades"": 0, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,95,20,0.4859191673358293,0.1331889120505271,False,5,3,-0.3906977792284613,0.0,0.0,0,-0.13428752908825292,0.7761874540605818,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 35.0, ""minimum_hold"": 35.0, ""pnl"": 0.25641025014020835, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 1.0, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 38.0, ""minimum_hold"": 31.0, ""pnl"": -0.3906977792284613, ""profit_factor"": 0.3488370420120573, ""put_rate"": 0.0, ""trades"": 2, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.0, ""maximum_hold"": NaN, ""minimum_hold"": NaN, ""pnl"": 0.0, ""profit_factor"": 0.0, ""put_rate"": 0.0, ""trades"": 0, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,95,30,0.4859191673358293,0.19960867925819373,False,5,3,-0.3906977792284613,0.0,0.0,0,-0.13428752908825292,0.7761874540605818,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 35.0, ""minimum_hold"": 35.0, ""pnl"": 0.25641025014020835, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 1.0, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 38.0, ""minimum_hold"": 31.0, ""pnl"": -0.3906977792284613, ""profit_factor"": 0.3488370420120573, ""put_rate"": 0.0, ""trades"": 2, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.0, ""maximum_hold"": NaN, ""minimum_hold"": NaN, ""pnl"": 0.0, ""profit_factor"": 0.0, ""put_rate"": 0.0, ""trades"": 0, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,95,40,0.4859191673358293,0.26733805803833033,False,5,3,-0.3906977792284613,0.0,0.0,0,-0.13428752908825292,0.7761874540605818,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 35.0, ""minimum_hold"": 35.0, ""pnl"": 0.25641025014020835, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 1.0, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 38.0, ""minimum_hold"": 31.0, ""pnl"": -0.3906977792284613, ""profit_factor"": 0.3488370420120573, ""put_rate"": 0.0, ""trades"": 2, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.0, ""maximum_hold"": NaN, ""minimum_hold"": NaN, ""pnl"": 0.0, ""profit_factor"": 0.0, ""put_rate"": 0.0, ""trades"": 0, ""win_rate"": 0.0}}"
development,202304,SPXW,X1,lightgbm_quantile_distribution_utility_v1,95,50,0.4859191673358293,0.33776177420424763,False,5,3,-0.3906977792284613,0.0,0.0,0,-0.13428752908825292,0.7761874540605818,"{""202301"": {""call_rate"": 0.0, ""max_drawdown"": -0.0, ""maximum_hold"": 35.0, ""minimum_hold"": 35.0, ""pnl"": 0.25641025014020835, ""profit_factor"": Infinity, ""put_rate"": 1.0, ""trades"": 1, ""win_rate"": 1.0}, ""202302"": {""call_rate"": 1.0, ""max_drawdown"": 0.6000000068119594, ""maximum_hold"": 38.0, ""minimum_hold"": 31.0, ""pnl"": -0.3906977792284613, ""profit_factor"": 0.3488370420120573, ""put_rate"": 0.0, ""trades"": 2, ""win_rate"": 0.5}, ""202303"": {""call_rate"": 0.0, ""max_drawdown"": 0.0, ""maximum_hold"": NaN, ""minimum_hold"": NaN, ""pnl"": 0.0, ""profit_factor"": 0.0, ""put_rate"": 0.0, ""trades"": 0, ""win_rate"": 0.0}}"
