feature,importance
ib_range_bps,14934.68680357933
oi_diff,12191.437544703484
dist_ib_low_bps,3977.7149399518967
dist_ib_high_bps,3961.710530281067
minute,3681.2580441236496
iv_diff,3305.1686432361603
nearest_level_abs_bps,2300.872122168541
ret_30m_bps,1976.3676129579544
spread_pct_diff,1460.4486570358276
abs_delta_diff,1333.3606705665588
ret_15m_bps,1183.8880900144577
iv_diff_chg_15m,1087.9270988702774
iv_diff_chg_25m,1079.7086472511292
ret_5m_bps,1042.9001704454422
vega_diff,1038.4738688468933
iv_diff_chg_5m,964.1863304376602
volume_diff,937.5463900566101
ret_1m_bps,841.5165598392487
volume_diff_chg_25m,803.7415602207184
volume_diff_chg_15m,790.0695202350616
volume_diff_chg_5m,782.4182784557343
spread_pct_diff_chg_5m,775.6535605192184
vega_diff_chg_15m,755.0592532157898
spread_pct_diff_chg_25m,724.0137004852295
spread_pct_diff_chg_15m,673.339670419693
abs_delta_diff_chg_5m,652.1839898824692
abs_delta_diff_chg_15m,639.2210396528244
vega_diff_chg_25m,552.1681612730026
vega_diff_chg_5m,537.3533288240433
abs_delta_diff_chg_25m,483.9224407672882
