feature,importance
ib_range_bps,9115.736400604248
oi_diff,6226.056819796562
dist_ib_low_bps,3704.6447689533234
dist_ib_high_bps,3390.8923633098602
minute,2810.3714250326157
iv_diff,2580.3702120780945
nearest_level_abs_bps,2004.330809354782
ret_30m_bps,1770.4638891220093
spread_pct_diff,1494.0064610242844
iv_diff_chg_15m,1462.6061828136444
ret_15m_bps,1432.3567727804184
iv_diff_chg_25m,1362.100711107254
ret_5m_bps,1330.4492589235306
abs_delta_diff,1256.1331816911697
vega_diff,1184.0302184820175
volume_diff_chg_5m,1162.799976825714
iv_diff_chg_5m,1150.1055386066437
volume_diff,1036.0845719575882
ret_1m_bps,1024.7952599525452
volume_diff_chg_15m,957.5011796951294
volume_diff_chg_25m,948.0020588636398
spread_pct_diff_chg_15m,887.8527488708496
spread_pct_diff_chg_25m,846.6940929889679
spread_pct_diff_chg_5m,829.4534513950348
vega_diff_chg_25m,751.9215915203094
vega_diff_chg_5m,749.5666612386703
abs_delta_diff_chg_5m,734.2241698503494
abs_delta_diff_chg_15m,690.2616621255875
abs_delta_diff_chg_25m,676.8277086019516
vega_diff_chg_15m,551.748299241066
