date,daily_pnl,cum_pnl
20250102,-3000.0,-3000.0
20250103,-3000.0,-6000.0
20250106,-3000.0,-9000.0
20250107,5000.0,-4000.0
20250108,1000.0,-3000.0
20250109,0.0,-3000.0
20250110,1000.0,-2000.0
20250113,-3000.0,-5000.0
20250114,5000.0,0.0
20250115,1000.0,1000.0
20250116,-3000.0,-2000.0
20250117,-3000.0,-5000.0
20250120,0.0,-5000.0
20250121,1000.0,-4000.0
20250122,-3000.0,-7000.0
20250123,-3000.0,-10000.0
20250124,5000.0,-5000.0
20250127,1000.0,-4000.0
20250128,-3000.0,-7000.0
20250129,-3000.0,-10000.0
20250130,1000.0,-9000.0
20250131,-3000.0,-12000.0
20250203,2500.0,-9500.0
20250204,2500.0,-7000.0
20250205,2500.0,-4500.0
20250206,-1500.0,-6000.0
20250207,2500.0,-3500.0
20250210,2500.0,-1000.0
20250211,-3000.0,-4000.0
20250212,-1500.0,-5500.0
20250213,2500.0,-3000.0
20250214,-1500.0,-4500.0
20250217,0.0,-4500.0
20250218,-1500.0,-6000.0
20250219,2500.0,-3500.0
20250220,-1500.0,-5000.0
20250221,2500.0,-2500.0
20250224,2500.0,0.0
20250225,2500.0,2500.0
20250226,-1500.0,1000.0
20250227,-1500.0,-500.0
20250228,-1500.0,-2000.0
20250303,-1500.0,-3500.0
20250304,-1500.0,-5000.0
20250305,-1500.0,-6500.0
20250306,2500.0,-4000.0
20250307,-1500.0,-5500.0
20250310,2500.0,-3000.0
20250311,2500.0,-500.0
20250312,2500.0,2000.0
20250313,2500.0,4500.0
20250314,2500.0,7000.0
20250317,-1500.0,5500.0
20250318,-1500.0,4000.0
20250319,-1500.0,2500.0
20250320,2500.0,5000.0
20250321,-1500.0,3500.0
20250324,-1500.0,2000.0
20250325,-1500.0,500.0
20250326,2500.0,3000.0
20250327,2500.0,5500.0
20250328,2500.0,8000.0
20250331,2500.0,10500.0
20250401,2500.0,13000.0
20250402,-1500.0,11500.0
20250403,2500.0,14000.0
20250404,-1500.0,12500.0
20250407,-1500.0,11000.0
20250408,-1500.0,9500.0
20250409,2500.0,12000.0
20250410,-1500.0,10500.0
20250411,-1500.0,9000.0
20250414,2500.0,11500.0
20250415,-1500.0,10000.0
20250416,2500.0,12500.0
20250417,2500.0,15000.0
20250418,0.0,15000.0
20250421,-1500.0,13500.0
20250422,2500.0,16000.0
20250423,-1500.0,14500.0
20250424,2500.0,17000.0
20250425,2500.0,19500.0
20250428,2500.0,22000.0
20250429,2500.0,24500.0
20250430,-1500.0,23000.0
20250501,-1500.0,21500.0
20250502,2500.0,24000.0
20250505,2500.0,26500.0
20250506,2500.0,29000.0
20250507,-1500.0,27500.0
20250508,-1500.0,26000.0
20250509,2500.0,28500.0
20250512,-1500.0,27000.0
20250513,2500.0,29500.0
20250514,-1500.0,28000.0
20250515,-1500.0,26500.0
20250516,-1500.0,25000.0
20250519,2500.0,27500.0
