ticker,underlying_ticker,trade_date,expiration,dte_days,expiry_mode,has_greeks,has_iv,has_ohlc,has_oi,has_underlying,greeks_path,iv_path,ohlc_path,oi_path,underlying_path
QQQ,QQQ,20260630,20260702,2,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\QQQ\greeks\2026\06\QQQ_20260702_20260630_greeks.parquet,D:\ThetaData\data_options\QQQ\iv\2026\06\QQQ_20260702_20260630_iv.parquet,D:\ThetaData\data_options\QQQ\ohlc\2026\06\QQQ_20260702_20260630_ohlc.parquet,D:\ThetaData\data_options\QQQ\oi\2026\06\QQQ_20260702_20260630_oi.parquet,D:\ThetaData\data_underlying_derived\QQQ\2026\06\QQQ_20260630.parquet
SPXW,SPXW,20260601,20260601,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260601_20260601_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260601_20260601_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260601_20260601_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260601_20260601_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260601.parquet
SPXW,SPXW,20260601,20260605,4,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260605_20260601_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260605_20260601_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260605_20260601_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260605_20260601_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260601.parquet
SPXW,SPXW,20260602,20260602,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260602_20260602_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260602_20260602_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260602_20260602_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260602_20260602_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260602.parquet
SPXW,SPXW,20260602,20260605,3,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260605_20260602_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260605_20260602_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260605_20260602_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260605_20260602_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260602.parquet
SPXW,SPXW,20260603,20260603,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260603_20260603_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260603_20260603_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260603_20260603_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260603_20260603_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260603.parquet
SPXW,SPXW,20260603,20260605,2,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260605_20260603_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260605_20260603_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260605_20260603_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260605_20260603_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260603.parquet
SPXW,SPXW,20260604,20260604,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260604_20260604_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260604_20260604_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260604_20260604_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260604_20260604_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260604.parquet
SPXW,SPXW,20260604,20260605,1,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260605_20260604_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260605_20260604_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260605_20260604_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260605_20260604_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260604.parquet
SPXW,SPXW,20260605,20260605,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260605_20260605_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260605_20260605_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260605_20260605_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260605_20260605_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260605.parquet
SPXW,SPXW,20260605,20260612,7,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260612_20260605_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260612_20260605_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260612_20260605_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260612_20260605_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260605.parquet
SPXW,SPXW,20260608,20260608,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260608_20260608_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260608_20260608_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260608_20260608_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260608_20260608_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260608.parquet
SPXW,SPXW,20260608,20260612,4,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260612_20260608_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260612_20260608_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260612_20260608_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260612_20260608_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260608.parquet
SPXW,SPXW,20260609,20260609,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260609_20260609_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260609_20260609_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260609_20260609_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260609_20260609_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260609.parquet
SPXW,SPXW,20260609,20260612,3,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260612_20260609_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260612_20260609_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260612_20260609_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260612_20260609_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260609.parquet
SPXW,SPXW,20260610,20260610,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260610_20260610_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260610_20260610_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260610_20260610_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260610_20260610_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260610.parquet
SPXW,SPXW,20260610,20260612,2,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260612_20260610_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260612_20260610_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260612_20260610_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260612_20260610_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260610.parquet
SPXW,SPXW,20260611,20260611,0,zero_dte,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260611_20260611_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260611_20260611_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260611_20260611_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260611_20260611_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260611.parquet
SPXW,SPXW,20260611,20260612,1,front_weekly,True,True,True,True,True,D:\ThetaData\data_options\SPXW\greeks\2026\06\SPXW_20260612_20260611_greeks.parquet,D:\ThetaData\data_options\SPXW\iv\2026\06\SPXW_20260612_20260611_iv.parquet,D:\ThetaData\data_options\SPXW\ohlc\2026\06\SPXW_20260612_20260611_ohlc.parquet,D:\ThetaData\data_options\SPXW\oi\2026\06\SPXW_20260612_20260611_oi.parquet,D:\ThetaData\data_underlying_derived\SPXW\2026\06\SPXW_20260611.parquet
