feature,median
dte_days,0.0
minute,750.0
spot,590.1400146484375
underlying_volume,60.0
dist_ib_high_bps,-9.339007205087583
dist_ib_low_bps,33.74021092378381
dist_fib_127_up_bps,-23.142877592412884
dist_fib_161_up_bps,-42.131173349366264
dist_fib_200_up_bps,-66.28762111669138
dist_fib_127_dn_bps,43.66676856871885
dist_fib_161_dn_bps,62.34102475156614
dist_fib_200_dn_bps,85.91702953811784
nearest_level_abs_bps,6.0457131343450925
ib_range_bps,60.62346473093369
ret_1m_bps,0.0
ret_5m_bps,0.0
ret_15m_bps,0.33756333815082584
ret_30m_bps,1.054568389189381
call_d15_available,1.0
call_d15_strike,593.0
call_d15_strike_bps,50.43019729564335
call_d15_abs_delta,0.1462000012397766
call_d15_iv,0.2401999980211258
call_d15_mid_bps,3.7981734317997518
call_d15_spread_pct,0.044444467991958274
call_d15_theta_over_mid,-10.327659795455881
call_d15_vega,2.623300075531006
call_d15_oi,7889.0
call_d15_volume,307.0
put_d15_available,1.0
put_d15_strike,587.0
put_d15_strike_bps,-59.958870171158416
put_d15_abs_delta,0.14830000698566437
put_d15_iv,0.29490000009536743
put_d15_mid_bps,4.583562834622918
put_d15_spread_pct,0.03773592544561079
put_d15_theta_over_mid,-10.130118272796226
put_d15_vega,2.6633999347686768
put_d15_oi,6107.0
put_d15_volume,256.0
call_d25_available,1.0
call_d25_strike,592.0
call_d25_strike_bps,33.44481605351169
call_d25_abs_delta,0.24779999256134033
call_d25_iv,0.24070000648498535
call_d25_mid_bps,7.233619350563292
call_d25_spread_pct,0.02409636304658448
call_d25_theta_over_mid,-7.3863413920025245
call_d25_vega,3.6257998943328857
call_d25_oi,7702.0
call_d25_volume,543.0
put_d25_available,1.0
put_d25_strike,588.0
put_d25_strike_bps,-37.18981717253933
put_d25_abs_delta,0.2475000023841858
put_d25_iv,0.2768000066280365
put_d25_mid_bps,8.209208013286382
put_d25_spread_pct,0.021505355669564928
put_d25_theta_over_mid,-7.250786479951877
put_d25_vega,3.650399923324585
put_d25_oi,5816.0
put_d25_volume,475.0
call_d35_available,1.0
call_d35_strike,591.0
call_d35_strike_bps,20.21029612846892
call_d35_abs_delta,0.34599998593330383
call_d35_iv,0.24310000240802765
call_d35_mid_bps,11.520928186447453
call_d35_spread_pct,0.015999984741210938
call_d35_theta_over_mid,-5.442089329567862
call_d35_vega,4.251299858093262
call_d35_oi,7613.0
call_d35_volume,813.0
put_d35_available,1.0
put_d35_strike,589.0
put_d35_strike_bps,-21.0796656970047
put_d35_abs_delta,0.34630000591278076
