feature,importance
ib_range_bps,7011.238289117813
oi_diff,3918.880240559578
iv_diff,2828.5413744449615
dist_ib_high_bps,2510.4086604118347
dist_ib_low_bps,2353.964712500572
ret_30m_bps,2147.867149233818
nearest_level_abs_bps,2025.2313805818558
minute,1907.0553169250488
ret_15m_bps,1525.5905719995499
iv_diff_chg_15m,1383.256488084793
volume_diff_chg_5m,1369.8500205278397
iv_diff_chg_25m,1341.2474620342255
volume_diff_chg_25m,1310.981980919838
ret_1m_bps,1269.2181013822556
ret_5m_bps,1221.747724056244
abs_delta_diff,1195.0594621896744
iv_diff_chg_5m,1193.3417332172394
volume_diff,1192.5036562681198
spread_pct_diff_chg_15m,1154.2963681221008
volume_diff_chg_15m,1115.3297401666641
spread_pct_diff,1099.6057381629944
spread_pct_diff_chg_5m,1075.814316868782
spread_pct_diff_chg_25m,909.3751500844955
abs_delta_diff_chg_15m,872.7567100524902
abs_delta_diff_chg_5m,838.2005285024643
abs_delta_diff_chg_25m,816.6221702098846
vega_diff_chg_25m,800.4660710096359
vega_diff,780.7097195386887
vega_diff_chg_15m,779.3036797046661
vega_diff_chg_5m,751.2495396137238
