feature,importance
ib_range_bps,7179.843349814415
oi_diff,5084.6971744298935
dist_ib_low_bps,3106.6444083452225
dist_ib_high_bps,2975.3384009599686
iv_diff,2118.9036865234375
nearest_level_abs_bps,2032.6226154565811
minute,1823.1621029376984
ret_30m_bps,1804.4978185892105
ret_15m_bps,1534.063087105751
vega_diff,1522.9760171175003
spread_pct_diff,1251.3640133142471
ret_5m_bps,1174.2220922708511
abs_delta_diff,1171.225753903389
volume_diff,1126.0758477449417
spread_pct_diff_chg_5m,1087.0285004377365
iv_diff_chg_25m,1066.5286982059479
ret_1m_bps,1007.5703889131546
volume_diff_chg_5m,1001.5329909324646
iv_diff_chg_5m,996.8705012798309
vega_diff_chg_15m,989.7184937000275
spread_pct_diff_chg_25m,959.981573343277
volume_diff_chg_15m,951.144558429718
iv_diff_chg_15m,935.8778307437897
spread_pct_diff_chg_15m,880.4966770410538
vega_diff_chg_25m,820.1626138091087
vega_diff_chg_5m,805.1974781751633
volume_diff_chg_25m,785.257288813591
abs_delta_diff_chg_5m,780.6177705526352
abs_delta_diff_chg_25m,738.2993115186691
abs_delta_diff_chg_15m,604.0948187112808
