feature,importance
ib_range_bps,6502.71235537529
oi_diff,6330.763437628746
dist_ib_low_bps,3186.7340059280396
dist_ib_high_bps,2500.4507269859314
minute,2356.1759967803955
iv_diff,2312.0618776082993
nearest_level_abs_bps,2016.9453618526459
ret_30m_bps,1716.3225448131561
spread_pct_diff,1324.7197706699371
ret_5m_bps,1258.5376858711243
abs_delta_diff,1242.0371421575546
volume_diff,1240.2479298114777
ret_15m_bps,1202.5439728498459
iv_diff_chg_15m,1195.1958194971085
volume_diff_chg_5m,1193.534119606018
vega_diff,1178.1214706897736
iv_diff_chg_25m,1102.5263714790344
volume_diff_chg_15m,1070.4183229207993
ret_1m_bps,1011.4489024877548
iv_diff_chg_5m,1001.1046314239502
spread_pct_diff_chg_25m,994.9110107421875
volume_diff_chg_25m,969.1719281673431
abs_delta_diff_chg_5m,897.0795292854309
vega_diff_chg_15m,854.0548660755157
abs_delta_diff_chg_15m,845.8271994590759
vega_diff_chg_5m,826.5634696483612
spread_pct_diff_chg_15m,817.2838188409805
abs_delta_diff_chg_25m,773.7705323696136
spread_pct_diff_chg_5m,716.3906481266022
vega_diff_chg_25m,570.0605009794235
