feature,importance
ib_range_bps,16738.18275475502
oi_diff,10230.85212957859
dist_ib_high_bps,4601.468550562859
dist_ib_low_bps,4068.933637738228
iv_diff,2719.3685844540596
minute,2520.9722739458084
nearest_level_abs_bps,1714.4776829481125
ret_30m_bps,1674.1760079860687
ret_15m_bps,1076.483401298523
ret_1m_bps,983.6780704259872
iv_diff_chg_15m,934.558003783226
abs_delta_diff,904.1749283075333
volume_diff,885.604550242424
vega_diff,874.9726217985153
ret_5m_bps,856.6352615356445
iv_diff_chg_5m,843.290780544281
spread_pct_diff,833.8853538036346
iv_diff_chg_25m,791.9781785011292
volume_diff_chg_25m,787.9327067136765
spread_pct_diff_chg_25m,702.812451004982
volume_diff_chg_5m,653.5292230844498
spread_pct_diff_chg_5m,572.346969127655
abs_delta_diff_chg_5m,554.5335394144058
volume_diff_chg_15m,551.9390896558762
abs_delta_diff_chg_25m,523.2989802360535
abs_delta_diff_chg_15m,517.0529096126556
vega_diff_chg_25m,508.1564499139786
spread_pct_diff_chg_15m,500.1403102874756
vega_diff_chg_5m,476.9559006690979
vega_diff_chg_15m,440.61072981357574
