feature,median
dte_days,0.0
minute,750.0
spot,6172.695068359375
underlying_volume,60.0
dist_ib_high_bps,-9.93144923106486
dist_ib_low_bps,24.22745772245076
dist_fib_127_up_bps,-22.145749184698175
dist_fib_161_up_bps,-37.312346414121194
dist_fib_200_up_bps,-54.69943114110997
dist_fib_127_dn_bps,35.202114482345245
dist_fib_161_dn_bps,51.07582482605
dist_fib_200_dn_bps,68.61220078000125
nearest_level_abs_bps,4.803933022489474
ib_range_bps,43.89920911566977
ret_1m_bps,0.0
ret_5m_bps,0.13340657346039286
ret_15m_bps,0.4730446179679326
ret_30m_bps,0.9701058733613266
call_d15_available,1.0
call_d15_strike,6190.0
call_d15_strike_bps,35.61780114346158
call_d15_abs_delta,0.1482500061392784
call_d15_iv,0.16905000060796738
call_d15_mid_bps,2.6028479341176283
call_d15_spread_pct,0.042553251930467606
call_d15_theta_over_mid,-10.446289546725318
call_d15_vega,28.24940013885498
call_d15_oi,1788.0
call_d15_volume,146.0
put_d15_available,1.0
put_d15_strike,6145.0
put_d15_strike_bps,-45.12723897736992
put_d15_abs_delta,0.14900000393390656
put_d15_iv,0.21649999916553497
put_d15_mid_bps,3.4167935284492033
put_d15_spread_pct,0.03571425226269879
put_d15_theta_over_mid,-10.216117430815647
put_d15_vega,28.430399894714355
put_d15_oi,1233.0
put_d15_volume,100.0
call_d25_available,1.0
call_d25_strike,6185.0
call_d25_strike_bps,23.328390693024836
call_d25_abs_delta,0.24889999628067017
call_d25_iv,0.16990000009536743
call_d25_mid_bps,5.085298714420203
call_d25_spread_pct,0.029850788758044536
call_d25_theta_over_mid,-7.386750991527851
call_d25_vega,38.852949142456055
call_d25_oi,1720.5
call_d25_volume,172.0
put_d25_available,1.0
put_d25_strike,6157.5
put_d25_strike_bps,-27.194066669667947
put_d25_abs_delta,0.2485000044107437
put_d25_iv,0.19979999959468842
put_d25_mid_bps,6.027494275339718
put_d25_spread_pct,0.027777817330242413
put_d25_theta_over_mid,-7.260948992121602
put_d25_vega,38.866350173950195
put_d25_oi,1087.0
put_d25_volume,120.0
call_d35_available,1.0
call_d35_strike,6180.0
call_d35_strike_bps,13.888241898054599
call_d35_abs_delta,0.3488999903202057
call_d35_iv,0.17260000109672546
call_d35_mid_bps,8.173203227267848
call_d35_spread_pct,0.023529501522288603
call_d35_theta_over_mid,-5.469608483893173
call_d35_vega,45.34645080566406
call_d35_oi,1601.0
call_d35_volume,164.0
put_d35_available,1.0
put_d35_strike,6165.0
put_d35_strike_bps,-14.918598783338343
