ticker,date,month,time,minute,expiry_mode,action,score,pred_call_return,pred_put_return,call_return,put_return,realized_return,deploy_config,test_month,entry_minute,_16,call_d35_opt_exit_minutes,put_d35_opt_exit_minutes,exit_minutes,known_minute,circuit_config,circuit_side_specific,circuit_mode,source_variant,source_priority,config_selector_mode,selected_variants,selected_max_day,selected_cooldown,source_stream,source_file,_32,_33,_34,backfill_required_count,backfill_count_before,backfill_mode,static_source,static_source_file,static_source_priority,static_union_max_day,static_union_cooldown_minutes,static_union_count_before,_source_order,_orig_order,_priority
SPXW,20260113,202601,11:30,690,front_weekly,CALL,0.1025133241575059,0.1025133241575059,-0.1582912523155491,-0.1293477831580904,0.0638403850770377,-0.1293477831580904,thr-0.050_maxday4,202601,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,10.0,,0.0,8,10,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,10,,0
SPXW,20260113,202601,12:00,720,front_weekly,CALL,0.037457337579394,0.037457337579394,-0.1322969692105859,-0.3,0.5,-0.3,thr-0.050_maxday4,202601,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,11.0,,0.0,8,11,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,11,,0
SPXW,20260114,202601,10:30,630,front_weekly,CALL,0.0454486737778784,0.0454486737778784,-0.2289999455869078,-0.3,-0.0636363462968305,-0.3,thr-0.050_maxday4,202601,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,12.0,,0.0,9,12,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,12,,0
SPXW,20260114,202601,11:00,660,front_weekly,CALL,0.0807130830124084,0.0807130830124084,-0.1647854151937217,0.0139276298791533,-0.3,0.0139276298791533,thr-0.050_maxday4,202601,660,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,13.0,,0.0,9,13,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,13,,0
SPXW,20260114,202601,11:30,690,front_weekly,CALL,0.0339064930077848,0.0339064930077848,-0.2480677649240233,-0.3,0.5,-0.3,thr-0.050_maxday4,202601,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,14.0,,0.0,9,14,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,14,,0
SPXW,20260114,202601,12:00,720,front_weekly,CALL,1.8727824194245485e-05,1.8727824194245485e-05,-0.1384886926442617,0.0862943548098198,-0.3,0.0862943548098198,thr-0.050_maxday4,202601,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,15.0,,0.0,9,15,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,15,,0
SPXW,20260115,202601,10:30,630,front_weekly,PUT,-0.0069843784537982,-0.1445437154023289,-0.0069843784537982,-0.3,-0.3,-0.3,thr-0.050_maxday4,202601,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,16.0,,0.0,9,16,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,16,,0
SPXW,20260115,202601,11:00,660,front_weekly,PUT,-0.0481575059084909,-0.1009925895948174,-0.0481575059084909,-0.1858407385861432,-0.3,-0.3,thr-0.050_maxday4,202601,660,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,17.0,,0.0,9,17,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,17,,0
SPXW,20260115,202601,11:30,690,front_weekly,PUT,0.0528646064191167,-0.1061716197703848,0.0528646064191167,-0.3,0.5,0.5,thr-0.050_maxday4,202601,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,18.0,,0.0,9,18,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,18,,0
SPXW,20260115,202601,12:00,720,front_weekly,PUT,-0.0292675621881327,-0.096870063319487,-0.0292675621881327,-0.3,0.5,0.5,thr-0.050_maxday4,202601,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,19.0,,0.0,9,19,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,19,,0
SPXW,20260122,202601,10:45,645,front_weekly,PUT,0.0028154084095402,-0.2418123996922174,0.0028154084095402,0.1507692337036132,-0.3,-0.3,thr-0.050_maxday4,202601,645,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,20.0,,0.0,14,20,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,20,,0
SPXW,20260122,202601,12:15,735,front_weekly,PUT,0.019357332345594,-0.241374194186937,0.019357332345594,-0.3,-0.3,-0.3,thr-0.050_maxday4,202601,735,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,21.0,,0.0,14,21,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,21,,0
SPXW,20260122,202601,12:45,765,front_weekly,PUT,0.1475123343871118,-0.2303769372343731,0.1475123343871118,-0.3,0.5,0.5,thr-0.050_maxday4,202601,765,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,22.0,,0.0,14,22,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,22,,0
SPXW,20260122,202601,14:15,855,front_weekly,PUT,0.0592083045365784,-0.2286370771337097,0.0592083045365784,-0.3,0.5,0.5,thr-0.050_maxday4,202601,855,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,23.0,,0.0,14,23,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,23,,0
SPXW,20260123,202601,10:30,630,front_weekly,PUT,0.0068712418210541,-0.079133040811349,0.0068712418210541,-0.090073523031077,0.0091743472449048,0.0091743472449048,thr-0.050_maxday4,202601,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,24.0,,0.0,14,24,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,24,,0
SPXW,20260123,202601,11:00,660,front_weekly,PUT,0.0422405335079053,-0.1237473247404777,0.0422405335079053,-0.1842911645839419,0.2000000834465052,0.2000000834465052,thr-0.050_maxday4,202601,660,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,25.0,,0.0,14,25,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,25,,0
SPXW,20260123,202601,11:30,690,front_weekly,PUT,0.0169578462223513,-0.1217367062746945,0.0169578462223513,-0.0608364797031092,0.0566879206455488,0.0566879206455488,thr-0.050_maxday4,202601,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,26.0,,0.0,14,26,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,26,,0
SPXW,20260123,202601,12:00,720,front_weekly,PUT,-0.018131349117783,-0.0782017988293715,-0.018131349117783,-0.035699663901233,-0.0130818472512534,-0.0130818472512534,thr-0.050_maxday4,202601,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,27.0,,0.0,14,27,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,27,,0
SPXW,20260129,202601,10:30,630,front_weekly,CALL,0.1822889174769088,0.1822889174769088,-0.1556092793012098,-0.3,0.5,-0.3,thr-0.050_maxday4,202601,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,28.0,,0.0,18,28,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,28,,0
SPXW,20260129,202601,11:15,675,front_weekly,CALL,0.1869315831099054,0.1869315831099054,-0.2276585894101831,0.5,-0.3,0.5,thr-0.050_maxday4,202601,675,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,29.0,,0.0,18,29,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,29,,0
SPXW,20260129,202601,11:45,705,front_weekly,CALL,0.2929772141601803,0.2929772141601803,-0.1795292668366235,0.5,-0.3,0.5,thr-0.050_maxday4,202601,705,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,30.0,,0.0,18,30,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,30,,0
SPXW,20260129,202601,12:15,735,front_weekly,CALL,0.4037053621361368,0.4037053621361368,-0.2833344638530433,-0.3,0.5,-0.3,thr-0.050_maxday4,202601,735,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,31.0,,0.0,18,31,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,31,,0
SPXW,20260130,202601,10:30,630,front_weekly,PUT,0.0335373933856927,-0.1120055964080875,0.0335373933856927,-0.3,0.244238442932533,0.244238442932533,thr-0.050_maxday4,202601,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,32.0,,0.0,18,32,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,32,,0
SPXW,20260130,202601,11:00,660,front_weekly,PUT,-0.0207933508279161,-0.1082466890383902,-0.0207933508279161,-0.3,0.5,0.5,thr-0.050_maxday4,202601,660,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,33.0,,0.0,18,33,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,33,,0
SPXW,20260130,202601,11:30,690,front_weekly,PUT,0.0393218723478703,-0.1511314898536923,0.0393218723478703,0.1203539687975319,-0.0993197694116708,-0.0993197694116708,thr-0.050_maxday4,202601,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,34.0,,0.0,18,34,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,34,,0
SPXW,20260130,202601,12:00,720,front_weekly,PUT,0.035859178171534,-0.1464309080459939,0.035859178171534,0.0033783912223301,-0.0381599359258453,-0.0381599359258453,thr-0.050_maxday4,202601,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,35.0,,0.0,18,35,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,35,,0
SPXW,20260206,202602,10:30,630,front_weekly,CALL,-0.038568445554091,-0.038568445554091,-0.115653951114351,0.2222548212216692,-0.3,0.2222548212216692,thr-0.100_maxday4,202602,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,36.0,,0.0,5,0,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,36,,0
SPXW,20260206,202602,11:00,660,front_weekly,CALL,-0.0683369466645132,-0.0683369466645132,-0.1335102182580824,0.3909061929568307,-0.3,0.3909061929568307,thr-0.100_maxday4,202602,660,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,37.0,,0.0,5,1,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,37,,0
SPXW,20260206,202602,11:30,690,front_weekly,PUT,-0.0679688278116013,-0.1278711822530886,-0.0679688278116013,0.2165605486312252,-0.2205128302940955,-0.2205128302940955,thr-0.100_maxday4,202602,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,38.0,,0.0,5,2,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,38,,0
SPXW,20260206,202602,12:00,720,front_weekly,CALL,-0.0879934392970472,-0.0879934392970472,-0.1173396560471793,0.232786835217085,-0.1854734452301268,0.232786835217085,thr-0.100_maxday4,202602,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,39.0,,0.0,5,3,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,39,,0
SPXW,20260209,202602,10:30,630,front_weekly,CALL,0.0176522850863268,0.0176522850863268,-0.0946403160464777,0.5,-0.3,0.5,thr-0.100_maxday4,202602,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,40.0,,0.0,6,4,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,40,,0
SPXW,20260209,202602,11:00,660,front_weekly,CALL,0.0107394712794307,0.0107394712794307,-0.0617972671351898,-0.0483221434126451,-0.0963203514585816,-0.0483221434126451,thr-0.100_maxday4,202602,660,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,41.0,,0.0,6,5,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,41,,0
SPXW,20260209,202602,11:30,690,front_weekly,CALL,-0.019067692925317,-0.019067692925317,-0.0415307061517156,0.1436018352851715,-0.1768116304589474,0.1436018352851715,thr-0.100_maxday4,202602,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,42.0,,0.0,6,6,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,42,,0
SPXW,20260209,202602,12:00,720,front_weekly,CALL,0.0235835548681026,0.0235835548681026,-0.0666363879896094,-0.0392344358751659,-0.0395604714225205,-0.0392344358751659,thr-0.100_maxday4,202602,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,43.0,,0.0,6,7,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,43,,0
SPXW,20260213,202602,10:30,630,front_weekly,CALL,-0.0729193410093777,-0.0729193410093777,-0.1504831240379073,0.0832629277591325,-0.3,0.0832629277591325,thr-0.100_maxday4,202602,630,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,44.0,,0.0,9,8,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,0.0,44,,0
SPXW,20260213,202602,11:00,660,front_weekly,CALL,-0.0617061789073628,-0.0617061789073628,-0.1319414971387788,0.0805271431352063,-0.3,0.0805271431352063,thr-0.100_maxday4,202602,660,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,45.0,,0.0,9,9,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,1.0,45,,0
SPXW,20260213,202602,11:30,690,front_weekly,PUT,-0.0532560879820065,-0.1271858430989108,-0.0532560879820065,-0.0660660332130691,-0.2289156626506023,-0.2289156626506023,thr-0.100_maxday4,202602,690,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,46.0,,0.0,9,10,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,2.0,46,,0
SPXW,20260213,202602,12:00,720,front_weekly,PUT,-0.0947119882360073,-0.1659380802528546,-0.0947119882360073,-0.3,0.2210012551239326,0.2210012551239326,thr-0.100_maxday4,202602,720,,,,,,,,,vol25,1.0,SELECTED,vol25,12.0,15.0,cap4,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_cap4_cd15_2026janmay_risk5000\combined_trades.csv,47.0,,0.0,9,11,primary,spxw,research_papers\JEPA\results\event_option_spxw_h2_union_selector_backfill_base_t18_md6_cd15_2026janmay_risk5000\monthly_volume_backfill_trades.csv,0.0,4.0,15.0,3.0,47,,0
