feature,importance
ib_range_bps,12479.620004177094
oi_diff,7216.372246384621
iv_diff,4044.847575187683
dist_ib_low_bps,3738.3940213918686
dist_ib_high_bps,3702.708995103836
minute,2762.7014129161835
ret_30m_bps,2291.4066504240036
nearest_level_abs_bps,1865.8452657461166
ret_15m_bps,1522.1884279251099
iv_diff_chg_25m,1354.5848978757858
ret_5m_bps,1331.0059505701065
iv_diff_chg_15m,1214.1490187644958
volume_diff,1209.0035606622696
volume_diff_chg_5m,1155.7636699676514
ret_1m_bps,1108.867131948471
spread_pct_diff_chg_15m,1061.1003493070602
iv_diff_chg_5m,1055.808009505272
spread_pct_diff_chg_25m,1025.8254331350327
volume_diff_chg_15m,954.303258895874
abs_delta_diff,945.3306720256805
volume_diff_chg_25m,931.8240474462509
spread_pct_diff,917.3728598356247
abs_delta_diff_chg_5m,854.6438188552856
vega_diff,829.9221682548523
spread_pct_diff_chg_5m,794.6039081811905
abs_delta_diff_chg_15m,743.3525679111481
abs_delta_diff_chg_25m,721.3312722444534
vega_diff_chg_15m,709.8976709842682
vega_diff_chg_5m,687.2781801223755
vega_diff_chg_25m,580.3584401607513
